t_s,low_state_age_s,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11
12.398,0.0012771,0.022634,3.1894,0.014515,0.053742,0.13971,-0.050232,0.00059099,0,0,0,185.65,0,0,0,-0.19207,-0.019265,0.012016,0.45377,-0.22888,0.021196,-0.1772,0.06199,-0.0059129,0.43164,-0.1957,-0.036497,-0.011637,-0.015985,-0.0040972,-0.0046175,0.13502,0.0041834,-0.11237,-0.016227,0.0099026,0.24708,0.026621,-0.079872,-0.069817,3.022,0.47158,-0.14542,7.2532,1.1532,1.3265,-2.7656,1.0237,0.087253,5.5097,1.2191,0.013897,0.030735,0.0071784,0.042401,0.16223,0.040525,0.037707,0.040747,0.0079167,0.02019,0.13628,-0.018293
12.418,0.0048249,0.019813,3.1874,0.015725,0.053365,0.14752,-0.048316,0.0043543,0,0,0,185.69,0,0,0,-0.19245,-0.019265,0.012016,0.45338,-0.22699,0.021061,-0.17834,0.061608,-0.0059129,0.43393,-0.19549,-0.03692,-0.012018,-0.013105,-0.0020767,-0.02039,0.18287,0.025243,-0.14243,-0.03107,0.017246,0.29495,0.020426,-0.061535,-0.34908,3.2784,-0.12652,-0.49443,6.3017,1.2057,0.62835,-2.9487,0.86264,-0.61077,4.8659,1.3821,0.0078556,0.02128,0.0090458,0.040218,0.13528,0.046067,0.038822,0.028975,0.013777,0.015189,0.13876,-0.0061025
12.445,0.0010605,0.02695,3.1687,0.01922,0.05186,0.10009,-0.063445,0.042239,0,0,0,185.73,0,0,0,-0.19322,-0.019646,0.011635,0.44957,-0.22284,0.017581,-0.18025,0.060845,-0.0047684,0.43812,-0.19639,-0.036115,-0.023507,-0.0041174,-0.0074951,-0.15727,0.067166,-0.073739,0.023226,-0.00098102,0.048431,0.010334,-0.03294,0.038309,-0.48872,2.9121,-0.35656,-0.84344,6.2822,1.7,0.90762,-2.2265,1.7769,-1.0761,4.0025,1.618,0.007712,0.019442,0.0090205,0.035256,0.13226,0.045771,0.037839,0.029603,0.011712,0.020197,0.14359,-0.0076078
12.456,0.0011317,0.010504,3.0981,0.020559,0.050015,0.024749,-0.046518,0.031216,0,0,0,185.65,0,0,0,-0.19207,-0.019646,0.011635,0.44347,-0.22309,0.018053,-0.17758,0.060845,-0.0047684,0.43317,-0.19867,-0.034543,0.057385,-0.00086833,0.0057365,-0.26539,0.0019215,0.017376,0.087698,0.0075448,0.013846,-0.19113,-0.072636,0.077981,-0.069817,3.022,-0.12652,-0.20359,5.7339,1.2833,2.0247,-3.3883,1.5527,-1.367,4.5507,1.6652,0.0090866,0.021493,0.0070308,0.025444,0.12271,0.044323,0.036695,0.028011,0.014156,0.014055,0.12657,-0.0091436
12.484,0.00099156,0.028452,3.0782,0.020437,0.04969,-0.0099728,-0.0067928,0.079873,0,0,0,185.5,0,0,0,-0.19169,-0.018883,0.011254,0.43927,-0.22262,0.01802,-0.17796,0.061608,-0.0047684,0.42973,-0.19758,-0.036663,0.00043539,-0.0078,0.0024757,-0.075315,0.026917,0.014268,-0.014913,0.0080553,0.012587,-0.034413,0.068111,-0.11757,-0.20945,3.6447,-0.33355,0.087253,6.1339,1.3054,2.4436,-2.5824,1.922,-0.78527,4.3751,1.355,0.01453,0.029573,0.0046691,0.019362,0.13714,0.040071,0.039149,0.032364,0.012396,0.0095945,0.11107,-0.016238
12.512,0.0047353,0.027522,3.0593,0.020399,0.049348,-0.0096051,-0.027372,0.10024,0,0,0,185.38,0,0,0,-0.19169,-0.018883,0.011254,0.43889,-0.22236,0.017548,-0.17872,0.061608,-0.0047684,0.43011,-0.19692,-0.037933,0.007769,0.0036081,0.0062301,-0.033639,0.026817,-0.0027312,-0.044867,-0.00041015,0.017862,0.010864,0.053045,-0.097322,0.069817,3.5714,-0.17253,-0.66894,5.9489,1.4415,2.0247,-3.2051,1.2537,-0.61077,3.9823,1.4053,0.014649,0.034485,0.0041427,0.024299,0.15687,0.036708,0.036902,0.036908,0.011028,0.012393,0.11243,-0.020309
12.532,0.0011944,0.020617,2.9345,0.020371,0.046994,-0.011405,-0.10699,0.11908,0,0,0,185.43,0,0,0,-0.19169,-0.018883,0.011254,0.43927,-0.22164,0.017044,-0.17872,0.06199,-0.0051499,0.4305,-0.19561,-0.040467,-0.0029547,0.012547,-0.0059201,0.0082165,0.019144,-0.050778,0.012252,0.018253,0.0041312,0.0012,0.078014,-0.14828,-0.20945,4.1941,-0.21853,0.26176,6.4428,1.2236,1.4662,-2.2945,1.5527,-0.61077,3.8836,1.3209,0.012668,0.03475,0.0041277,0.023982,0.15521,0.037107,0.035902,0.035661,0.012036,0.0075188,0.10513,-0.019581
12.557,0.005065,0.024479,2.7203,0.019209,0.04342,-0.057035,-0.1359,0.06837,0,0,0,185.35,0,0,0,-0.19207,-0.018502,0.011254,0.43927,-0.22185,0.016605,-0.17872,0.06199,-0.0051499,0.4305,-0.19317,-0.04421,-0.017469,-0.0045024,0.0094933,0.0017473,-0.0035394,0.0088048,0.018952,-0.00076185,0.0035449,-5.0175e-05,0.095678,-0.05642,-0.62835,4.2674,-0.21853,0.14542,5.8241,1.3972,1.6058,-2.9121,1.7769,-0.95978,3.8958,1.6949,0.0095587,0.034368,0.0021824,0.016147,0.14325,0.038462,0.035082,0.033814,0.01276,-0.0022861,0.093002,-0.018622
12.574,0.0018097,0.016889,2.6522,0.018692,0.04235,-0.063651,-0.13438,0.044232,0,0,0,185.29,0,0,0,-0.19207,-0.018502,0.011254,0.43927,-0.22185,0.016605,-0.17872,0.06199,-0.0051499,0.4305,-0.19245,-0.043701,-0.001045,-0.0049858,0.0050153,-0.0030003,-0.0079177,0.0091856,0.0069778,-0.0099581,0.0028053,-0.0073962,0.073188,0.039391,0.20945,4.4139,0.057509,-0.31993,5.822,1.3765,3.2814,-2.9121,2.2121,-1.0761,3.8978,1.6323,0.011104,0.0374,-0.0010339,0.0073996,0.14327,0.034585,0.034048,0.038623,0.011319,-0.0063103,0.079469,-0.023461
12.6,0.0047822,0.026122,2.4331,0.017187,0.038834,-0.0541,-0.14143,-0.0043959,0,0,0,185.3,0,0,0,-0.19207,-0.018883,0.011254,0.43889,-0.22211,0.017076,-0.17872,0.061608,-0.0047684,0.4305,-0.19195,-0.042773,0.003352,-0.019441,0.0018947,-0.034613,-0.019901,0.01222,0.012437,-0.026534,0.0051002,0.0017948,0.015452,0.002124,-0.069817,4.2308,-0.19553,-1.1925,5.349,1.2153,2.0247,-3.0586,2.1154,-1.2506,3.4276,1.6978,0.012083,0.038433,-0.0020009,0.0068638,0.1453,0.033278,0.034741,0.038902,0.011463,-0.0078118,0.075951,-0.022852
