pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.2455,5.0252,0.1135,combined,1.2238,5.5600,0.2455,-0.2455,0.0030
0.0569,2.0105,0.0583,straight,1.0010,7.9800,0.0515,-0.0480,0.0306
0.3289,0.5864,0.0349,combined,1.1427,9.2600,0.3275,-0.3287,0.0119
0.2044,2.3690,0.0700,combined,0.4649,5.0600,0.1986,-0.1669,0.1180
0.0485,13.5747,0.0720,combined,0.1094,4.2200,0.0479,-0.0481,0.0069
0.0308,2.2109,0.0263,stand,0.0000,8.2200,0.0000,nan,nan
0.2994,5.4309,0.0440,combined,1.3422,9.7400,0.2462,0.1590,0.2537
0.0190,1.5886,0.0020,stand,0.0000,4.3000,0.0000,nan,nan
0.0779,6.4361,0.0529,combined,0.2709,7.8200,0.0423,0.0469,0.0622
0.1556,4.7844,0.0486,turn,0.0000,8.0000,0.0000,nan,nan
0.1088,3.2806,0.0663,turn,0.0000,6.1600,0.0000,nan,nan
0.2803,5.4765,0.0921,combined,1.0088,4.7800,0.2803,-0.2604,0.1037
0.1159,5.0097,0.0631,lateral,0.7058,7.7400,0.1159,-0.0884,0.0749
0.0132,0.3185,0.0206,stand,0.0000,8.2800,0.0000,nan,nan
0.2777,6.5861,0.0640,straight,1.4785,6.7400,0.2777,-0.2750,0.0386
0.0188,0.1957,0.0316,stand,0.0000,6.5400,0.0000,nan,nan
0.1537,7.4422,0.0444,lateral,0.3129,7.3400,0.1440,-0.1379,0.0678
0.2214,4.6145,0.0916,lateral,0.8775,9.3400,0.2047,0.0173,0.2207
0.0813,0.9846,0.0498,lateral,0.2084,4.0400,0.0230,0.0677,0.0450
0.1146,3.4662,0.0266,straight,0.1613,8.1200,0.1032,-0.0472,0.1044
0.2243,10.9176,0.0776,lateral,0.3909,5.5800,0.2055,-0.0473,0.2193
0.1002,0.7420,0.0509,combined,1.9347,7.5600,0.1001,-0.0976,0.0227
0.1072,0.9377,0.1300,lateral,0.6115,4.7200,0.1067,-0.1044,0.0242
0.1175,0.5706,0.1146,straight,0.5920,5.7400,0.1173,-0.0774,0.0884
0.1895,1.7889,0.0816,combined,1.3471,8.0200,0.1895,-0.1882,0.0222
0.0530,0.4704,0.0847,turn,0.0000,6.2600,0.0000,nan,nan
0.2058,3.3600,0.1064,straight,1.3944,5.8000,0.2058,-0.2033,0.0317
0.0547,12.7389,0.1264,lateral,0.5045,8.9000,0.0535,-0.0475,0.0270
0.3504,3.8294,0.0420,straight,1.2946,6.4400,0.3504,-0.3373,0.0950
0.0347,0.0211,0.0117,stand,0.0000,8.6400,0.0000,nan,nan
0.3644,4.1179,0.0627,straight,1.3577,6.9600,0.3644,-0.3556,0.0796
0.2476,7.1516,0.0833,straight,1.2319,8.3400,0.2476,-0.2300,0.0918
0.1223,0.5265,0.0553,turn,0.0000,9.3600,0.0000,nan,nan
0.1194,0.9503,0.0519,lateral,0.9837,7.5400,0.1107,-0.0077,0.1191
0.0523,0.6738,0.0722,straight,1.6407,8.4200,0.0523,-0.0513,0.0102
0.1082,2.0620,0.0340,turn,0.0000,4.4200,0.0000,nan,nan
0.2941,8.6108,0.0348,straight,0.5079,5.8200,0.2927,-0.2881,0.0593
0.2377,4.8866,0.0302,straight,0.4174,9.6600,0.0159,0.2325,0.0493
0.1898,2.8802,0.0469,combined,1.0254,8.2600,0.1876,-0.1729,0.0784
0.1110,3.7979,0.0140,combined,1.4176,8.8200,0.1110,-0.1056,0.0341
0.0759,8.1218,0.0781,turn,0.0000,5.3200,0.0000,nan,nan
0.2301,5.4804,0.1058,straight,0.7858,4.6400,0.2301,-0.2290,0.0225
0.0239,3.3249,0.0122,stand,0.0000,7.6000,0.0000,nan,nan
0.1048,8.1454,0.0102,turn,0.0000,4.9400,0.0000,nan,nan
0.0995,0.6420,0.1205,turn,0.0000,9.3400,0.0000,nan,nan
0.1538,3.0680,0.0681,lateral,0.5266,4.9400,0.1533,-0.1456,0.0496
0.1056,7.7952,0.0748,turn,0.0000,5.3400,0.0000,nan,nan
0.1845,9.4868,0.0223,lateral,0.4400,7.4400,0.1845,-0.1844,0.0047
0.1428,4.9340,0.0925,turn,0.0000,4.3600,0.0000,nan,nan
0.4213,2.7405,0.1315,straight,1.1207,9.7000,0.4211,-0.4025,0.1246
0.0235,2.1255,0.0053,stand,0.0000,4.0800,0.0000,nan,nan
0.3223,1.5183,0.0972,combined,1.2539,4.6600,0.3223,-0.3153,0.0668
0.0343,3.0641,0.0619,stand,0.0000,5.9400,0.0000,nan,nan
0.0139,0.6858,0.0154,stand,0.0000,4.2400,0.0000,nan,nan
0.2001,6.2279,0.0988,straight,0.2606,7.1600,0.2001,-0.1990,0.0214
0.0530,4.0474,0.0233,turn,0.0000,5.5600,0.0000,nan,nan
0.0977,3.1738,0.0323,turn,0.0000,4.0600,0.0000,nan,nan
0.1405,2.9204,0.0827,combined,1.3473,5.0000,0.1405,-0.1268,0.0607
0.1453,0.0651,0.0182,combined,0.3683,9.4200,0.1449,-0.1453,0.0020
0.3587,3.8222,0.0958,combined,1.9192,4.8800,0.3587,-0.3527,0.0648
0.0078,0.4557,0.0051,stand,0.0000,5.5800,0.0000,nan,nan
0.2788,6.6149,0.0552,straight,0.7474,6.5000,0.2788,-0.2199,0.1714
0.2240,8.5144,0.1040,straight,0.4491,6.9400,0.2240,-0.1944,0.1112
0.2332,0.4181,0.0652,combined,1.4786,7.3400,0.2291,-0.1853,0.1416
0.1482,2.0770,0.0586,combined,0.9819,9.1200,0.0805,0.0844,0.1218
0.2766,1.9489,0.0135,turn,0.0000,9.0800,0.0000,nan,nan
0.2500,0.7777,0.0138,turn,0.0000,8.0000,0.0000,nan,nan
0.1232,0.4911,0.0587,combined,0.7211,9.6000,0.1223,-0.0690,0.1020
0.3756,7.7550,0.0997,combined,1.6077,4.5400,0.3756,-0.3723,0.0499
0.1782,7.2006,0.0678,lateral,0.6132,7.4000,0.1629,-0.0567,0.1690
0.1655,8.0117,0.0347,lateral,0.5750,9.3000,0.0409,0.1562,0.0547
0.1016,7.6091,0.1437,lateral,0.2976,9.9600,0.0240,0.0838,0.0574
0.0800,3.3329,0.0267,turn,0.0000,4.6000,0.0000,nan,nan
0.2461,5.1732,0.0012,lateral,0.8802,6.9800,0.2461,-0.2342,0.0755
0.1649,2.8094,0.0581,combined,1.6651,8.3400,0.1649,-0.1543,0.0581
0.1080,4.4313,0.0252,lateral,0.9142,7.5600,0.0689,0.0667,0.0850
0.1371,1.0120,0.0559,combined,1.8783,6.4800,0.1371,-0.0579,0.1243
0.0111,0.8479,0.0179,stand,0.0000,9.0000,0.0000,nan,nan
0.1635,4.2977,0.1121,straight,1.0808,8.9400,0.1635,-0.1606,0.0309
0.1223,2.0558,0.0578,combined,0.7287,9.0800,0.1223,-0.1183,0.0308
0.2231,2.4515,0.0435,lateral,0.6858,7.0600,0.2168,-0.2144,0.0619
0.1743,4.2598,0.0286,lateral,0.5527,6.3400,0.1743,-0.1023,0.1411
0.0135,1.6309,0.0422,stand,0.0000,8.5800,0.0000,nan,nan
0.2159,10.5965,0.0479,combined,0.7403,9.9200,0.2159,-0.1360,0.1677
0.0293,1.1663,0.0345,stand,0.0000,8.5400,0.0000,nan,nan
0.3023,2.8592,0.0461,lateral,1.1925,6.2400,0.3022,-0.2542,0.1637
0.1300,0.6910,0.0677,turn,0.0000,9.9600,0.0000,nan,nan
0.0427,3.3095,0.0431,turn,0.0000,5.7600,0.0000,nan,nan
0.2290,6.8072,0.0593,lateral,0.7654,6.5200,0.2290,-0.2198,0.0640
0.0175,0.8422,0.0242,stand,0.0000,8.8000,0.0000,nan,nan
0.1481,0.1558,0.1500,straight,0.9846,4.8200,0.1481,-0.1429,0.0388
0.0279,3.2459,0.0618,turn,0.0000,5.9200,0.0000,nan,nan
0.1201,7.7224,0.0793,lateral,0.4539,8.4400,0.0726,0.0586,0.1048
0.2277,4.6811,0.0960,combined,1.1881,5.9600,0.2277,-0.2257,0.0298
0.1217,7.0804,0.0994,turn,0.0000,6.0800,0.0000,nan,nan
0.1612,10.1322,0.0505,combined,0.3464,6.2600,0.1511,-0.0567,0.1509
0.2268,0.7334,0.0560,combined,1.3798,8.9600,0.2268,-0.2254,0.0245
0.1822,3.9480,0.0637,straight,1.4530,5.0600,0.1822,-0.1784,0.0368
0.0284,0.3563,0.0379,stand,0.0000,6.7600,0.0000,nan,nan
0.2309,2.2562,0.1024,straight,0.2990,7.6000,0.1640,0.0850,0.2146
0.1024,11.7384,0.0995,turn,0.0000,5.1800,0.0000,nan,nan
0.3347,5.7399,0.0966,combined,1.4771,4.0200,0.3347,-0.3331,0.0317
0.1643,9.6595,0.0619,lateral,0.6040,6.2000,0.1615,-0.1079,0.1240
0.2335,4.9848,0.0567,lateral,0.2062,7.6800,0.0581,0.1602,0.1698
0.0949,1.5979,0.0244,turn,0.0000,6.7200,0.0000,nan,nan
0.2103,0.3503,0.0446,combined,1.3818,9.8600,0.2103,-0.2078,0.0327
0.2359,6.9780,0.0158,straight,0.4154,6.8800,0.1304,0.1767,0.1563
0.0041,0.1568,0.0391,stand,0.0000,9.0800,0.0000,nan,nan
0.2344,9.9582,0.0840,straight,0.8826,6.0400,0.2344,-0.1823,0.1473
0.2454,2.8005,0.1439,combined,0.7296,5.2000,0.2454,-0.2139,0.1205
0.1184,5.3216,0.0251,turn,0.0000,8.2400,0.0000,nan,nan
0.1700,1.8420,0.0694,combined,1.3700,5.0400,0.1700,-0.1691,0.0179
0.1695,7.0133,0.0234,straight,0.4086,4.1000,0.1656,-0.1489,0.0809
0.1616,2.2274,0.0822,combined,1.7466,9.2800,0.1383,0.0521,0.1530
0.1613,9.5655,0.0104,turn,0.0000,6.1200,0.0000,nan,nan
0.1090,2.2897,0.0353,combined,1.4044,6.1000,0.1069,-0.0562,0.0934
0.0130,0.7270,0.0277,stand,0.0000,4.1600,0.0000,nan,nan
0.2024,8.3761,0.1179,combined,0.9534,6.5000,0.1890,-0.0084,0.2022
0.1272,9.2879,0.0270,straight,0.1311,6.3400,0.1008,-0.0764,0.1017
0.1158,2.7000,0.0615,turn,0.0000,9.1800,0.0000,nan,nan
0.2165,8.8176,0.0641,turn,0.0000,4.1600,0.0000,nan,nan
0.0469,11.4675,0.0610,turn,0.0000,6.1200,0.0000,nan,nan
0.3937,2.3128,0.0555,straight,1.3187,6.3400,0.3937,-0.3909,0.0469
0.0503,1.2197,0.0372,turn,0.0000,5.7200,0.0000,nan,nan
0.0751,8.3212,0.0501,turn,0.0000,7.0600,0.0000,nan,nan
0.0502,0.0348,0.0402,stand,0.0000,7.7000,0.0000,nan,nan
0.1581,1.1197,0.0598,combined,0.0932,8.6400,0.0156,0.1383,0.0766
0.0380,0.2214,0.0139,turn,0.0000,4.5000,0.0000,nan,nan
0.0425,0.1333,0.0168,stand,0.0000,9.5000,0.0000,nan,nan
0.1117,3.1837,0.0175,turn,0.0000,9.8800,0.0000,nan,nan
0.0794,11.9286,0.0328,combined,0.6652,9.1200,0.0794,-0.0725,0.0324
0.1571,2.2431,0.1255,combined,0.5682,7.7400,0.1531,-0.0976,0.1231
0.3166,5.3022,0.1063,combined,0.8005,4.8000,0.3166,-0.3075,0.0752
0.0107,0.5327,0.0445,stand,0.0000,7.2600,0.0000,nan,nan
0.2302,3.4493,0.0384,lateral,1.0118,4.0400,0.2302,-0.2300,0.0106
0.2950,0.2683,0.1111,straight,1.6237,4.0400,0.2950,-0.2933,0.0318
0.1516,9.9695,0.0033,turn,0.0000,4.0600,0.0000,nan,nan
0.2487,3.8427,0.0611,lateral,0.6711,4.0600,0.2463,-0.2140,0.1267
0.2394,0.0882,0.0976,combined,0.8756,4.0800,0.2394,-0.2381,0.0255
0.1315,14.5417,0.1366,turn,0.0000,4.0800,0.0000,nan,nan
0.0643,1.4686,0.0677,straight,0.2944,4.1000,0.0097,0.0616,0.0185
0.0676,2.9267,0.0754,lateral,0.0708,4.1000,0.0009,0.0676,0.0003
0.5690,1.5289,0.1037,combined,1.9840,4.1000,0.5690,-0.5656,0.0625
0.2372,0.6952,0.1737,straight,1.3462,4.1600,0.2372,-0.2241,0.0778
0.2132,13.5784,0.0918,combined,1.1214,4.2000,0.2132,-0.2058,0.0555
0.7274,11.7870,0.1944,combined,1.6066,4.2200,0.7274,-0.7272,0.0153
0.4720,6.6709,0.0938,combined,0.9554,4.2400,0.4720,-0.4306,0.1933
0.0341,1.2298,0.0269,stand,0.0000,4.2600,0.0000,nan,nan
0.3753,3.7218,0.0883,straight,1.1739,4.2600,0.3753,-0.3749,0.0178
0.0500,1.6436,0.0221,stand,0.0000,4.2800,0.0000,nan,nan
0.1323,1.8946,0.0226,lateral,0.4060,4.3000,0.1323,-0.1283,0.0324
0.1580,9.0656,0.0479,straight,0.0768,4.3200,0.0409,0.1566,0.0207
0.0775,9.7152,0.0962,straight,0.8445,4.3400,0.0271,0.0691,0.0351
0.1847,1.9293,0.0849,combined,2.1984,4.4000,0.1847,-0.1783,0.0479
0.0364,0.1289,0.0290,stand,0.0000,4.4000,0.0000,nan,nan
0.0680,5.9487,0.0345,turn,0.0000,4.4200,0.0000,nan,nan
0.0131,0.9004,0.0386,stand,0.0000,4.4400,0.0000,nan,nan
0.3733,3.9814,0.0857,combined,0.8235,4.4600,0.3733,-0.3626,0.0886
0.2467,0.0124,0.1050,combined,0.6838,4.4800,0.2467,-0.2463,0.0139
0.5830,6.4084,0.0925,combined,2.1562,4.5200,0.5830,-0.5817,0.0398
0.5899,3.3828,0.1376,straight,1.8323,4.5600,0.5899,-0.5877,0.0509
0.0618,2.8372,0.0541,straight,0.3272,4.5600,0.0618,-0.0587,0.0192
0.4208,12.4941,0.2118,combined,1.5537,4.5800,0.4208,-0.3318,0.2589
0.4716,4.1552,0.0798,combined,1.5746,4.5800,0.4716,-0.4679,0.0588
0.1387,6.3982,0.0244,lateral,0.6557,4.5800,0.1349,-0.0013,0.1387
0.3646,2.6310,0.1885,combined,1.8694,4.6000,0.3646,-0.3528,0.0922
0.1613,4.4152,0.0227,turn,0.0000,4.6000,0.0000,nan,nan
0.1348,7.4799,0.0284,turn,0.0000,4.6200,0.0000,nan,nan
0.3124,3.8262,0.1266,combined,2.0064,4.6200,0.3124,-0.2958,0.1004
0.3041,6.6264,0.1728,combined,1.5252,4.6400,0.3041,-0.3028,0.0287
0.0897,1.5955,0.1264,lateral,0.1829,4.6800,0.0785,0.0020,0.0897
0.4438,4.4403,0.0653,combined,1.4413,4.7400,0.4438,-0.4216,0.1389
0.2996,1.9528,0.1561,combined,1.3601,4.7800,0.2996,-0.2963,0.0440
0.3347,6.0742,0.0326,combined,1.1941,4.8000,0.3344,-0.3342,0.0192
0.0657,1.1019,0.0817,straight,0.3448,4.8600,0.0347,-0.0004,0.0657
0.1407,4.4709,0.0226,stand,0.0000,4.8800,0.0000,nan,nan
0.0318,0.5204,0.0782,lateral,0.7957,5.0400,0.0126,0.0206,0.0242
0.0280,2.2433,0.0199,stand,0.0000,5.0400,0.0000,nan,nan
0.1226,5.9928,0.0539,turn,0.0000,5.0400,0.0000,nan,nan
0.0969,0.0717,0.1258,turn,0.0000,5.0400,0.0000,nan,nan
0.3311,7.5735,0.1420,combined,1.4237,5.0800,0.3311,-0.3311,0.0010
0.1075,1.9332,0.0395,combined,0.4678,5.1000,0.1060,-0.0955,0.0495
0.4704,4.7957,0.0476,combined,1.9386,5.1000,0.4704,-0.4636,0.0799
0.0406,1.3252,0.0371,stand,0.0000,5.1400,0.0000,nan,nan
0.1590,8.8753,0.0474,lateral,0.2930,5.1400,0.1590,-0.0878,0.1325
0.0724,8.1442,0.0781,combined,1.2530,5.2000,0.0724,-0.0689,0.0222
0.2480,11.9003,0.0466,straight,0.3812,5.2200,0.2467,-0.2473,0.0178
0.0052,1.1309,0.0368,stand,0.0000,5.3000,0.0000,nan,nan
0.0865,13.2109,0.0713,straight,0.2510,5.3000,0.0865,-0.0703,0.0504
0.1204,4.5332,0.0540,combined,1.1981,5.3200,0.1204,-0.1196,0.0135
0.0767,0.8375,0.0227,stand,0.0000,5.3800,0.0000,nan,nan
0.2008,5.2933,0.0737,combined,1.2552,5.3800,0.2008,-0.1392,0.1448
0.1670,2.2913,0.0496,straight,0.5464,5.4000,0.1670,-0.1635,0.0340
0.0955,0.3021,0.0393,turn,0.0000,5.4400,0.0000,nan,nan
0.1664,7.0366,0.0565,lateral,0.0937,5.4600,0.0937,-0.0282,0.1640
0.3053,8.0893,0.2141,combined,1.7945,5.4800,0.3053,-0.3043,0.0244
0.2203,5.8112,0.1362,combined,1.9666,5.5200,0.2203,-0.1197,0.1849
0.0812,11.4278,0.0100,lateral,0.4520,5.5600,0.0721,0.0195,0.0788
0.3632,2.8023,0.1509,combined,1.5633,5.5600,0.3632,-0.3467,0.1083
0.1740,2.0998,0.0499,lateral,1.1336,5.6000,0.1740,-0.1577,0.0735
0.2721,3.8862,0.1427,combined,1.7315,5.6000,0.2721,-0.2600,0.0802
0.0954,0.3302,0.1438,turn,0.0000,5.6000,0.0000,nan,nan
0.1046,5.5634,0.0687,turn,0.0000,5.6200,0.0000,nan,nan
0.1402,6.1778,0.0725,turn,0.0000,5.6400,0.0000,nan,nan
0.2220,3.6471,0.0733,straight,1.5629,5.6400,0.2220,-0.2184,0.0393
0.2371,8.3365,0.1454,combined,1.6698,5.6600,0.2371,-0.2370,0.0077
0.1309,8.9784,0.0728,turn,0.0000,5.6600,0.0000,nan,nan
0.0643,3.5563,0.1817,turn,0.0000,5.7000,0.0000,nan,nan
0.1660,0.6973,0.1451,straight,0.2111,5.7400,0.1517,-0.0533,0.1572
0.0353,4.2418,0.0170,stand,0.0000,5.7400,0.0000,nan,nan
0.0158,2.5757,0.0231,stand,0.0000,5.7400,0.0000,nan,nan
0.4656,3.5085,0.0928,straight,1.9000,5.7600,0.4656,-0.4641,0.0369
0.1351,2.7587,0.0963,lateral,1.1674,5.8200,0.1351,-0.1141,0.0725
0.1727,1.6064,0.1127,straight,1.1877,5.8400,0.1727,-0.1651,0.0505
0.3137,2.8579,0.0473,combined,1.3416,5.8400,0.3137,-0.2958,0.1045
0.0516,1.4823,0.0170,stand,0.0000,5.8600,0.0000,nan,nan
0.2789,0.2864,0.1001,combined,1.5903,5.8800,0.2789,-0.2788,0.0065
0.1500,5.0324,0.0127,lateral,0.9168,5.9000,0.1500,-0.1486,0.0200
0.1599,3.6367,0.0385,straight,0.9540,5.9600,0.1599,-0.1418,0.0739
0.0731,6.7216,0.0822,turn,0.0000,6.0000,0.0000,nan,nan
0.1197,0.5924,0.0445,combined,0.8695,6.0200,0.0817,0.0702,0.0970
0.1879,9.2030,0.1154,turn,0.0000,6.1000,0.0000,nan,nan
0.1716,7.5741,0.0830,turn,0.0000,6.1000,0.0000,nan,nan
0.1452,0.6789,0.1467,straight,1.9075,6.1000,0.1452,-0.0886,0.1150
0.1224,3.7088,0.0530,straight,1.1995,6.1600,0.1222,-0.1020,0.0677
0.1872,5.9835,0.0581,turn,0.0000,6.1800,0.0000,nan,nan
0.0327,0.0930,0.0463,stand,0.0000,6.2400,0.0000,nan,nan
0.1258,7.3412,0.0345,turn,0.0000,6.2400,0.0000,nan,nan
0.1958,2.7532,0.0356,combined,1.6550,6.3000,0.1955,-0.1861,0.0610
0.2594,3.3724,0.0140,lateral,1.0738,6.3200,0.2578,-0.2587,0.0192
0.3249,2.6231,0.0982,combined,1.2449,6.4200,0.3249,-0.3113,0.0931
0.1293,14.1461,0.0831,straight,1.2974,6.4400,0.1293,-0.1165,0.0560
0.0909,4.7670,0.0324,straight,0.7840,6.4600,0.0909,-0.0905,0.0084
0.3375,5.4167,0.0397,straight,1.8725,6.4800,0.3375,-0.2425,0.2347
0.1388,8.1535,0.0736,combined,0.1759,6.4800,0.1159,-0.1351,0.0316
0.0668,9.8675,0.0529,lateral,0.1077,6.5200,0.0185,0.0393,0.0540
0.1297,0.5737,0.0998,turn,0.0000,6.5200,0.0000,nan,nan
0.1074,7.1873,0.0217,combined,0.5382,6.6000,0.0970,-0.0897,0.0590
0.1346,0.3601,0.1602,lateral,1.1296,6.6600,0.1346,-0.1181,0.0644
0.1657,0.6013,0.0022,lateral,1.2876,6.6600,0.1657,-0.1534,0.0627
0.1107,6.9945,0.1252,lateral,0.1679,6.6600,0.0827,-0.0440,0.1016
0.0123,3.3043,0.0401,stand,0.0000,6.6600,0.0000,nan,nan
0.0299,2.6881,0.0549,stand,0.0000,6.6800,0.0000,nan,nan
0.1077,3.0756,0.0986,lateral,0.0147,6.6800,0.0055,0.0838,0.0675
0.2880,6.3077,0.0285,combined,0.5909,6.6800,0.2872,-0.2880,0.0028
0.2055,9.0718,0.0663,combined,0.6458,6.7200,0.2055,-0.1726,0.1116
0.1345,5.3969,0.1274,straight,1.6891,6.7200,0.1345,-0.1345,0.0023
0.1034,0.7642,0.1087,combined,1.4366,6.7400,0.1007,-0.0002,0.1034
0.0456,0.2458,0.0435,stand,0.0000,6.8000,0.0000,nan,nan
0.1959,6.0053,0.0517,combined,0.5251,6.8400,0.1910,-0.1610,0.1116
0.1515,6.4639,0.0441,straight,0.8225,6.8600,0.1515,-0.1513,0.0073
0.0681,4.8101,0.0220,stand,0.0000,6.8600,0.0000,nan,nan
0.1973,10.1857,0.0467,turn,0.0000,6.9000,0.0000,nan,nan
0.2104,10.0505,0.0232,straight,0.7176,6.9000,0.2084,-0.2034,0.0538
0.1067,10.8658,0.0356,turn,0.0000,7.0000,0.0000,nan,nan
0.2343,5.8701,0.0529,combined,1.3572,7.0000,0.2057,0.0888,0.2169
0.1150,1.4854,0.0352,lateral,0.2378,7.0200,0.0969,0.0196,0.1133
0.3049,3.3131,0.0540,combined,1.0915,7.0200,0.3048,-0.2854,0.1073
0.0260,2.1283,0.0394,stand,0.0000,7.0400,0.0000,nan,nan
0.0512,0.0138,0.0246,stand,0.0000,7.0400,0.0000,nan,nan
0.2708,1.1211,0.0232,straight,1.1044,7.0400,0.2708,-0.2701,0.0200
0.1565,0.0635,0.0415,lateral,1.0224,7.0600,0.1291,0.0419,0.1508
0.0020,1.5412,0.0111,stand,0.0000,7.0800,0.0000,nan,nan
0.0414,1.4099,0.0093,stand,0.0000,7.1000,0.0000,nan,nan
0.0847,1.3685,0.0570,combined,0.3858,7.1200,0.0825,0.0601,0.0597
0.0206,0.7045,0.0385,stand,0.0000,7.1200,0.0000,nan,nan
0.2562,2.8629,0.0814,turn,0.0000,7.1400,0.0000,nan,nan
0.2458,4.3522,0.0862,combined,0.5291,7.1800,0.2381,-0.2446,0.0242
0.0878,1.0279,0.0100,combined,2.0296,7.1800,0.0878,-0.0753,0.0452
0.1187,5.9968,0.0945,straight,1.3067,7.2000,0.1187,-0.1178,0.0144
0.2223,4.4045,0.0626,combined,1.2149,7.2600,0.2223,-0.2085,0.0771
0.2229,2.5327,0.0435,turn,0.0000,7.3000,0.0000,nan,nan
0.1385,6.4411,0.0319,lateral,0.7518,7.3000,0.1385,-0.1384,0.0062
0.1200,8.2668,0.0400,turn,0.0000,7.3200,0.0000,nan,nan
0.1888,7.3360,0.0310,lateral,1.2528,7.3400,0.1888,-0.1433,0.1229
0.1481,7.5136,0.0266,straight,1.6464,7.3400,0.1481,-0.1481,0.0034
0.1231,1.3396,0.0946,lateral,0.6457,7.3600,0.1231,-0.0948,0.0786
0.0577,2.4774,0.0489,stand,0.0000,7.3600,0.0000,nan,nan
0.0167,2.2224,0.0276,lateral,0.1325,7.3800,0.0092,-0.0036,0.0163
0.1123,2.9753,0.0724,straight,1.3197,7.3800,0.1123,-0.1052,0.0395
0.1232,2.7091,0.0608,straight,0.2820,7.3800,0.1145,0.0918,0.0821
0.1374,5.1353,0.0231,lateral,0.2973,7.4000,0.1374,-0.0728,0.1165
0.0813,4.3251,0.0972,lateral,0.1614,7.5600,0.0731,0.0046,0.0812
0.3355,2.9870,0.0864,combined,2.1380,7.5800,0.3355,-0.2717,0.1968
0.2116,9.9543,0.0297,turn,0.0000,7.6400,0.0000,nan,nan
0.1470,0.2178,0.0911,straight,0.6530,7.6800,0.1455,-0.1421,0.0375
0.0459,2.3739,0.0736,lateral,1.1395,7.7200,0.0389,0.0173,0.0425
0.0179,1.1089,0.0043,stand,0.0000,7.7200,0.0000,nan,nan
0.1654,1.2922,0.0231,lateral,1.0079,7.7400,0.1654,-0.1537,0.0610
0.2744,5.3277,0.0621,straight,1.7490,7.7400,0.2744,-0.2742,0.0106
0.3424,3.5979,0.0446,straight,0.6486,7.7600,0.3424,-0.3385,0.0514
0.1284,11.7965,0.0468,lateral,0.1091,7.7600,0.0848,-0.1129,0.0611
0.0956,8.1592,0.0877,turn,0.0000,7.7800,0.0000,nan,nan
0.1645,2.6448,0.0602,lateral,0.8894,7.8000,0.0367,0.1641,0.0108
0.0784,6.8484,0.0183,combined,0.7928,7.8400,0.0406,0.0582,0.0525
0.2777,1.5998,0.0190,lateral,1.2494,7.8600,0.2777,-0.2515,0.1177
0.0898,3.9041,0.1007,combined,1.0185,7.8600,0.0898,-0.0744,0.0503
0.1578,2.2433,0.0957,lateral,0.8598,7.9400,0.1461,-0.1440,0.0647
0.0432,2.3395,0.0196,stand,0.0000,7.9600,0.0000,nan,nan
0.1355,0.2567,0.0162,turn,0.0000,7.9600,0.0000,nan,nan
0.0598,9.8519,0.0723,straight,1.4113,8.0400,0.0521,0.0200,0.0563
0.0269,0.3869,0.0917,lateral,0.7620,8.0400,0.0219,-0.0001,0.0269
0.0848,6.6672,0.0468,turn,0.0000,8.1200,0.0000,nan,nan
0.0246,0.7650,0.0252,straight,1.5142,8.1200,0.0246,-0.0213,0.0124
0.0321,1.2685,0.0403,stand,0.0000,8.1200,0.0000,nan,nan
0.0773,7.2623,0.0081,straight,0.1965,8.1400,0.0327,0.0374,0.0676
0.0597,1.7481,0.1003,combined,1.7725,8.1600,0.0597,-0.0596,0.0035
0.2515,1.2216,0.1330,turn,0.0000,8.1800,0.0000,nan,nan
0.1096,7.7663,0.0460,turn,0.0000,8.1800,0.0000,nan,nan
0.0824,2.7683,0.0140,turn,0.0000,8.2200,0.0000,nan,nan
0.0503,0.5834,0.0089,stand,0.0000,8.2600,0.0000,nan,nan
0.1798,2.3878,0.0301,lateral,0.0280,8.2800,0.0236,-0.0940,0.1532
0.0523,3.1594,0.0428,lateral,0.5529,8.2800,0.0330,-0.0057,0.0520
0.1868,4.3134,0.0709,turn,0.0000,8.2800,0.0000,nan,nan
0.2141,17.8224,0.0602,turn,0.0000,8.3800,0.0000,nan,nan
0.1433,3.2635,0.0640,straight,1.7216,8.4400,0.1433,-0.1433,0.0001
0.1168,2.1063,0.0200,combined,0.0938,8.4600,0.0176,0.0892,0.0753
0.0317,0.7115,0.0482,stand,0.0000,8.5000,0.0000,nan,nan
0.1701,5.5071,0.0462,lateral,0.3232,4.2800,0.1558,-0.0472,0.1634
0.0217,3.9922,0.0221,stand,0.0000,8.5200,0.0000,nan,nan
0.2559,3.1102,0.0635,turn,0.0000,8.6000,0.0000,nan,nan
0.1887,0.1725,0.0774,lateral,1.1343,8.6200,0.1838,-0.1883,0.0122
0.1262,5.8113,0.0909,straight,1.7445,8.6200,0.1262,-0.1262,0.0004
0.0957,5.1258,0.0729,lateral,0.6148,8.6400,0.0957,-0.0718,0.0632
0.0097,0.8649,0.0337,stand,0.0000,8.6600,0.0000,nan,nan
0.1693,8.3154,0.1165,combined,0.7419,8.6800,0.1519,-0.0407,0.1643
0.2808,3.8928,0.0752,combined,1.8322,8.6800,0.2808,-0.2661,0.0896
0.1681,2.6243,0.0174,turn,0.0000,8.6800,0.0000,nan,nan
0.1412,12.2210,0.0274,straight,0.2044,8.7200,0.1318,-0.0827,0.1144
