pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.0151,4.8004,0.0338,combined,1.7818,6.9000,0.0149,-0.0113,0.0099,1.4711,0.2873,0.0000
0.0628,1.7796,0.0332,combined,1.6170,6.9000,0.0470,-0.0534,0.0331,1.1518,0.2462,0.0000
0.0450,0.7930,0.0680,straight,1.7432,6.9200,0.0031,0.0363,0.0266,1.5215,0.2958,0.0000
0.0410,1.0275,0.0242,lateral,0.7407,6.9400,0.0197,-0.0300,0.0280,0.8579,0.1496,0.0000
0.0258,3.2928,0.0230,combined,2.2446,7.0000,0.0167,0.0115,0.0231,1.5851,0.4066,0.0000
0.0185,1.2796,0.0581,straight,0.6176,7.0000,0.0017,-0.0172,0.0068,0.6247,0.1130,0.0000
0.0482,0.9926,0.0102,combined,0.8238,7.0000,0.0178,0.0056,0.0478,0.9096,0.1308,0.0000
0.0360,0.2644,0.0352,combined,1.4882,7.0200,0.0277,-0.0354,0.0069,1.0386,0.2132,0.0000
0.0300,0.4095,0.0359,stand,0.0000,7.0400,0.0000,nan,nan,0.1945,0.0390,0.0000
0.0273,1.0146,0.0165,straight,1.6122,7.0800,0.0058,-0.0072,0.0264,1.4265,0.2501,0.0000
0.0055,0.6086,0.0087,combined,1.5557,7.1000,0.0015,0.0049,0.0024,1.5049,0.2379,0.0000
0.0140,0.0205,0.0346,combined,0.8204,7.1200,0.0139,0.0036,0.0135,1.0072,0.1417,0.0000
0.0082,2.3826,0.0349,turn,0.0000,7.1600,0.0000,nan,nan,0.2817,0.0468,0.0000
0.0417,7.5702,0.0210,straight,0.9653,7.2400,0.0155,0.0104,0.0404,1.0164,0.1563,0.0000
0.0368,2.9401,0.0722,lateral,0.3350,7.2400,0.0058,0.0259,0.0261,0.7472,0.0954,0.0000
