pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.0443,3.9997,0.0235,straight,1.3015,6.9400,0.0443,-0.0111,0.0429,1.0164,0.2004,0.0000
0.0084,4.4280,0.0203,combined,0.5173,4.8600,0.0023,-0.0023,0.0081,0.5524,0.1181,0.0000
0.0301,6.6451,0.0209,straight,1.3346,5.7400,0.0152,0.0244,0.0176,1.0840,0.2510,0.0000
0.0238,9.0929,0.0201,turn,0.0000,5.1400,0.0000,nan,nan,0.2146,0.0791,0.0000
0.0551,5.2508,0.0149,combined,1.9262,7.6200,0.0518,0.0088,0.0543,1.4173,0.2757,0.0000
0.0213,0.6441,0.0122,straight,0.7792,4.6600,0.0195,-0.0145,0.0156,0.6348,0.1764,0.0000
0.0101,0.8128,0.0433,straight,0.6851,7.7200,0.0045,-0.0075,0.0068,0.6845,0.1139,0.0000
0.0426,3.2308,0.0170,combined,0.6453,5.3200,0.0286,0.0419,0.0076,0.9941,0.1647,0.0000
0.0329,0.7707,0.0436,lateral,0.5976,7.5200,0.0125,-0.0216,0.0248,0.7045,0.0978,0.0000
0.0592,3.6948,0.0214,straight,1.0565,4.1200,0.0579,-0.0077,0.0586,0.9021,0.2658,0.0000
0.0684,1.7752,0.0303,lateral,1.1584,5.1600,0.0064,0.0543,0.0416,1.0346,0.2448,0.0000
0.0118,2.1248,0.0379,turn,0.0000,5.1600,0.0000,nan,nan,0.1219,0.0387,0.0000
0.0532,0.8867,0.0197,stand,0.0000,5.8400,0.0000,nan,nan,0.0710,0.0295,0.0000
0.0125,1.1367,0.0112,turn,0.0000,7.5400,0.0000,nan,nan,0.1868,0.0422,0.0000
0.0081,7.5956,0.0216,lateral,0.4675,7.9600,0.0043,0.0080,0.0013,0.6260,0.0839,0.0000
0.0278,4.3894,0.0327,turn,0.0000,4.2800,0.0000,nan,nan,0.2803,0.0758,0.0000
0.0222,2.0328,0.0349,stand,0.0000,6.9600,0.0000,nan,nan,0.1073,0.0297,0.0000
0.0423,0.3877,0.0228,combined,1.7448,5.9000,0.0243,0.0301,0.0297,1.4119,0.3409,0.0000
0.0244,0.0141,0.0594,combined,1.0239,6.4800,0.0189,0.0014,0.0244,1.1352,0.1768,0.0000
0.0637,1.5782,0.0357,turn,0.0000,6.6400,0.0000,nan,nan,0.1165,0.0389,0.0000
0.0574,1.5780,0.0407,stand,0.0000,6.7800,0.0000,nan,nan,0.0576,0.0251,0.0000
0.0155,4.6069,0.0557,combined,1.9800,7.7400,0.0125,-0.0075,0.0136,1.4289,0.2814,0.0000
0.0301,2.8665,0.0184,combined,1.7252,4.3600,0.0301,-0.0276,0.0120,1.3551,0.4002,0.0000
0.0278,1.2786,0.0296,turn,0.0000,5.2400,0.0000,nan,nan,0.1547,0.0524,0.0000
0.0544,5.3935,0.0157,turn,0.0000,5.8400,0.0000,nan,nan,0.0986,0.0320,0.0000
0.0156,7.5246,0.0357,stand,0.0000,5.0800,0.0000,nan,nan,0.1031,0.0340,0.0000
0.0491,4.2081,0.0126,turn,0.0000,6.2600,0.0000,nan,nan,0.2227,0.0593,0.0000
0.0269,3.4440,0.0505,combined,2.0123,6.2200,0.0138,-0.0263,0.0055,1.3154,0.3311,0.0000
0.0106,3.7627,0.0925,combined,1.1098,7.0800,0.0019,-0.0038,0.0099,1.1654,0.1919,0.0000
0.0384,0.7551,0.0337,combined,2.1883,5.6400,0.0328,-0.0367,0.0113,1.7023,0.4074,0.0000
0.0551,0.8245,0.0132,combined,1.3326,4.1400,0.0551,-0.0520,0.0183,1.0610,0.3090,0.0000
0.0140,3.6949,0.0314,straight,0.5291,7.7800,0.0002,-0.0130,0.0050,0.5217,0.0918,0.0000
0.0571,2.4352,0.0117,combined,0.9801,5.6000,0.0472,-0.0037,0.0570,0.7769,0.1814,0.0000
0.0028,0.4242,0.0194,lateral,0.8857,5.3800,0.0028,-0.0020,0.0020,0.9464,0.1757,0.0000
0.0211,3.0238,0.0872,straight,1.5604,6.3400,0.0122,0.0173,0.0121,1.1901,0.2626,0.0000
0.0473,6.0855,0.0560,turn,0.0000,5.3800,0.0000,nan,nan,0.2296,0.0733,0.0000
0.0220,1.0624,0.0234,combined,1.8280,4.8600,0.0122,-0.0202,0.0087,1.4397,0.3828,0.0000
0.0282,0.9000,0.0292,combined,1.2767,5.6200,0.0199,0.0280,0.0037,1.1986,0.2665,0.0000
0.0068,3.3788,0.0297,turn,0.0000,4.2800,0.0000,nan,nan,0.1174,0.0453,0.0000
0.0241,4.0852,0.0499,combined,1.9880,5.1800,0.0241,0.0104,0.0217,1.5736,0.4105,0.0000
0.0465,3.5802,0.0080,stand,0.0000,5.0800,0.0000,nan,nan,0.0917,0.0308,0.0000
0.0465,1.3934,0.0235,lateral,0.6283,4.4800,0.0359,-0.0450,0.0114,0.7560,0.1496,0.0000
0.0258,1.7392,0.0510,straight,0.1796,6.9200,0.0221,0.0094,0.0241,0.2291,0.0563,0.0000
0.0166,1.5045,0.0269,turn,0.0000,5.4600,0.0000,nan,nan,0.1653,0.0456,0.0000
0.0421,3.8839,0.0360,combined,2.0784,5.9200,0.0399,-0.0326,0.0267,1.4386,0.3665,0.0000
0.0267,1.3405,0.0352,combined,1.5706,6.3600,0.0098,-0.0047,0.0263,1.2410,0.2507,0.0000
0.0289,0.9521,0.0337,turn,0.0000,7.3200,0.0000,nan,nan,0.1842,0.0457,0.0000
0.0430,3.2156,0.0151,lateral,0.2412,4.1200,0.0147,0.0325,0.0282,0.4056,0.0814,0.0000
0.0412,4.1250,0.0211,turn,0.0000,7.8000,0.0000,nan,nan,0.1616,0.0492,0.0000
0.0147,3.9344,0.0214,combined,0.8301,6.9000,0.0005,0.0118,0.0088,0.7973,0.1440,0.0000
0.0558,5.1537,0.0353,straight,0.7409,5.7000,0.0412,0.0102,0.0549,0.6378,0.1488,0.0000
0.0079,4.6106,0.0488,lateral,1.0235,4.2200,0.0079,-0.0069,0.0040,1.1193,0.2565,0.0000
0.0401,4.5888,0.0640,turn,0.0000,7.8400,0.0000,nan,nan,0.2158,0.0571,0.0000
0.0156,6.2531,0.0491,combined,0.8082,5.3600,0.0066,0.0078,0.0135,1.0146,0.1826,0.0000
0.0196,6.1753,0.0389,straight,1.1026,7.1200,0.0060,-0.0002,0.0196,1.0388,0.1695,0.0000
0.0577,0.9695,0.0553,straight,0.0621,7.6600,0.0151,0.0399,0.0416,0.1721,0.0471,0.0000
0.0305,3.9884,0.0170,lateral,0.2951,4.2400,0.0195,-0.0144,0.0269,0.3731,0.0810,0.0000
0.0215,3.5802,0.0115,lateral,0.4062,6.5000,0.0144,0.0129,0.0173,0.6217,0.0836,0.0000
0.0074,2.5064,0.0495,turn,0.0000,4.7400,0.0000,nan,nan,0.1652,0.0432,0.0000
0.0025,0.0369,0.0315,turn,0.0000,4.5400,0.0000,nan,nan,0.0820,0.0305,0.0000
0.0228,0.1993,0.0372,turn,0.0000,5.3400,0.0000,nan,nan,0.1204,0.0356,0.0000
0.0306,0.9427,0.0106,lateral,0.6070,4.2000,0.0167,0.0093,0.0291,0.9409,0.1565,0.0000
0.0305,3.5504,0.0491,straight,0.0401,5.6000,0.0125,-0.0076,0.0296,0.1119,0.0384,0.0000
0.0419,0.5726,0.0082,turn,0.0000,7.3400,0.0000,nan,nan,0.1037,0.0348,0.0000
0.0100,4.0088,0.0014,combined,1.7030,6.3400,0.0100,0.0031,0.0095,1.2850,0.2800,0.0000
0.0033,0.2788,0.0271,lateral,0.1078,4.6800,0.0001,0.0017,0.0029,0.1666,0.0459,0.0000
0.0061,5.8058,0.0147,combined,2.2067,7.3200,0.0004,0.0007,0.0061,1.7127,0.3335,0.0000
0.0187,1.4062,0.0464,combined,1.8646,7.9200,0.0015,0.0183,0.0040,1.5309,0.2680,0.0000
0.0518,7.2451,0.0235,lateral,0.4423,6.2200,0.0506,-0.0379,0.0354,0.6087,0.0807,0.0000
0.0727,3.5114,0.0628,combined,1.9101,6.0400,0.0231,0.0324,0.0650,1.4210,0.3828,0.0000
0.0175,0.7019,0.0313,lateral,0.6114,6.1000,0.0010,-0.0160,0.0070,0.8490,0.1222,0.0000
0.0279,0.1446,0.0259,straight,1.5302,4.8200,0.0186,-0.0010,0.0279,1.3154,0.3353,0.0000
0.0351,2.8111,0.0654,straight,1.5316,4.1400,0.0351,0.0098,0.0337,1.3158,0.3987,0.0000
0.0381,0.6246,0.0330,straight,0.5017,6.7200,0.0161,-0.0102,0.0367,0.4663,0.0925,0.0000
0.0239,3.2130,0.0424,stand,0.0000,6.3400,0.0000,nan,nan,0.0748,0.0267,0.0000
0.0244,2.8933,0.0113,combined,0.5843,4.6600,0.0045,0.0078,0.0231,0.9922,0.1822,0.0000
0.0281,1.6954,0.0683,lateral,0.6496,6.6800,0.0143,-0.0220,0.0174,0.8466,0.1216,0.0000
0.0179,6.5372,0.0184,lateral,1.4107,6.8200,0.0121,-0.0166,0.0068,1.1245,0.2220,0.0000
0.0106,4.8608,0.0393,combined,1.9846,7.2400,0.0081,0.0046,0.0095,1.4687,0.3224,0.0000
0.0411,2.6074,0.0212,combined,1.5584,7.6200,0.0216,0.0348,0.0219,1.3869,0.2309,0.0000
0.0350,4.0651,0.0540,turn,0.0000,5.4600,0.0000,nan,nan,0.1479,0.0436,0.0000
0.0042,1.8274,0.0442,lateral,0.9439,4.6000,0.0011,-0.0002,0.0042,0.9667,0.2181,0.0000
0.0364,1.9604,0.0250,straight,1.9601,5.8800,0.0343,0.0000,0.0364,1.4391,0.3474,0.0000
0.0494,3.6935,0.0107,combined,2.1051,7.1800,0.0435,-0.0175,0.0462,1.6818,0.3091,0.0000
0.0090,3.5250,0.0588,stand,0.0000,7.0200,0.0000,nan,nan,0.0906,0.0285,0.0000
0.0238,0.1875,0.0211,combined,1.3204,7.8600,0.0050,0.0216,0.0102,1.2930,0.1891,0.0000
0.0301,3.4239,0.0303,straight,0.1668,4.2600,0.0133,0.0146,0.0262,0.1534,0.0596,0.0000
0.0234,2.7401,0.0251,turn,0.0000,6.2600,0.0000,nan,nan,0.1952,0.0613,0.0000
0.0169,1.7356,0.0149,combined,0.9320,4.8000,0.0165,-0.0154,0.0070,1.0761,0.1966,0.0000
0.0110,3.6623,0.0131,lateral,1.4977,7.4800,0.0059,0.0082,0.0074,1.2988,0.2198,0.0000
0.0376,6.0364,0.0121,lateral,1.0452,6.0400,0.0336,-0.0369,0.0071,0.9552,0.1846,0.0000
0.0120,4.5947,0.0434,straight,0.9323,4.0000,0.0016,0.0062,0.0103,0.8726,0.2427,0.0000
0.0070,3.2518,0.0076,turn,0.0000,7.1400,0.0000,nan,nan,0.0853,0.0368,0.0000
0.0249,5.1178,0.0404,turn,0.0000,4.5600,0.0000,nan,nan,0.2357,0.0697,0.0000
0.0473,3.4786,0.0381,combined,2.1943,5.2000,0.0440,-0.0169,0.0441,1.5202,0.4320,0.0000
0.0243,1.4168,0.0129,stand,0.0000,5.4000,0.0000,nan,nan,0.0775,0.0297,0.0000
0.0336,4.0397,0.0111,combined,0.4129,6.3200,0.0223,0.0229,0.0246,0.4090,0.0881,0.0000
0.0124,7.2788,0.0140,straight,1.3221,7.0200,0.0013,0.0060,0.0108,1.1532,0.2112,0.0000
0.0373,4.7889,0.0428,straight,0.8204,5.4400,0.0353,-0.0358,0.0105,0.6818,0.1581,0.0000
0.0254,3.0742,0.0529,straight,0.2634,5.5400,0.0254,-0.0204,0.0152,0.2402,0.0620,0.0000
0.0328,2.7772,0.0100,turn,0.0000,5.0600,0.0000,nan,nan,0.1719,0.0624,0.0000
0.0345,1.0556,0.0227,combined,1.5107,4.2600,0.0288,-0.0342,0.0043,1.1307,0.3658,0.0000
0.0267,1.1578,0.0849,straight,0.7263,4.7800,0.0253,-0.0026,0.0265,0.7055,0.1643,0.0000
0.0241,0.2737,0.0437,turn,0.0000,5.9400,0.0000,nan,nan,0.1599,0.0471,0.0000
0.0443,6.4174,0.0068,turn,0.0000,6.2600,0.0000,nan,nan,0.1831,0.0519,0.0000
0.0312,2.4715,0.0611,straight,0.7368,5.1200,0.0233,-0.0137,0.0280,0.6601,0.1551,0.0000
0.0073,3.0676,0.0248,combined,1.6805,5.6400,0.0073,-0.0047,0.0056,1.3904,0.3026,0.0000
0.0247,6.6164,0.0254,straight,0.0820,4.0400,0.0247,-0.0113,0.0220,0.1059,0.0435,0.0000
0.0099,1.1212,0.0365,turn,0.0000,7.9000,0.0000,nan,nan,0.1692,0.0440,0.0000
0.0506,3.2811,0.0308,combined,1.0226,4.2400,0.0200,0.0503,0.0051,1.1753,0.2701,0.0000
0.0474,3.8922,0.0438,combined,1.4115,6.3000,0.0308,-0.0096,0.0464,1.2488,0.2459,0.0000
0.0418,9.7275,0.0076,turn,0.0000,4.9800,0.0000,nan,nan,0.1465,0.0585,0.0000
0.0399,7.1766,0.0369,lateral,0.6775,7.8400,0.0128,-0.0059,0.0395,0.7788,0.1117,0.0000
0.0540,1.3536,0.0122,turn,0.0000,4.0800,0.0000,nan,nan,0.2215,0.0854,0.0000
0.0228,7.4081,0.0516,straight,0.0129,6.2200,0.0025,0.0041,0.0225,0.0972,0.0350,0.0000
0.0445,3.5287,0.0684,lateral,1.2918,6.8800,0.0330,-0.0007,0.0445,1.0758,0.2034,0.0000
0.0221,2.4731,0.0200,combined,1.5299,4.6400,0.0216,-0.0211,0.0066,1.4031,0.3592,0.0000
0.0226,3.4520,0.0417,lateral,0.1882,4.6600,0.0135,0.0164,0.0155,0.3080,0.0578,0.0000
0.0206,5.3255,0.0353,stand,0.0000,5.0000,0.0000,nan,nan,0.0824,0.0353,0.0000
0.0126,3.4192,0.0470,lateral,0.3025,7.8600,0.0057,0.0126,0.0012,0.4315,0.0594,0.0000
0.0089,1.1948,0.0310,combined,1.6597,4.3200,0.0089,-0.0087,0.0019,1.2569,0.3901,0.0000
0.0338,4.0491,0.0153,combined,0.2733,4.3800,0.0338,-0.0294,0.0167,0.2710,0.0633,0.0000
0.0096,0.4857,0.0105,combined,1.4758,4.8800,0.0096,-0.0018,0.0094,1.3433,0.3305,0.0000
0.0201,3.0563,0.0788,straight,1.3119,7.7800,0.0201,-0.0099,0.0175,1.0790,0.1878,0.0000
0.0206,5.5477,0.0203,lateral,0.1823,4.6000,0.0085,0.0135,0.0155,0.2125,0.0621,0.0000
0.0476,2.5549,0.0363,lateral,0.2312,5.4400,0.0107,0.0445,0.0169,0.3973,0.0715,0.0000
0.0302,1.8650,0.0356,stand,0.0000,6.7600,0.0000,nan,nan,0.0807,0.0306,0.0000
0.0105,0.1309,0.0137,straight,1.2175,5.2800,0.0044,0.0080,0.0068,1.0765,0.2463,0.0000
0.0132,2.0013,0.0327,combined,0.8820,7.5400,0.0132,-0.0132,0.0001,0.8257,0.1273,0.0000
0.0067,0.0554,0.0137,combined,1.4694,5.6800,0.0065,-0.0065,0.0015,1.1579,0.2777,0.0000
0.0407,1.6756,0.0666,combined,0.8683,4.1200,0.0295,0.0282,0.0293,1.0163,0.2777,0.0000
0.0322,2.9945,0.0111,turn,0.0000,4.4000,0.0000,nan,nan,0.1059,0.0367,0.0000
0.0323,2.6121,0.0360,turn,0.0000,5.8600,0.0000,nan,nan,0.2189,0.0431,0.0000
0.0230,0.5643,0.0549,turn,0.0000,4.9400,0.0000,nan,nan,0.1047,0.0367,0.0000
0.0465,2.3220,0.0329,straight,0.8751,4.6600,0.0404,-0.0317,0.0340,0.7046,0.1976,0.0000
0.0133,1.8929,0.0348,combined,1.4545,6.4400,0.0018,0.0047,0.0124,1.2238,0.2380,0.0000
0.0164,1.1670,0.0399,combined,0.7447,5.7000,0.0069,0.0124,0.0107,0.9258,0.1305,0.0000
0.0341,0.8568,0.0486,combined,2.0434,4.5400,0.0105,-0.0286,0.0184,1.3813,0.4782,0.0000
0.0063,3.2198,0.0709,lateral,0.1696,4.0400,0.0063,-0.0062,0.0010,0.2207,0.0612,0.0000
0.0217,1.9844,0.0379,combined,1.7823,4.1400,0.0180,-0.0216,0.0020,1.3800,0.4422,0.0000
0.0542,0.5179,0.0278,straight,1.2440,5.0000,0.0528,-0.0505,0.0198,1.0007,0.2537,0.0000
0.0486,6.6196,0.0579,combined,1.8387,6.0400,0.0054,0.0484,0.0047,1.3808,0.3741,0.0000
0.0125,0.4225,0.0817,combined,1.7042,6.8800,0.0021,-0.0112,0.0055,1.3051,0.2631,0.0000
0.0134,0.1169,0.0191,straight,1.8374,7.0000,0.0104,-0.0050,0.0124,1.3840,0.2851,0.0000
0.0270,1.7147,0.0248,combined,1.0315,7.1400,0.0234,-0.0156,0.0220,0.8615,0.1695,0.0000
0.0348,0.0315,0.0749,straight,1.2946,4.4400,0.0348,-0.0348,0.0003,1.0014,0.2980,0.0000
0.0610,0.3865,0.0298,lateral,1.4935,4.1800,0.0554,-0.0589,0.0160,1.1077,0.3516,0.0000
0.0417,6.7257,0.0312,combined,0.6871,5.6400,0.0304,-0.0319,0.0269,0.6752,0.1295,0.0000
0.0191,4.6154,0.0398,turn,0.0000,6.4000,0.0000,nan,nan,0.1163,0.0390,0.0000
0.0169,0.3476,0.0554,stand,0.0000,6.9000,0.0000,nan,nan,0.0698,0.0269,0.0000
0.0347,0.2497,0.0158,turn,0.0000,5.3200,0.0000,nan,nan,0.2592,0.0630,0.0000
0.0341,2.4057,0.0622,combined,1.6668,4.4800,0.0341,-0.0223,0.0258,1.4137,0.3558,0.0000
0.0441,2.9262,0.0295,combined,1.4433,5.9400,0.0266,0.0288,0.0333,1.1092,0.2820,0.0000
0.0214,0.7762,0.0397,straight,1.5486,5.0400,0.0207,-0.0064,0.0204,1.3674,0.3185,0.0000
0.0231,4.4781,0.0374,straight,0.5484,5.6600,0.0098,0.0155,0.0171,0.5086,0.1175,0.0000
0.0256,6.5780,0.0379,turn,0.0000,7.2000,0.0000,nan,nan,0.1081,0.0358,0.0000
0.0342,2.6682,0.0153,stand,0.0000,7.5800,0.0000,nan,nan,0.0702,0.0293,0.0000
0.0502,8.5791,0.0190,straight,0.6299,6.1800,0.0307,0.0234,0.0444,0.5688,0.1239,0.0000
0.0271,3.0331,0.0412,straight,0.2603,4.1400,0.0012,0.0250,0.0105,0.2993,0.0854,0.0000
0.0134,0.8527,0.0355,combined,1.2314,4.3200,0.0064,-0.0036,0.0130,0.9233,0.2799,0.0000
0.0181,1.0106,0.0488,straight,1.9013,4.7200,0.0181,-0.0076,0.0164,1.3787,0.4140,0.0000
0.0434,2.1520,0.0195,straight,1.7889,5.2200,0.0241,0.0309,0.0305,1.3721,0.3582,0.0000
0.0280,4.7533,0.0249,stand,0.0000,5.5400,0.0000,nan,nan,0.0839,0.0318,0.0000
0.0217,2.8425,0.0261,combined,0.7902,6.4000,0.0129,-0.0146,0.0161,1.0569,0.1603,0.0000
0.0617,6.4834,0.0333,combined,2.1779,4.7000,0.0540,-0.0150,0.0598,1.4060,0.4972,0.0000
0.0298,4.0511,0.0056,turn,0.0000,7.0200,0.0000,nan,nan,0.1085,0.0327,0.0000
0.0398,1.7642,0.0345,combined,1.4397,6.1600,0.0252,0.0387,0.0094,1.4357,0.2823,0.0000
0.0356,2.3997,0.0770,turn,0.0000,4.6000,0.0000,nan,nan,0.1554,0.0568,0.0000
0.0182,1.7861,0.0404,combined,0.1932,4.7800,0.0015,-0.0159,0.0089,0.2142,0.0505,0.0000
0.0577,0.9660,0.0261,lateral,0.3080,5.8400,0.0278,0.0492,0.0302,0.6537,0.0882,0.0000
0.0062,2.4481,0.0177,stand,0.0000,4.0400,0.0000,nan,nan,0.0661,0.0260,0.0000
0.0332,1.5364,0.0054,turn,0.0000,4.7800,0.0000,nan,nan,0.1712,0.0413,0.0000
0.0433,4.5419,0.0609,combined,0.4925,5.5600,0.0429,-0.0197,0.0386,0.5236,0.1137,0.0000
0.0317,2.2510,0.0126,turn,0.0000,4.0800,0.0000,nan,nan,0.1327,0.0451,0.0000
0.0627,6.1052,0.0530,lateral,0.5298,7.6800,0.0423,-0.0573,0.0254,0.6780,0.0895,0.0000
0.0670,3.3621,0.0159,turn,0.0000,5.0400,0.0000,nan,nan,0.1065,0.0428,0.0000
0.0209,0.9101,0.0482,straight,1.6217,4.2000,0.0178,-0.0053,0.0202,1.3608,0.3928,0.0000
0.0216,1.8673,0.0562,turn,0.0000,7.5800,0.0000,nan,nan,0.0910,0.0381,0.0000
0.0280,0.8111,0.0158,straight,1.9696,7.5000,0.0035,0.0263,0.0097,1.4583,0.2810,0.0000
0.0109,0.3244,0.0296,combined,1.4293,6.3600,0.0108,-0.0100,0.0044,1.2764,0.2638,0.0000
0.0115,0.9829,0.0529,combined,1.4384,5.0200,0.0006,-0.0047,0.0106,1.3073,0.2877,0.0000
0.0427,1.6295,0.0199,combined,1.7692,5.3200,0.0322,-0.0343,0.0254,1.0468,0.2990,0.0000
0.0379,5.3326,0.0227,straight,0.5707,4.0800,0.0302,-0.0294,0.0239,0.5229,0.1478,0.0000
0.0302,3.5007,0.0424,lateral,1.4971,6.4600,0.0143,0.0268,0.0140,1.3606,0.2531,0.0000
0.0351,2.1185,0.0169,turn,0.0000,7.3200,0.0000,nan,nan,0.1996,0.0457,0.0000
0.0199,2.1712,0.0331,lateral,0.6975,4.1600,0.0173,0.0165,0.0111,0.8396,0.1816,0.0000
0.0079,5.3102,0.0170,turn,0.0000,4.4400,0.0000,nan,nan,0.0783,0.0318,0.0000
0.0086,1.7073,0.0176,lateral,0.6991,5.9400,0.0086,0.0010,0.0085,0.8025,0.1316,0.0000
0.0462,3.1439,0.0357,stand,0.0000,6.9600,0.0000,nan,nan,0.0985,0.0300,0.0000
0.0241,3.3545,0.0076,stand,0.0000,7.4000,0.0000,nan,nan,0.0849,0.0357,0.0000
0.0340,1.4766,0.0431,straight,0.1636,6.9000,0.0113,0.0012,0.0340,0.1964,0.0465,0.0000
0.0300,3.5146,0.0662,combined,1.7276,5.6400,0.0122,0.0004,0.0300,1.2940,0.3309,0.0000
0.0364,1.1502,0.0463,turn,0.0000,5.0000,0.0000,nan,nan,0.1633,0.0586,0.0000
0.0091,1.7972,0.0236,straight,0.1779,7.0800,0.0004,-0.0073,0.0054,0.1700,0.0531,0.0000
0.0607,2.5740,0.0150,lateral,1.0013,6.6400,0.0332,-0.0035,0.0606,1.0450,0.1693,0.0000
0.0331,0.9294,0.0080,straight,1.8581,7.5600,0.0206,0.0282,0.0174,1.4360,0.2671,0.0000
0.0247,7.3571,0.0303,straight,0.1398,6.2200,0.0037,0.0138,0.0205,0.1877,0.0470,0.0000
0.0270,3.5243,0.0158,turn,0.0000,6.4400,0.0000,nan,nan,0.0752,0.0298,0.0000
0.0209,0.8668,0.0410,lateral,0.1019,4.3400,0.0177,-0.0137,0.0158,0.1363,0.0414,0.0000
0.0228,0.5627,0.0395,straight,1.3608,7.7200,0.0003,0.0132,0.0185,1.2147,0.1998,0.0000
0.0167,1.4596,0.0044,combined,0.8149,4.2600,0.0134,0.0042,0.0161,0.8703,0.1818,0.0000
0.0104,2.4761,0.0453,combined,1.3500,6.4800,0.0030,0.0025,0.0101,1.1406,0.2162,0.0000
0.0242,0.9724,0.0332,combined,1.4950,4.6800,0.0129,-0.0240,0.0027,1.4272,0.3118,0.0000
0.0364,1.9697,0.0328,turn,0.0000,6.6800,0.0000,nan,nan,0.1291,0.0336,0.0000
0.0186,3.7661,0.0535,straight,1.0762,4.3600,0.0186,-0.0036,0.0182,0.9318,0.2596,0.0000
0.0233,0.4782,0.0343,combined,1.6434,6.1000,0.0233,-0.0194,0.0128,1.2199,0.2662,0.0000
0.0381,2.7357,0.0346,combined,1.1505,6.2800,0.0371,-0.0312,0.0219,0.9458,0.1738,0.0000
0.0488,3.8273,0.0609,combined,1.3959,5.9600,0.0264,0.0195,0.0447,1.3109,0.2572,0.0000
0.0244,1.2413,0.0280,turn,0.0000,4.0200,0.0000,nan,nan,0.1093,0.0366,0.0000
0.0399,3.2534,0.0448,turn,0.0000,7.7600,0.0000,nan,nan,0.2089,0.0563,0.0000
0.0531,4.0950,0.0719,stand,0.0000,6.7000,0.0000,nan,nan,0.0973,0.0295,0.0000
0.0228,0.4826,0.0235,turn,0.0000,6.3200,0.0000,nan,nan,0.1000,0.0351,0.0000
0.0080,4.4612,0.0121,combined,1.7545,7.5800,0.0080,0.0077,0.0023,1.4352,0.2652,0.0000
0.0159,3.7755,0.0414,turn,0.0000,5.2000,0.0000,nan,nan,0.1171,0.0458,0.0000
0.0165,0.5175,0.0300,turn,0.0000,6.3400,0.0000,nan,nan,0.1349,0.0463,0.0000
0.0564,6.3831,0.0732,straight,1.5341,6.4600,0.0400,-0.0307,0.0473,1.2364,0.2518,0.0000
0.0234,0.3542,0.0473,turn,0.0000,7.0200,0.0000,nan,nan,0.0942,0.0404,0.0000
0.0474,4.0196,0.0082,straight,1.1038,5.6600,0.0455,-0.0283,0.0380,0.9294,0.2016,0.0000
0.0098,2.8425,0.0474,lateral,1.4983,4.2800,0.0013,-0.0017,0.0096,1.3381,0.3648,0.0000
0.0369,1.1992,0.0534,straight,1.2767,6.3000,0.0198,0.0345,0.0128,1.2684,0.2281,0.0000
0.0394,1.2080,0.0136,straight,0.5606,4.8600,0.0343,-0.0199,0.0340,0.5145,0.1265,0.0000
0.0411,2.3831,0.0433,stand,0.0000,5.4400,0.0000,nan,nan,0.0916,0.0306,0.0000
0.0207,4.6606,0.0314,combined,1.7271,7.1200,0.0005,0.0186,0.0091,1.4412,0.2692,0.0000
0.0148,2.7036,0.0085,stand,0.0000,7.9400,0.0000,nan,nan,0.0665,0.0280,0.0000
0.0306,3.2121,0.0465,turn,0.0000,6.7400,0.0000,nan,nan,0.1245,0.0386,0.0000
0.0205,0.8271,0.0513,combined,1.5819,5.6600,0.0205,-0.0205,0.0010,1.3735,0.2925,0.0000
0.0170,0.2612,0.0524,combined,1.3779,7.7200,0.0021,0.0152,0.0075,1.2204,0.2032,0.0000
0.0147,0.9505,0.0362,straight,1.8467,6.4200,0.0005,0.0123,0.0080,1.3559,0.3357,0.0000
0.0481,2.7151,0.0265,straight,0.9588,7.1400,0.0409,-0.0201,0.0436,0.8264,0.1536,0.0000
0.0234,0.1310,0.0552,lateral,0.9967,7.6200,0.0182,0.0181,0.0148,1.0995,0.1548,0.0000
0.0342,2.1169,0.0246,turn,0.0000,4.2400,0.0000,nan,nan,0.2070,0.0728,0.0000
0.0335,6.6964,0.0097,straight,1.2909,6.2400,0.0237,-0.0163,0.0293,1.1536,0.2245,0.0000
0.0508,4.3062,0.0243,turn,0.0000,6.6800,0.0000,nan,nan,0.0982,0.0396,0.0000
0.0502,2.1462,0.0445,stand,0.0000,5.9600,0.0000,nan,nan,0.0766,0.0339,0.0000
0.0164,1.4120,0.0508,straight,1.8960,4.1000,0.0164,-0.0142,0.0082,1.3869,0.4636,0.0000
0.0391,2.3632,0.0384,combined,0.5764,7.0000,0.0365,-0.0210,0.0330,0.6293,0.1101,0.0000
0.0297,3.1862,0.0142,combined,1.6049,6.2400,0.0260,-0.0124,0.0270,1.0755,0.2383,0.0000
0.0069,3.0432,0.0391,lateral,0.3591,5.4000,0.0060,0.0067,0.0019,0.5058,0.0846,0.0000
0.0091,2.0020,0.0305,stand,0.0000,5.1400,0.0000,nan,nan,0.0689,0.0218,0.0000
0.0206,5.1164,0.0266,straight,0.8253,5.9600,0.0206,-0.0192,0.0073,0.7913,0.1552,0.0000
0.0556,0.7046,0.0508,turn,0.0000,4.5400,0.0000,nan,nan,0.1488,0.0518,0.0000
0.0398,3.5982,0.0178,lateral,0.9044,4.5600,0.0395,-0.0256,0.0304,0.9076,0.2007,0.0000
