pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.1844,8.0742,0.2838,combined,1.4296,6.8600,0.1728,0.0902,0.1608
0.1058,5.7329,0.1281,combined,1.3596,6.8800,0.1058,-0.1010,0.0315
0.5299,3.6063,0.0609,combined,1.0241,6.8800,0.5205,-0.4774,0.2299
0.6123,3.0432,0.0556,combined,1.7664,6.9000,0.6123,-0.5867,0.1753
0.3548,3.8146,0.1649,combined,2.2871,6.9000,0.3548,-0.3515,0.0484
0.2024,3.3803,0.2092,combined,1.9439,6.8800,0.2024,-0.1764,0.0993
0.2169,0.1568,0.1184,turn,0.0000,6.9400,0.0000,nan,nan
0.0083,1.0814,0.1204,stand,0.0000,6.9600,0.0000,nan,nan
0.1089,7.9007,0.0403,stand,0.0000,6.9600,0.0000,nan,nan
0.0755,1.3696,0.0353,stand,0.0000,6.9800,0.0000,nan,nan
0.2623,2.0119,0.1600,combined,0.8369,7.0200,0.2154,-0.0005,0.2623
0.0878,10.5419,0.1628,lateral,0.4483,5.3200,0.0775,-0.0878,0.0028
0.1794,2.0776,0.1095,lateral,0.3481,7.0400,0.1112,-0.1780,0.0231
0.3665,6.7067,0.0348,turn,0.0000,7.0800,0.0000,nan,nan
0.4649,6.6347,0.0920,straight,0.3137,7.1000,0.1339,0.2624,0.3838
0.5026,9.1207,0.2578,combined,1.9793,7.1000,0.5026,-0.3126,0.3936
0.2438,1.8831,0.2012,lateral,0.8133,7.1000,0.2438,-0.1775,0.1672
0.1173,1.5173,0.0335,combined,1.0548,7.1200,0.1166,-0.1163,0.0148
0.0490,0.1082,0.0616,lateral,0.4764,7.1400,0.0430,-0.0474,0.0128
0.5598,8.1256,0.1734,combined,0.8697,6.4400,0.5351,-0.5173,0.2139
0.2340,2.8512,0.1900,combined,1.5714,7.2000,0.2335,-0.1895,0.1373
0.4189,9.2672,0.0602,straight,0.2867,7.2000,0.2867,-0.2982,0.2941
0.3182,0.1922,0.0260,turn,0.0000,7.2000,0.0000,nan,nan
0.1428,4.3866,0.1096,combined,1.5391,7.2000,0.0220,0.1386,0.0341
0.1486,3.8519,0.0669,straight,0.1347,7.2200,0.0795,-0.1002,0.1097
0.1203,3.3766,0.0234,lateral,0.5668,7.2400,0.0193,0.0858,0.0842
0.3644,4.8078,0.1338,straight,0.7080,7.2600,0.1005,0.2849,0.2273
0.0704,0.2009,0.0138,stand,0.0000,7.2600,0.0000,nan,nan
0.1271,7.4095,0.0426,combined,0.6807,7.2800,0.0750,-0.1172,0.0491
0.1612,7.0632,0.0727,combined,1.8442,7.2800,0.0728,0.1054,0.1220
0.0513,0.4297,0.0077,stand,0.0000,7.2800,0.0000,nan,nan
0.3871,0.3821,0.0772,combined,0.8679,7.3000,0.3319,-0.2234,0.3161
0.2640,0.8839,0.0897,straight,0.5318,7.3000,0.0118,0.2525,0.0771
0.3437,2.6237,0.0661,turn,0.0000,7.3000,0.0000,nan,nan
0.4827,2.6624,0.0259,combined,0.6922,7.3400,0.4340,-0.2320,0.4233
0.5322,0.4929,0.1193,lateral,0.6195,7.3400,0.4701,-0.3949,0.3567
0.2754,4.5982,0.0386,combined,0.7290,7.3400,0.1795,0.2287,0.1535
0.0989,4.9598,0.1383,turn,0.0000,7.3600,0.0000,nan,nan
0.2939,2.7298,0.0619,lateral,0.1042,7.3600,0.0749,0.0860,0.2810
0.0290,1.4519,0.0873,stand,0.0000,7.4400,0.0000,nan,nan
0.1698,0.6729,0.1788,straight,1.8034,7.4600,0.1518,0.0410,0.1648
0.3465,1.2314,0.0888,combined,1.5794,7.4600,0.3410,-0.2188,0.2687
0.1688,1.1723,0.0719,combined,0.8797,7.4800,0.1688,-0.1618,0.0481
0.3747,2.3989,0.0913,turn,0.0000,7.5000,0.0000,nan,nan
0.2007,3.6295,0.0914,turn,0.0000,7.5000,0.0000,nan,nan
0.1919,3.6495,0.0588,straight,0.7499,7.5200,0.1919,-0.1639,0.0998
0.4749,23.0412,0.1277,straight,1.3065,7.5200,0.2236,0.1546,0.4490
0.2254,7.1465,0.1390,straight,1.9220,7.5200,0.1506,0.0811,0.2103
0.3393,7.5350,0.0818,lateral,0.2307,7.5400,0.2143,-0.2228,0.2560
0.0477,2.3049,0.0284,stand,0.0000,7.5600,0.0000,nan,nan
0.7881,1.6807,0.1529,straight,1.9750,7.5800,0.7785,-0.5658,0.5486
0.1457,1.3498,0.1584,lateral,0.7884,7.6000,0.1357,-0.0980,0.1078
0.1428,3.3100,0.0858,lateral,0.0378,7.6200,0.0051,0.1077,0.0939
0.3106,2.1290,0.1654,straight,1.7439,7.6400,0.3017,-0.1494,0.2723
0.5339,12.4496,0.1745,lateral,0.2563,7.6800,0.1172,-0.3717,0.3833
0.2551,7.0414,0.1068,straight,0.8482,7.7000,0.0037,0.2536,0.0273
0.2136,6.4856,0.1160,lateral,0.1472,7.7000,0.1367,-0.0957,0.1910
0.0555,2.7613,0.1064,lateral,0.5255,7.7600,0.0297,-0.0174,0.0527
0.5224,3.9573,0.1127,straight,0.3573,7.7600,0.0990,0.4030,0.3324
0.1612,2.8371,0.1428,straight,0.0722,7.7800,0.0722,-0.0995,0.1268
0.1292,4.0296,0.1636,turn,0.0000,7.8000,0.0000,nan,nan
0.3736,2.0470,0.0394,turn,0.0000,7.8000,0.0000,nan,nan
0.4736,2.7592,0.0197,turn,0.0000,7.8600,0.0000,nan,nan
0.2012,0.4934,0.0985,turn,0.0000,7.8800,0.0000,nan,nan
0.3372,3.6815,0.1209,straight,0.0817,7.8800,0.0183,-0.3240,0.0935
0.5105,6.4520,0.2380,combined,1.1890,7.9000,0.5105,-0.5088,0.0420
0.5061,1.3382,0.0974,lateral,0.0727,7.9600,0.0382,0.3541,0.3617
0.2716,3.0237,0.1442,combined,1.3608,7.9600,0.2716,-0.2537,0.0970
0.1617,1.1778,0.1863,combined,1.0614,7.9800,0.1617,-0.1522,0.0548
0.4972,3.7753,0.1180,combined,1.7887,4.1000,0.4972,-0.4819,0.1223
0.2623,1.9650,0.1377,lateral,0.5213,4.1200,0.1827,0.0760,0.2510
0.1216,0.7754,0.0163,lateral,0.0845,6.8600,0.0458,-0.0976,0.0726
0.0773,6.6122,0.1150,turn,0.0000,4.1000,0.0000,nan,nan
0.4067,6.5933,0.1977,combined,1.6101,4.5200,0.4067,-0.3698,0.1693
0.7356,9.0210,0.1182,combined,2.3282,4.1000,0.7356,-0.7124,0.1836
0.4262,7.9638,0.1401,lateral,0.1464,4.6600,0.0745,0.3177,0.2841
0.2464,4.2851,0.1010,turn,0.0000,4.2400,0.0000,nan,nan
0.2263,11.7608,0.2367,combined,1.4980,4.8200,0.2263,-0.2101,0.0841
0.2938,1.3963,0.0658,straight,0.1808,4.1200,0.1807,-0.2338,0.1778
0.2009,4.7559,0.2492,lateral,0.8492,4.0600,0.2009,-0.2008,0.0066
0.1567,3.6375,0.1680,lateral,0.2198,4.0600,0.1250,0.0095,0.1564
0.1552,4.4404,0.0256,stand,0.0000,6.8600,0.0000,nan,nan
0.0148,1.7459,0.1857,turn,0.0000,4.3000,0.0000,nan,nan
0.0459,2.8887,0.1418,turn,0.0000,4.5800,0.0000,nan,nan
0.1651,4.0217,0.1826,turn,0.0000,4.5200,0.0000,nan,nan
0.2364,3.3456,0.2676,combined,1.6985,5.0400,0.2364,-0.2104,0.1080
0.2603,1.2281,0.0829,turn,0.0000,4.9600,0.0000,nan,nan
0.0317,0.3180,0.1333,turn,0.0000,4.4800,0.0000,nan,nan
0.6052,6.1970,0.0771,straight,1.8061,4.8800,0.6052,-0.5940,0.1155
0.3576,4.1957,0.0728,straight,0.4751,5.1800,0.1252,0.1542,0.3226
0.0053,1.6573,0.0550,stand,0.0000,5.9800,0.0000,nan,nan
0.2446,2.8685,0.1383,straight,1.5974,5.3800,0.2446,-0.2006,0.1400
0.2496,2.2268,0.0179,lateral,1.3729,5.6800,0.2486,-0.2252,0.1078
0.0735,0.1259,0.1679,turn,0.0000,4.4400,0.0000,nan,nan
0.2800,2.3070,0.0355,turn,0.0000,4.1400,0.0000,nan,nan
0.2954,4.1621,0.1257,lateral,1.1309,5.0800,0.2830,-0.2915,0.0480
0.3962,8.3593,0.1561,lateral,0.7789,4.3000,0.3794,-0.2441,0.3121
0.3871,2.8073,0.1628,combined,1.8437,4.5000,0.3871,-0.3870,0.0087
0.1508,1.8826,0.0841,turn,0.0000,4.8400,0.0000,nan,nan
0.1881,2.9832,0.1026,lateral,0.4050,5.2600,0.1866,-0.1722,0.0757
0.5898,6.1875,0.1095,combined,1.1410,4.1800,0.5898,-0.4249,0.4089
0.0204,0.1183,0.0372,stand,0.0000,5.4800,0.0000,nan,nan
0.1220,1.3603,0.1775,combined,1.1038,5.7000,0.1220,-0.1213,0.0135
0.2836,7.9640,0.0698,lateral,1.3996,4.7600,0.2836,-0.2493,0.1352
0.1725,4.5922,0.1907,lateral,0.1473,4.3000,0.0747,0.1182,0.1257
0.2765,8.1082,0.1004,lateral,1.1549,6.1200,0.1953,0.1015,0.2571
0.0299,1.8008,0.1321,stand,0.0000,5.8400,0.0000,nan,nan
0.2282,8.8011,0.1875,turn,0.0000,6.0600,0.0000,nan,nan
0.4210,3.2529,0.1627,combined,1.1659,4.6600,0.4210,-0.4209,0.0106
0.2785,0.3665,0.1658,combined,1.9331,6.0800,0.2760,-0.1305,0.2461
0.2653,0.2079,0.1785,combined,0.5674,4.1800,0.2556,-0.2153,0.1552
0.4364,9.8368,0.1563,combined,2.1900,4.0200,0.4364,-0.4221,0.1106
0.3205,6.3193,0.1896,turn,0.0000,4.1600,0.0000,nan,nan
0.4041,0.3470,0.1977,combined,1.9129,4.3800,0.4041,-0.4030,0.0302
0.4763,4.4981,0.0301,lateral,1.1303,5.5400,0.4704,-0.4162,0.2316
0.2386,6.4893,0.0656,turn,0.0000,4.2800,0.0000,nan,nan
0.4070,0.0266,0.0834,combined,1.3109,5.4600,0.4070,-0.2297,0.3360
0.5957,4.8082,0.0408,combined,1.3240,4.6000,0.5936,-0.5354,0.2611
0.4140,2.7800,0.1437,straight,1.9519,4.6400,0.4099,-0.3871,0.1467
0.1670,1.1946,0.1420,turn,0.0000,5.2200,0.0000,nan,nan
0.0937,2.0250,0.0313,turn,0.0000,6.4000,0.0000,nan,nan
0.0117,1.5351,0.2620,stand,0.0000,4.4200,0.0000,nan,nan
0.2301,1.4017,0.0659,turn,0.0000,5.4600,0.0000,nan,nan
0.4460,2.0380,0.1246,combined,1.8117,5.6400,0.4425,-0.4437,0.0447
0.0273,2.2376,0.1332,turn,0.0000,4.4600,0.0000,nan,nan
0.1681,1.5533,0.1742,lateral,1.2886,4.9600,0.1681,-0.1189,0.1188
0.2784,7.1961,0.1613,lateral,0.5465,4.1000,0.2117,0.0672,0.2702
0.2788,4.0697,0.0918,straight,0.8735,4.6200,0.2778,-0.2691,0.0727
0.3276,4.6826,0.1196,straight,1.6406,6.5200,0.3110,-0.0348,0.3257
0.4405,2.5682,0.2572,lateral,1.2307,4.8800,0.4405,-0.3020,0.3207
0.2408,6.2062,0.0866,combined,0.2666,5.6000,0.2089,0.0264,0.2394
0.2439,3.1013,0.1003,lateral,1.0710,4.1400,0.2439,-0.2305,0.0797
0.2545,2.8389,0.1180,straight,0.1429,6.7200,0.1429,-0.2109,0.1426
0.2973,5.4809,0.0514,combined,1.4554,6.3800,0.2962,-0.1135,0.2748
0.0163,3.7362,0.1004,turn,0.0000,4.0200,0.0000,nan,nan
0.3443,5.9394,0.2761,combined,1.3871,5.9000,0.3443,-0.3189,0.1298
0.0982,1.9500,0.1624,turn,0.0000,4.7800,0.0000,nan,nan
0.2406,3.0889,0.1660,turn,0.0000,5.8400,0.0000,nan,nan
0.6056,2.6041,0.0253,lateral,1.3135,5.7400,0.6051,-0.5500,0.2534
0.5628,2.7798,0.1625,straight,0.5281,5.8400,0.5072,-0.4212,0.3734
0.4422,1.8554,0.2299,combined,1.2713,5.4400,0.4422,-0.4361,0.0737
0.1021,3.0434,0.0844,turn,0.0000,4.2000,0.0000,nan,nan
0.1614,2.7521,0.1134,straight,0.3964,5.6600,0.0692,0.1151,0.1132
0.3703,0.2450,0.1273,turn,0.0000,5.0000,0.0000,nan,nan
0.0033,0.1218,0.0428,stand,0.0000,4.8000,0.0000,nan,nan
0.0606,1.7244,0.0318,stand,0.0000,5.2400,0.0000,nan,nan
0.0352,1.8614,0.0670,turn,0.0000,4.6200,0.0000,nan,nan
0.0928,1.0096,0.0736,turn,0.0000,4.3600,0.0000,nan,nan
0.1725,2.2283,0.1792,turn,0.0000,5.1400,0.0000,nan,nan
0.0501,2.8144,0.1194,turn,0.0000,4.6600,0.0000,nan,nan
0.5997,6.8190,0.1629,straight,1.0768,6.9600,0.5931,-0.4338,0.4141
0.4014,0.8264,0.0244,lateral,0.3979,6.2800,0.2553,0.1267,0.3809
0.0349,2.9469,0.2190,straight,0.8888,6.9000,0.0349,-0.0182,0.0298
0.4503,7.6800,0.0325,straight,1.3124,6.2400,0.4488,-0.4276,0.1412
0.3145,1.5504,0.1539,turn,0.0000,5.0800,0.0000,nan,nan
0.0718,2.1397,0.0986,lateral,0.0218,6.5800,0.0011,0.0578,0.0425
0.3597,3.8838,0.1522,lateral,1.3259,5.9800,0.2374,0.1755,0.3140
0.1441,3.3300,0.0895,lateral,0.0986,4.9000,0.0948,-0.0667,0.1278
0.2707,0.5173,0.0824,combined,0.8666,6.0000,0.2705,-0.2693,0.0277
0.6106,3.5332,0.2469,combined,1.3982,5.1400,0.6105,-0.4900,0.3643
0.1488,3.3835,0.0256,turn,0.0000,5.8200,0.0000,nan,nan
0.1844,2.7964,0.1153,lateral,0.6353,4.8600,0.1844,-0.1311,0.1297
0.3614,5.1816,0.2231,combined,2.1690,4.2200,0.3614,-0.3612,0.0120
0.2233,1.2147,0.1440,straight,0.6210,6.5400,0.1240,0.1006,0.1994
0.4912,0.2237,0.0154,lateral,1.2282,4.3600,0.4839,-0.4907,0.0218
0.0935,5.1044,0.1157,straight,1.3559,7.3000,0.0934,-0.0864,0.0357
0.0379,0.1918,0.0434,stand,0.0000,5.9400,0.0000,nan,nan
0.1067,3.2013,0.0639,turn,0.0000,7.2000,0.0000,nan,nan
0.4419,3.7272,0.2108,straight,0.9996,6.7800,0.3923,-0.2396,0.3713
0.0549,2.7981,0.2046,turn,0.0000,7.3000,0.0000,nan,nan
0.2509,2.1764,0.1604,straight,0.8634,4.2400,0.2509,-0.2466,0.0461
0.4598,5.2938,0.1785,straight,1.3210,5.3000,0.4598,-0.4374,0.1419
0.1702,9.7134,0.1512,lateral,1.4803,5.8200,0.1673,-0.0557,0.1608
0.3709,2.0622,0.2393,combined,1.3383,5.7600,0.3709,-0.2852,0.2371
0.2240,0.1176,0.1278,combined,0.8393,6.4800,0.2195,-0.1619,0.1547
0.1405,2.9261,0.0556,straight,0.6013,6.6000,0.1344,-0.1092,0.0884
0.2474,7.7848,0.1526,combined,1.0903,5.3600,0.2474,-0.2374,0.0697
0.3339,3.9873,0.1631,straight,1.7077,6.5200,0.3339,-0.3226,0.0861
0.1750,2.2890,0.1906,lateral,1.4284,4.9000,0.1750,-0.1579,0.0755
0.3910,5.3676,0.1864,combined,0.4733,4.2200,0.3357,-0.0977,0.3786
0.1626,10.6699,0.3060,combined,2.0265,5.0800,0.1626,-0.1240,0.1052
0.5392,0.9033,0.3133,combined,1.7404,4.1400,0.5392,-0.4865,0.2324
0.1227,1.8559,0.0307,turn,0.0000,5.0000,0.0000,nan,nan
0.5598,5.3943,0.3929,combined,1.9850,4.2600,0.5598,-0.3153,0.4626
0.2719,3.1439,0.0922,turn,0.0000,7.0400,0.0000,nan,nan
0.1974,4.0735,0.1283,straight,1.5848,6.7800,0.1974,-0.1703,0.0998
0.2216,4.2446,0.1052,straight,1.6969,7.4200,0.2216,-0.1970,0.1016
0.2249,5.0043,0.1292,turn,0.0000,4.3800,0.0000,nan,nan
0.3028,7.3384,0.2008,straight,1.9779,6.2400,0.3028,-0.3002,0.0402
0.1635,3.5483,0.1182,combined,1.2511,6.5800,0.1601,-0.1276,0.1022
0.0579,1.7071,0.1617,turn,0.0000,4.5600,0.0000,nan,nan
0.0868,4.0093,0.0555,stand,0.0000,7.0200,0.0000,nan,nan
0.4147,1.8437,0.0152,straight,1.8220,6.2600,0.4124,-0.4137,0.0290
0.2987,1.9229,0.0725,turn,0.0000,7.2000,0.0000,nan,nan
0.3449,10.1110,0.1643,straight,1.0920,6.8000,0.3413,-0.2725,0.2114
0.2772,5.8681,0.1871,combined,2.0294,5.4400,0.2772,-0.1762,0.2139
0.2290,1.5503,0.0820,combined,1.0722,4.2600,0.2290,-0.1981,0.1148
0.3535,8.9194,0.1841,combined,1.2622,4.9400,0.3394,-0.1625,0.3140
0.2741,1.5543,0.0757,straight,1.4246,5.7600,0.2741,-0.2740,0.0092
0.3159,7.7489,0.0973,turn,0.0000,4.8600,0.0000,nan,nan
0.5033,0.5601,0.1666,straight,1.1987,6.4800,0.4921,-0.4276,0.2655
0.2741,0.6167,0.0730,lateral,1.1167,6.1200,0.2669,-0.1296,0.2415
0.6143,0.9277,0.0415,turn,0.0000,5.8600,0.0000,nan,nan
0.4069,2.9985,0.0998,combined,0.7556,4.3800,0.0230,0.3418,0.2208
0.4735,1.6386,0.1191,combined,0.8369,6.0600,0.4591,-0.4486,0.1512
0.1271,3.2188,0.0451,turn,0.0000,7.5400,0.0000,nan,nan
0.3018,17.3752,0.3242,straight,1.8898,4.5200,0.2815,-0.1049,0.2829
0.2659,5.1528,0.0607,turn,0.0000,5.0600,0.0000,nan,nan
0.0822,0.4954,0.2283,combined,0.7240,4.2400,0.0818,-0.0054,0.0820
0.2485,2.7399,0.1743,straight,0.3071,7.9600,0.2424,-0.2027,0.1438
0.5612,6.4872,0.1536,straight,1.3555,6.3000,0.5612,-0.3928,0.4008
0.4020,7.4518,0.0064,turn,0.0000,6.3200,0.0000,nan,nan
0.6394,6.9866,0.2915,combined,1.9241,4.2800,0.6394,-0.6392,0.0123
0.1320,1.7991,0.0944,combined,0.2619,6.9400,0.0533,0.1316,0.0107
0.3805,4.1854,0.0051,turn,0.0000,7.9800,0.0000,nan,nan
0.0778,1.2243,0.0253,stand,0.0000,6.0400,0.0000,nan,nan
0.2216,0.8018,0.0788,lateral,1.3277,7.9600,0.2105,-0.0091,0.2214
0.3398,5.9319,0.0760,straight,0.7198,7.0400,0.3340,-0.2273,0.2526
0.4199,5.6474,0.0509,straight,0.7702,6.2200,0.4059,-0.3310,0.2584
0.2316,0.7874,0.2468,combined,1.5421,5.2200,0.2316,-0.2129,0.0913
0.2600,2.5869,0.2913,turn,0.0000,6.0200,0.0000,nan,nan
0.2273,2.2864,0.1153,lateral,1.1591,5.3600,0.2192,-0.1840,0.1334
0.0670,4.4604,0.0707,straight,0.1864,5.8400,0.0668,0.0080,0.0666
0.5798,1.4437,0.1089,combined,2.1657,5.9800,0.5798,-0.5780,0.0463
0.0589,0.0031,0.0520,lateral,0.9800,5.2200,0.0584,-0.0412,0.0421
0.0107,0.8982,0.0234,stand,0.0000,6.5200,0.0000,nan,nan
0.3142,4.3680,0.1628,straight,0.9076,7.5200,0.2607,0.0283,0.3129
0.1496,3.9428,0.2582,combined,2.3527,7.4600,0.1496,-0.1337,0.0670
0.2473,0.9388,0.0766,lateral,0.5207,4.8200,0.2473,-0.2045,0.1390
0.2095,1.0102,0.2224,lateral,1.0448,5.9600,0.2095,-0.2070,0.0321
0.1639,1.4613,0.1040,lateral,0.4086,6.4800,0.1449,-0.0685,0.1489
0.3818,6.6566,0.0842,turn,0.0000,7.0600,0.0000,nan,nan
0.4316,2.2914,0.1160,combined,2.0346,6.6400,0.4316,-0.2923,0.3175
0.4233,6.5846,0.0390,straight,0.7885,7.5800,0.4108,-0.3884,0.1684
0.3789,1.2165,0.2208,combined,1.7120,7.2000,0.3789,-0.2216,0.3073
0.4732,0.7473,0.1130,lateral,0.6408,5.4400,0.4308,-0.3891,0.2694
0.3297,3.2876,0.1262,lateral,0.2330,6.1000,0.1951,-0.1295,0.3032
0.4209,3.9819,0.1132,turn,0.0000,5.6800,0.0000,nan,nan
0.1162,6.1668,0.0286,combined,0.8171,7.8400,0.1162,-0.1162,0.0003
0.3509,1.7480,0.0851,straight,0.0972,5.5000,0.0972,-0.3263,0.1290
0.5536,1.3497,0.0177,combined,1.5604,5.0600,0.5501,-0.5527,0.0303
0.5979,19.9515,0.3782,combined,2.4616,5.3000,0.5979,-0.4863,0.3478
0.0133,0.8803,0.0511,stand,0.0000,5.1200,0.0000,nan,nan
0.2374,3.0401,0.1333,straight,0.0443,7.3200,0.0013,0.1941,0.1366
0.2941,8.8929,0.1403,turn,0.0000,6.0800,0.0000,nan,nan
0.0824,1.7005,0.0591,turn,0.0000,6.9400,0.0000,nan,nan
0.4306,7.3312,0.1075,turn,0.0000,4.8000,0.0000,nan,nan
0.2281,2.6441,0.1724,straight,0.5954,4.7200,0.1536,0.1320,0.1860
0.4068,5.0843,0.1416,combined,0.6693,7.0600,0.4060,-0.4067,0.0057
0.2360,3.8168,0.1496,straight,0.4677,5.1000,0.1497,0.1513,0.1811
0.3405,6.8500,0.1192,turn,0.0000,6.6600,0.0000,nan,nan
0.2892,0.5416,0.1225,turn,0.0000,5.3000,0.0000,nan,nan
0.0482,2.5623,0.0534,stand,0.0000,4.8200,0.0000,nan,nan
0.5464,2.6615,0.0300,straight,1.5852,7.0800,0.5464,-0.5042,0.2104
0.1081,3.1235,0.0234,stand,0.0000,5.2600,0.0000,nan,nan
0.5773,9.0306,0.1202,combined,1.4797,6.1200,0.5773,-0.4824,0.3172
0.1683,2.4007,0.1824,combined,0.8830,6.1400,0.1676,-0.1523,0.0715
0.2559,5.3766,0.1611,combined,1.8705,6.8600,0.2559,-0.2550,0.0206
0.3273,7.6779,0.1043,lateral,1.2457,4.8400,0.3273,-0.1464,0.2927
0.5661,2.3142,0.1079,combined,1.5383,6.9400,0.5632,-0.5587,0.0918
0.0124,1.5600,0.0765,stand,0.0000,7.5400,0.0000,nan,nan
0.4085,6.4308,0.1454,straight,0.6020,7.3600,0.4045,-0.4005,0.0803
0.0440,0.6967,0.0835,stand,0.0000,7.8800,0.0000,nan,nan
0.4980,3.4969,0.0892,straight,1.7929,7.4000,0.4940,-0.4951,0.0531
0.4178,0.1246,0.1558,turn,0.0000,4.9400,0.0000,nan,nan
0.4328,3.9759,0.0764,turn,0.0000,6.4000,0.0000,nan,nan
0.2315,0.8816,0.2111,combined,1.5264,6.3000,0.2315,-0.2303,0.0228
0.3790,5.5458,0.2690,combined,0.8024,5.0600,0.3790,-0.2553,0.2801
0.1660,3.0703,0.0831,straight,0.0413,6.8800,0.0413,-0.0340,0.1625
0.2987,3.4217,0.1087,lateral,1.0252,5.8800,0.2605,0.0353,0.2966
0.1287,1.4019,0.0942,turn,0.0000,6.8200,0.0000,nan,nan
0.1034,0.4621,0.0170,stand,0.0000,6.5200,0.0000,nan,nan
0.1701,5.3687,0.1776,combined,1.8558,7.6200,0.1701,-0.1387,0.0984
0.3849,10.3209,0.1369,combined,0.9643,5.8200,0.3832,-0.0946,0.3731
0.3491,4.4901,0.1979,turn,0.0000,5.7200,0.0000,nan,nan
0.1799,4.7374,0.1679,combined,1.1770,5.8800,0.1560,0.0976,0.1511
0.2069,0.7483,0.1714,lateral,0.9470,6.7200,0.1937,-0.1245,0.1652
0.1790,1.9479,0.0998,lateral,0.0150,5.3400,0.0038,0.1084,0.1425
0.3221,0.9026,0.0829,combined,0.8243,5.7400,0.2921,-0.1279,0.2956
0.3275,2.5968,0.1060,turn,0.0000,7.8600,0.0000,nan,nan
0.1451,7.9053,0.1644,lateral,1.4760,5.7000,0.1236,0.0323,0.1415
0.1995,2.1484,0.1394,straight,0.9526,6.0600,0.1995,-0.1461,0.1358
0.2522,0.8762,0.1030,combined,1.2416,6.9600,0.2511,-0.1807,0.1760
0.2071,5.1295,0.1358,lateral,0.2090,7.3800,0.1542,-0.1130,0.1735
0.3803,2.9309,0.0965,straight,1.5697,5.8000,0.3507,-0.0386,0.3784
0.2259,2.4879,0.1414,combined,1.1338,7.8800,0.2234,-0.1892,0.1235
0.1781,0.9079,0.1022,straight,0.2324,7.8000,0.0697,0.1613,0.0754
0.3417,3.9788,0.0500,combined,1.2720,7.8000,0.3356,-0.3335,0.0746
0.2423,3.8735,0.1657,combined,1.0730,5.9000,0.2423,-0.2363,0.0533
0.3135,3.2054,0.1673,straight,1.7487,6.6600,0.3135,-0.3134,0.0051
0.0821,1.7948,0.0601,stand,0.0000,4.8800,0.0000,nan,nan
0.1564,5.2295,0.0196,turn,0.0000,7.4000,0.0000,nan,nan
0.3600,7.1458,0.2041,turn,0.0000,6.0400,0.0000,nan,nan
0.3233,5.0141,0.0715,lateral,0.8125,7.8800,0.1697,0.2091,0.2465
0.2877,5.2488,0.1740,straight,0.3078,7.8200,0.0493,0.2868,0.0227
0.0674,6.3526,0.2328,lateral,1.1624,6.8000,0.0455,0.0459,0.0493
0.4815,2.5954,0.0339,lateral,0.6481,6.2800,0.4658,-0.3250,0.3553
0.0228,4.0729,0.0296,turn,0.0000,5.2400,0.0000,nan,nan
0.4207,0.3578,0.1292,combined,2.1700,4.6200,0.4207,-0.4191,0.0359
0.0366,0.0573,0.0256,stand,0.0000,6.6200,0.0000,nan,nan
0.1513,3.4323,0.1053,combined,0.7977,6.5800,0.1091,0.1315,0.0749
0.3824,3.5417,0.0600,combined,1.6126,6.1200,0.3823,-0.3683,0.1029
0.5019,1.9691,0.2618,lateral,1.4700,4.0800,0.5019,-0.4701,0.1758
0.0485,2.7097,0.0028,turn,0.0000,4.0800,0.0000,nan,nan
0.3460,3.1214,0.1326,straight,0.5253,6.4000,0.3416,-0.2003,0.2821
0.2388,3.9722,0.1911,combined,0.6174,7.8000,0.1496,0.1072,0.2134
0.3453,3.9819,0.0293,lateral,1.2850,6.7400,0.3179,-0.0401,0.3429
0.1023,0.5343,0.0972,straight,1.7743,6.1400,0.0180,0.0626,0.0810
0.4516,0.6921,0.1129,combined,1.7453,4.7400,0.4516,-0.4331,0.1279
0.0645,2.6903,0.1502,turn,0.0000,7.2000,0.0000,nan,nan
0.2712,9.6983,0.2600,combined,1.4678,7.8400,0.1175,0.0564,0.2653
0.4142,4.3704,0.1743,lateral,0.8673,6.8400,0.4122,-0.1751,0.3754
0.2771,1.0896,0.1093,combined,0.7302,4.9400,0.2758,-0.1999,0.1919
0.4447,0.6050,0.0497,combined,1.8903,5.3600,0.4447,-0.3252,0.3033
0.2213,8.4209,0.0817,lateral,1.4612,4.6000,0.1916,0.0361,0.2184
0.1978,7.3821,0.1961,turn,0.0000,7.7200,0.0000,nan,nan
0.2228,1.5557,0.0644,lateral,1.3600,7.7200,0.2182,-0.1572,0.1579
0.8021,0.5449,0.0322,straight,1.5264,5.6800,0.7982,-0.6279,0.4991
0.0299,1.1944,0.0768,stand,0.0000,6.4200,0.0000,nan,nan
0.0875,2.6073,0.1945,turn,0.0000,7.7200,0.0000,nan,nan
0.4662,1.2281,0.2075,combined,1.9526,4.6200,0.4662,-0.4661,0.0082
0.0254,1.8972,0.0244,stand,0.0000,6.7400,0.0000,nan,nan
0.6775,2.4599,0.0953,combined,1.4638,4.0600,0.6775,-0.6774,0.0136
0.2516,1.5740,0.0696,straight,0.1902,7.8400,0.1827,-0.2357,0.0879
0.2514,1.6184,0.0184,combined,0.5815,6.5200,0.2496,-0.2473,0.0451
0.1138,1.6668,0.1031,straight,1.9740,7.3800,0.1097,-0.0653,0.0932
0.0978,0.2572,0.0572,straight,0.0077,6.1000,0.0016,0.0773,0.0599
