t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
30.427,0.0013083,0.006655,9767,0.014999,1.3588,0.0028545,0.023544,-0.0013221,-0.00011593,0.00043516,1,2,0.98808,99.276,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0018592,-0.0077201,0.0051409,-0.0031135,-0.00033651,0.015688,0.0011871,-0.0027389,-0.00045236,0.0050128,0.0030052,0.001291,1.0473,3.8278,-0.080513,-0.31993,2.7235,-1.8079,0.76799,-3.8645,1.2767,0.49443,0.34064,0.053537,0.099783,-0.041037,-0.003415,-0.25896,-0.25053,-0.081875,0.13074,0.058431,0.069504,-0.28106,-0.18524,-0.15702,184,184,9770,15,1003.9
30.447,0.0012496,0.005365,9777,0.01946,1.3586,0.0028544,0.02354,0.0014311,0.00082276,-0.00098591,1,2,0.029488,99.264,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0071627,-0.011426,0.005221,-0.0047442,-0.0020629,0.015287,0.0088903,-0.0053461,-0.00539,0.0074768,0.0016523,0.015699,0.34908,3.7179,-0.12652,-0.5526,3.3624,-1.7656,-1.0473,-3.7179,0.77062,1.1343,-0.3765,-0.094369,0.10819,-0.040444,0.012334,-0.061024,-0.1786,-0.090694,0.15822,-0.058291,0.12065,-0.33627,-0.19132,-0.22339,184,184,9779,15,1003.9
30.473,0.001281,0.011422,9786,0.025948,1.3556,0.0028279,0.02349,-0.0010318,-0.0017055,-0.00040175,1,2,0.069306,99.267,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0081796,-0.0071793,0.0044586,-0.011366,-0.0021501,0.0062321,0.0044152,-0.0035285,-0.00040455,0.0059473,-0.0043389,0.0039238,0.34908,3.4982,-0.011502,-0.3781,2.7241,-1.9423,-1.3265,-3.315,0.88564,-0.14542,0.17742,-0.097729,0.071845,0.0034151,0.021157,0.22958,-0.12283,-0.011067,0.19352,-0.18194,0.12107,-0.35087,-0.20663,-0.24458,184,184,9789,15,1003.9
30.486,0.0051808,0.009961,9793,0.013422,1.3558,0.0028473,0.023491,0.00073993,-0.00016956,0.00081223,1,2,0.10695,99.272,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0073713,0.0024641,0.0076245,-0.006352,-0.0015145,0.0016511,-0.00062646,-0.0049561,0.0019083,0.00084495,0.0031089,0.005282,0.62835,3.4982,-0.011502,-0.20359,3.0822,-1.6175,1.1869,-3.5348,1.0237,0.49443,0.084715,0.18869,-0.01437,0.028413,0.031185,0.32725,-0.20047,0.02368,0.20671,-0.19726,0.084704,-0.29693,-0.17837,-0.2492,184,184,9795,15,1003.9
30.515,0.002476,0.012676,9802,0.028482,1.3549,0.0028318,0.023477,-0.0010739,-0.0010108,0.001231,1,2,0.15268,99.267,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0032558,-0.0001453,0.0043313,-0.010406,-0.0016475,0.0076655,0.0099328,-0.00077055,0.0028732,0.0064316,0.0031859,0.014349,-0.48872,3.6081,-0.011502,0.087253,3.1234,-1.9075,-0.20945,-3.3516,0.79363,0.49443,-0.008022,0.14074,-0.057269,0.032702,0.048657,0.36112,-0.20893,0.027744,0.20697,-0.17808,0.062536,-0.26153,-0.15287,-0.25349,184,184,9805,15,1003.9
30.527,0.0014511,0.0052676,9809,0.012198,1.3541,0.0028299,0.023463,0.00057791,-0.0012149,4.0925e-06,1,2,0.19008,99.266,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0098475,-0.0023714,0.0049078,-0.0038588,0.0010496,-0.00037634,0.00075754,-0.0038298,0.0063067,0.0048492,0.0028038,-6.1126e-05,1.0473,3.6813,-0.51758,-0.5526,3.0021,-1.5752,0.48872,-3.5714,1.2537,1.0179,0.10326,0.19828,-0.068326,0.030833,0.053697,0.34287,-0.2041,0.026801,0.20452,-0.1509,0.04936,-0.24771,-0.14483,-0.24288,184,184,9810,15,1003.9
30.554,0.0026818,0.011521,9817,0.027135,1.354,0.0027866,0.023466,-0.0028453,-0.00031054,-0.0014652,1,2,0.23419,99.26,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0055275,-0.0054587,0.004759,-0.0087584,-0.00072457,0.0087781,0.0046971,-0.0044555,0.0029273,0.0025992,0.0036573,-0.0089998,0.34908,3.6081,0.21853,-0.66894,3.1032,-1.8745,-0.069817,-3.7546,0.77062,0.66894,0.076076,0.34025,-0.053236,0.022961,0.054479,0.28107,-0.18426,0.02224,0.20051,-0.11138,0.037197,-0.24263,-0.14332,-0.2096,184,184,9819,15,1003.9
30.573,0.0013941,0.011456,9823,0.018969,1.3552,0.0027921,0.023488,-0.00029056,0.0020584,0.0015556,1,2,0.2698,99.271,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0046108,-0.0089949,0.010463,-0.0095121,-0.0011708,0.0092756,0.0019823,-0.0030686,0.006647,0.0090896,-0.0019514,0.0097522,-0.48872,3.8278,-0.057509,-0.66894,3.1823,-1.6704,-1.0473,-3.315,0.67861,0.66894,-0.16508,-0.11879,-0.020373,0.009765,0.054069,0.20197,-0.15816,0.014848,0.19316,-0.07958,0.033694,-0.24493,-0.15348,-0.16886,184,184,9826,15,1003.9
30.593,0.0027563,0.010948,9831,0.019714,1.354,0.0027847,0.023467,-0.00028354,-0.0011497,0.0011878,1,2,0.31235,99.267,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.001255,-0.0038987,0.0023928,7.1552e-05,0.0010952,0.0014212,8.9525e-05,-0.0048514,-0.0019086,0.0037798,0.0035489,0.015552,-0.48872,3.4982,-0.011502,-0.31993,2.8624,-1.5908,-0.62835,-3.5348,0.77062,0.31993,0.49519,0.021999,0.020157,-0.0020269,0.048768,0.097307,-0.1204,0.0095194,0.17453,-0.062689,0.029571,-0.24153,-0.18163,-0.12613,184,184,9833,15,1003.9
30.606,0.0014939,0.004514,9838,0.013079,1.352,0.0027695,0.023434,0.00080899,-0.0011254,0.00031744,1,2,0.34956,99.27,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0090593,-0.004981,0.0084637,-0.0093483,-0.00019431,0.005468,0.003347,-0.0029951,0.0032872,0.0059821,0.0076432,0.0037455,0.76799,3.5714,0.080513,-0.49443,2.7642,-1.9859,-0.069817,-3.4249,0.90864,0.84344,0.49276,0.39967,0.063574,-0.016581,0.045774,-0.0098234,-0.082989,0.0069072,0.15286,-0.066584,0.02978,-0.2382,-0.22235,-0.10021,184,184,9839,15,1003.9
30.642,0.0014894,0.021078,9846,0.036085,1.3515,0.0027777,0.023425,0.0017819,0.0004459,-0.00043101,1,2,0.38858,99.268,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0037375,-0.012863,0.010047,-0.00079242,-0.00084133,0.010307,0.01195,-0.0051502,0.0033472,0.0026448,-0.0049724,0.0089837,1.8851,3.4982,-0.057509,-0.14542,3.1038,-2.0089,-0.62835,-3.4982,1.0237,0.3781,0.38641,0.25552,0.096963,-0.031354,0.047715,-0.093128,-0.068772,0.0071033,0.13726,-0.074757,0.031642,-0.2455,-0.25798,-0.08834,184,184,9853,15,1003.9
30.653,0.0012759,0.011042,9855,0.011395,1.3496,0.0027787,0.023391,0.00021712,-0.0002507,0.0006848,1,2,0.43106,99.268,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,0.0005174,-0.006997,0.0061242,-0.0098473,-0.0047891,0.0096056,0.0090528,-0.0039782,0.00086528,-0.0010541,8.3225e-05,-0.0044174,1.0473,3.5714,-0.10352,-0.49443,3.3624,-1.7656,1.0473,-3.9377,0.93165,0.66894,0.10326,0.19828,0.11192,-0.036382,0.043408,-0.14516,-0.069338,0.021994,0.13239,-0.067156,0.031699,-0.26844,-0.27237,-0.066904,184,184,9858,15,1003.9
30.677,0.001652,0.012534,9864,0.023502,1.3517,0.0027874,0.023426,0.0011449,0.0013002,-0.00030007,1,2,0.4758,99.264,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0078208,-0.0056466,0.016096,-0.0024265,-0.0009621,0.010007,0.0020256,-0.0025494,0.0049493,0.0016154,-0.00023294,-0.00095805,0.62835,3.7179,0.057509,-0.14542,3.2623,-1.7127,0.20945,-3.4249,0.90864,0.20359,-0.029038,0.17445,0.1153,-0.025252,0.024624,-0.19027,-0.08051,0.057241,0.14005,-0.043294,0.026507,-0.2824,-0.2477,-0.0022653,184,184,9867,15,1003.9
30.695,0.0014153,0.012508,9870,0.018209,1.3511,0.002767,0.023418,0.00014372,0.0011463,0.00024349,1,2,0.51179,99.266,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0056007,-0.0051368,0.0050132,-0.0021373,-0.0026531,0.013881,0.013677,-0.0082978,0.0071527,0.0050872,0.0082592,0.023731,0.62835,3.3883,-0.12652,-1.0761,3.2023,-1.681,-1.4662,-3.2784,1.0237,0.66894,0.33944,0.40956,0.12159,0.017897,-0.016038,-0.25391,-0.11555,0.099243,0.14625,-0.0055209,0.014753,-0.24345,-0.19726,0.08154,184,184,9874,15,1003.9
30.714,0.0012613,0.012348,9878,0.01939,1.3498,0.0027588,0.023396,-0.00017648,0.00030802,0.0011945,1,2,0.55059,99.27,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0019119,-0.0026252,0.0048098,0.0028321,-0.00038804,0.013162,0.0083891,-0.0044187,0.0039694,0.00036316,0.00019055,0.0068882,1.0473,3.6813,-0.19553,-0.49443,2.6046,-2.0133,0.34908,-3.6447,0.90864,0.66894,0.35425,0.14973,0.14081,0.12943,-0.0888,-0.37034,-0.19345,0.18842,0.14185,0.03998,0.011113,-0.016173,-0.12991,0.083955,184,184,9882,15,1003.9
30.733,0.0020027,0.011606,9886,0.018941,1.3494,0.002739,0.023392,-0.00014377,-0.0007072,-1.629e-05,1,2,0.59127,99.27,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0041607,-0.0052973,-0.00079817,-0.0069858,-0.0019146,0.0093403,0.00071547,-0.0038036,0.0091083,0.0067599,-0.0025223,0.0043382,2.5832,4.0842,-0.19553,-0.31993,3.0244,-2.1234,-0.90762,-3.3516,0.77062,0.84344,0.42104,0.31801,0.16409,0.18606,-0.078731,-0.43741,-0.26669,0.23196,0.068401,0.05301,-0.0017237,0.23373,-0.15491,5.8818e-05,184,184,9888,15,1003.9
30.757,0.00142,0.014465,9893,0.023911,1.349,0.0027616,0.023383,0.00032322,0.0002757,-0.00074328,1,2,0.63236,99.272,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0079942,-0.0087044,0.0030075,-0.0050071,-0.00048892,0.0019611,0.0043814,-0.0064243,0.0087721,0.0020016,0.0047827,0.012743,-0.76799,3.5348,-0.011502,-0.49443,2.9627,-1.6884,-0.34908,-3.5348,0.79363,0.84344,0.18239,0.15003,0.17096,0.15185,-0.024652,-0.37629,-0.19323,0.20277,-0.0044343,0.065658,-0.013776,0.29099,-0.22449,-0.025341,184,184,9898,15,1003.9
30.773,0.0013367,0.011218,9900,0.0163,1.3483,0.0027584,0.023369,0.0018024,-0.001061,0.00050317,1,2,0.67129,99.264,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,0.0018332,-0.0035197,0.0065496,-0.013099,0.0020248,0.009718,0.0030914,-0.0065757,0.0072941,0.0008276,0.0018875,0.0075296,0.34908,3.6081,0.17253,-0.84344,2.9042,-2.0375,-0.34908,-3.4249,0.77062,0.84344,0.25658,0.18839,0.18917,0.12631,-0.019279,-0.35167,-0.18182,0.19396,-0.037178,0.071108,-0.02639,0.29986,-0.23121,-0.029342,184,184,9903,15,1003.9
30.795,0.001292,0.012456,9908,0.02127,1.3484,0.0027396,0.023374,0.00015172,0.0013071,0.0007893,1,2,0.71128,99.256,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0094222,0.00086014,0.0070482,-0.0008717,0.0018186,0.0085069,0.011024,-0.0053661,0.0061942,0.0015457,0.0052943,0.023449,1.0473,3.6813,0.17253,-0.31993,2.7631,-1.7171,-0.76799,-3.5348,0.88564,0.49443,0.12428,0.16456,0.19078,0.091483,-0.0076664,-0.32419,-0.17974,0.17195,-0.042519,0.077609,-0.028493,0.2639,-0.22103,-0.036798,184,184,9912,15,1003.9
30.812,0.0016175,0.010172,9916,0.017555,1.3487,0.0027457,0.023379,1.6532e-05,0.00042072,0.00058846,1,2,0.75145,99.273,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0054507,0.0026136,0.0042975,-0.0082951,0.0032653,0.0073252,0.0025658,-0.0054208,-0.0035162,0.010586,0.0062971,0.02468,-0.76799,3.4982,-0.12652,-0.49443,3.0021,-1.5752,-0.76799,-3.2051,0.77062,1.3088,0.12922,0.077957,0.18098,0.054923,0.0017362,-0.30106,-0.20084,0.14435,-0.024633,0.091956,-0.03206,0.19625,-0.19165,-0.039356,184,184,9918,15,1003.9
30.834,0.0013411,0.012202,9924,0.021686,1.3474,0.0027282,0.023358,-0.00082192,-0.00033495,-0.00041118,1,2,0.79025,99.268,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.003737,-0.0088027,0.0075619,-0.0062702,0.00030337,0.0092072,-0.0018269,-0.0037672,0.0014239,0.0080733,-0.0031444,0.0066596,0.34908,3.5714,0.080513,-0.66894,3.0628,-1.7413,0.20945,-3.6447,0.77062,0.84344,-0.21698,0.12185,0.15981,0.025244,0.0065626,-0.2841,-0.23614,0.11019,0.011235,0.10658,-0.030945,0.10654,-0.15669,-0.037167,184,184,9927,15,1003.9
30.853,0.0013342,0.010991,9932,0.019333,1.3481,0.0027345,0.023369,0.00047115,0.001623,0.0013077,1,2,0.8315,99.27,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0077577,-0.0080176,0.0090257,-0.0017136,-0.004343,0.012451,0.0030268,-0.0078548,0.0043592,0.0052202,0.0018717,0.010635,-0.069817,3.6813,-0.12652,-0.95978,2.7224,-1.5391,0.20945,-3.315,0.54059,0.84344,0.10326,0.19828,0.13271,0.011805,0.004296,-0.2828,-0.28405,0.078504,0.056139,0.11287,-0.025165,0.004738,-0.1302,-0.029446,184,184,9935,15,1003.9
30.875,0.0012886,0.014303,9940,0.022204,1.3482,0.0027129,0.023373,-1.6674e-05,0.00025979,-0.00011626,1,2,0.86912,99.263,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.007201,-0.0021124,0.001902,0.0077296,0.0019259,0.011499,0.006728,-0.0058843,-0.0018184,0.003422,-0.00027361,0.016043,1.8851,3.4615,-0.19553,-0.49443,2.9031,-1.7687,0.34908,-3.6447,0.77062,0.66894,0.089652,0.10208,0.10588,0.0059877,-0.0029692,-0.28826,-0.32916,0.051268,0.097305,0.1138,-0.012709,-0.09468,-0.13607,-0.025519,184,184,9946,15,1003.9
30.894,0.0022363,0.01247,9949,0.018008,1.3479,0.0027049,0.02337,-0.0010033,-6.6515e-06,-0.00011811,1,2,0.91066,99.271,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0030541,0.00017671,0.0063542,-0.0041812,-0.0025266,0.011352,0.0042584,-0.0044544,0.0016619,0.001737,0.0032047,0.0073009,1.0473,3.7179,0.034505,-0.14542,2.5841,-1.8907,0.069817,-3.8645,0.88564,0.3781,-0.072339,-0.070838,0.08796,-0.0097155,-0.0083239,-0.2974,-0.34264,0.016404,0.11844,0.11244,0.0072802,-0.17827,-0.16082,-0.046242,184,184,9952,15,1003.9
30.909,0.0013615,0.0073471,9957,0.015543,1.3494,0.0027049,0.023395,0.0021593,0.00015609,0.00052797,1,2,0.9503,99.272,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0026444,-0.010311,0.0053178,-0.0013038,0.002449,0.0084924,0.0069456,-0.0078439,0.0059034,0.0076001,-0.001892,-0.00074023,1.0473,3.2418,0.011502,-0.3781,2.8425,-1.6026,-0.069817,-3.4249,0.90864,0.49443,-0.11931,0.083196,0.088801,-0.027849,-0.0083666,-0.30183,-0.30685,-0.030644,0.12297,0.10048,0.032653,-0.22827,-0.17787,-0.097644,184,184,9960,15,1003.9
30.933,0.0017481,0.009602,9964,0.024099,1.3484,0.0027143,0.023377,-0.00066652,0.0001471,0.00041363,1,2,0.99412,99.265,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0052523,-0.0059283,0.006192,-0.004229,-0.0020732,0.011832,0.0056961,-0.0052501,0.0032651,0.002567,0.001782,0.0017016,0.34908,3.5714,-0.057509,-0.49443,3.0628,-1.7413,1.0473,-3.315,0.33355,-0.14542,0.31469,0.17386,0.099166,-0.042832,-0.0028883,-0.25164,-0.24769,-0.087462,0.13246,0.053516,0.072347,-0.28527,-0.18414,-0.16294,184,184,9966,15,1003.9
30.951,0.0014477,0.0094018,9971,0.018261,1.3483,0.0027134,0.023375,-0.00023425,-0.0012253,0.00085174,1,2,0.030983,99.271,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.011863,-0.0090135,0.0056265,-0.0155,-0.0016283,0.0081344,0.0043369,-0.0064018,0.0048535,0.0016191,-0.00069426,0.0026594,1.0473,3.2784,-0.011502,-0.84344,2.8826,-1.6461,0.76799,-3.4249,0.90864,1.0179,0.36786,0.24593,0.10849,-0.038576,0.013246,-0.042192,-0.17286,-0.087382,0.15952,-0.067916,0.12221,-0.34026,-0.19289,-0.22653,184,184,9973,15,1003.9
30.995,0.020348,0.040139,9977,0.04406,1.3481,0.0027096,0.023372,-1.8434e-05,-0.0017385,-0.0016958,1,2,0.095446,99.263,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.010877,-0.0090884,0.011878,-0.0076316,0.000742,0.016393,0.0038865,-0.0037572,0.0023955,0.00050067,0.0071206,0.011027,0.76799,3.5714,0.17253,-0.14542,2.6034,-1.7445,-0.20945,-3.2051,1.0007,0.20359,-0.15887,0.10732,0.06569,0.0067721,0.024761,0.26301,-0.13604,-0.0092154,0.19877,-0.18414,0.11426,-0.34642,-0.20326,-0.24873,184,184,9981,15,1003.9
31.014,0.0017402,0.01223,9984,0.018037,1.3479,0.0027081,0.02337,0.00016728,-0.00053605,0.00036497,1,2,0.15018,99.273,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0047264,-0.0052944,0.0061083,-0.0083702,-0.0011207,0.0087438,0.00030128,-0.0022958,0.011879,0.0039005,-0.0016067,0.012073,0.34908,3.5714,-0.26454,-0.49443,2.3684,-1.5085,0.20945,-3.7179,0.90864,0.66894,0.7623,0.36072,-0.023427,0.029682,0.039943,0.33398,-0.20697,0.022289,0.20767,-0.17939,0.069793,-0.28161,-0.16427,-0.24786,184,184,9987,15,1003.9
31.035,0.0013427,0.01196,9992,0.021243,1.3476,0.0027022,0.023364,6.799e-05,-0.00098438,-0.00014236,1,2,0.19242,99.272,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0054908,-0.0018762,0.0042194,0.0012556,-0.0031997,0.0071552,0.0056973,-0.0037362,0.0039739,-0.00066898,-0.0018959,0.016744,1.0473,3.7179,-0.057509,-0.029084,2.8826,-1.6461,-0.62835,-3.6447,0.90864,0.49443,0.46554,0.20728,-0.054506,0.029737,0.052428,0.33145,-0.20106,0.024557,0.2052,-0.14916,0.050203,-0.25393,-0.14623,-0.23766,184,184,9995,15,1003.9
31.054,0.0014534,0.011344,9999,0.019105,1.3473,0.0026941,0.023361,-0.00080896,0.0011384,-0.00060684,1,2,0.23198,99.27,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0068346,-0.013172,-0.00011174,-0.0031526,0.0010419,0.012278,8.2673e-07,-0.0035913,-0.005248,0.0024235,0.0057054,0.0072742,-0.069817,3.4249,0.19553,-0.49443,2.8821,-1.5117,0.069817,-3.4982,1.1157,0.84344,-0.11931,0.083196,-0.048371,0.022328,0.054247,0.27986,-0.18472,0.021251,0.20095,-0.11309,0.039255,-0.24644,-0.14437,-0.20936,184,184,10002,15,1003.9
31.073,0.0014026,0.010304,10007,0.019235,1.3473,0.0026914,0.02336,0.0021607,0.00061832,0.00043822,1,2,0.27251,99.267,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.011026,0.001084,0.007398,-0.0030049,-0.0017452,0.0083206,0.0061762,-0.0033911,0.0041187,-0.0031815,0.0026436,0.015561,1.0473,3.5714,0.057509,0.087253,2.9237,-1.9137,1.0473,-3.7546,0.90864,0.49443,-0.19103,0.001532,-0.018048,0.0095237,0.053599,0.19649,-0.15657,0.0147,0.19207,-0.07741,0.032245,-0.24524,-0.1543,-0.16607,184,184,10009,15,1003.9
31.105,0.0014021,0.020526,10015,0.032176,1.3469,0.0026844,0.023353,-0.0003831,0.00090691,-0.0011421,1,2,0.31641,99.266,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.00428,-0.0034516,0.0022144,-0.0042548,0.0017411,0.0055884,0.0072181,-0.0054676,0.0097698,-0.0036244,0.0062649,0.019512,-0.48872,3.7912,-0.011502,-0.66894,2.8419,-1.4682,0.76799,-3.6447,0.79363,0.66894,0.35425,0.14973,0.023089,-0.0028958,0.048423,0.087879,-0.11648,0.009256,0.17286,-0.061787,0.028938,-0.24051,-0.18411,-0.12301,184,184,10021,15,1003.9
31.126,0.0056513,0.017825,10025,0.020808,1.3467,0.0026797,0.023351,-0.0011838,0.0012987,0.0011513,1,2,0.37203,99.322,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.00036804,-0.0037496,0.0026836,-0.0055729,-0.0039024,0.0025665,0.005988,-0.0011779,-0.00020301,0.00018578,0.0050527,0.0090497,1.0473,3.4615,0.057509,-0.31993,3.0027,-1.7096,-0.34908,-3.4982,0.90864,0.49443,0.15023,0.044243,0.067443,-0.02391,0.049031,-0.04169,-0.071608,0.012744,0.14834,-0.071202,0.027461,-0.23833,-0.23041,-0.093782,184,184,10029,15,1003.9
31.138,0.001263,0.0056951,10032,0.011767,1.3466,0.0026759,0.02335,-0.0013353,-0.00057551,0.00064605,1,2,0.41097,99.316,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0068362,-0.0098837,0.014413,-0.0055825,-0.0024067,0.0076651,0.0070162,-0.003235,-1.4855e-05,0.0088128,0.0075005,0.0071444,-0.069817,3.6813,-0.057509,0.087253,3.2623,-1.7127,-0.34908,-3.5348,0.56359,0.84344,0.18239,0.15003,0.10315,-0.035394,0.048187,-0.11787,-0.067422,0.014969,0.1342,-0.07344,0.030658,-0.256,-0.26567,-0.080318,184,184,10033,15,1003.9
31.155,0.0014795,0.011683,10035,0.017487,1.3464,0.0026716,0.023347,0.00052044,-0.0005649,-0.00027986,1,2,0.43434,99.314,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.010422,-0.010407,0.009771,-0.0042211,0.00080167,-0.0016466,0.00025235,-0.0039469,0.00062762,0.0067367,0.0086654,0.013876,1.0473,3.8278,-0.011502,-0.49443,3.5204,-1.335,0.069817,-3.7179,0.90864,0.49443,-0.025371,-0.22487,0.1168,-0.034292,0.040337,-0.15337,-0.069836,0.023196,0.13209,-0.064972,0.032096,-0.27015,-0.27357,-0.059328,184,184,10037,15,1003.9
