t_s,L_Ankle_Roll_ser,L_Ankle_Roll_par,R_Ankle_Roll_ser,R_Ankle_Roll_par
17.3536,0.012208,0.0852598,-0.0046306,0.0791562
17.3555,0.012208,0.0852598,-0.0046306,0.0791562
17.3576,0.012208,0.0852598,-0.0046306,0.0791562
17.3596,0.012208,0.0852598,-0.0046306,0.0791562
17.3615,0.012208,0.0852598,-0.0046306,0.0791562
17.3636,0.012208,0.0852598,-0.0046306,0.0791562
17.3656,0.012208,0.0852598,-0.0046306,0.0791562
17.3676,0.012208,0.0852598,-0.0046306,0.0791562
17.3695,0.012208,0.0852598,-0.0046306,0.0791562
17.3716,0.012208,0.0852598,-0.0046306,0.0791562
17.3737,0.012208,0.0852598,-0.0046306,0.0791562
17.3776,0.012208,0.0852598,-0.0046306,0.0791562
17.3781,0.012208,0.0852598,-0.0046306,0.0791562
17.3796,0.012208,0.0852598,-0.0046306,0.0791562
17.3815,0.012208,0.0852598,-0.0046306,0.0791562
17.3835,0.012208,0.0852598,-0.0046306,0.0791562
17.3855,0.012208,0.0852598,-0.0046306,0.0791562
17.3875,0.012208,0.0852598,-0.0046306,0.0791562
17.3896,0.012208,0.0852598,-0.0046306,0.0791562
17.3915,0.012208,0.0852598,-0.0046306,0.0791562
17.3935,0.012208,0.0852598,-0.0046306,0.0791562
17.3955,0.012208,0.0852598,-0.0046306,0.0791562
17.3975,0.012208,0.0852598,-0.0046306,0.0791562
17.3995,0.012208,0.0852598,-0.0046306,0.0791562
17.4016,0.012208,0.0852598,-0.0046306,0.0791562
17.4035,0.012208,0.0852598,-0.0046306,0.0791562
17.4055,0.012208,0.0852598,-0.0046306,0.0791562
17.4076,0.012208,0.0852598,-0.0046306,0.0791562
17.4095,0.012208,0.0852598,-0.0046306,0.0791562
17.4115,0.012208,0.0852598,-0.0046306,0.0791562
17.4136,0.012208,0.0852598,-0.0046306,0.0791562
17.4156,0.012208,0.0852598,-0.0046306,0.0791562
17.4176,0.012208,0.0852598,-0.0046306,0.0791562
17.4196,0.012208,0.0852598,-0.0046306,0.0791562
17.4216,0.012208,0.0852598,-0.0046306,0.0791562
17.4236,0.012208,0.0852598,-0.0046306,0.0791562
17.4256,0.012208,0.0852598,-0.0046306,0.0791562
17.4276,0.012208,0.0852598,-0.0046306,0.0791562
17.4296,0.012208,0.0852598,-0.0046306,0.0791562
17.4316,0.012208,0.0852598,-0.0046306,0.0791562
17.4336,0.012208,0.0852598,-0.0046306,0.0791562
17.4356,0.012208,0.0852598,-0.0046306,0.0791562
17.4376,0.012208,0.0852598,-0.0046306,0.0791562
17.4396,0.012208,0.0852598,-0.0046306,0.0791562
17.4416,0.012208,0.0852598,-0.0046306,0.0791562
17.4436,0.012208,0.0852598,-0.0046306,0.0791562
17.4456,0.012208,0.0852598,-0.0046306,0.0791562
17.4476,0.012208,0.0852598,-0.0046306,0.0791562
17.4496,0.012208,0.0852598,-0.0046306,0.0791562
17.4516,0.012208,0.0852598,-0.0046306,0.0791562
17.4536,0.012208,0.0852598,-0.0046306,0.0791562
17.4556,0.012208,0.0852598,-0.0046306,0.0791562
17.4596,0.012208,0.0852598,-0.0046306,0.0791562
17.4601,0.012208,0.0852598,-0.0046306,0.0791562
17.4616,0.012208,0.0852598,-0.0046306,0.0791562
17.4636,0.012208,0.0852598,-0.0046306,0.0791562
17.4656,0.012208,0.0852598,-0.0046306,0.0791562
17.4677,0.012208,0.0852598,-0.0046306,0.0791562
17.4697,0.012208,0.0852598,-0.0046306,0.0791562
17.4717,0.012208,0.0852598,-0.0046306,0.0791562
17.4739,0.012208,0.0852598,-0.0046306,0.0791562
17.4758,0.012208,0.0852598,-0.0046306,0.0791562
17.4776,0.012208,0.0852598,-0.0046306,0.0791562
17.4797,0.012208,0.0852598,-0.0046306,0.0791562
17.4816,0.012208,0.0852598,-0.0046306,0.0791562
17.4838,0.012208,0.0852598,-0.0046306,0.0791562
17.4859,0.012208,0.0852598,-0.0046306,0.0791562
17.4878,0.012208,0.0852598,-0.0046306,0.0791562
17.4898,0.012208,0.0852598,-0.0046306,0.0791562
17.4919,0.012208,0.0852598,-0.0046306,0.0791562
17.4941,0.012208,0.0852598,-0.0046306,0.0791562
17.4958,0.012208,0.0852598,-0.0046306,0.0791562
17.5004,0.012208,0.0852598,-0.0046306,0.0791562
17.5009,0.012208,0.0852598,-0.0046306,0.0791562
17.5022,0.012208,0.0852598,-0.0046306,0.0791562
17.5041,0.012208,0.0852598,-0.0046306,0.0791562
17.5064,0.012208,0.0852598,-0.0046306,0.0791562
17.5078,0.012208,0.0852598,-0.0046306,0.0791562
17.5099,0.012208,0.0852598,-0.0046306,0.0791562
17.5118,0.012208,0.0852598,-0.0046306,0.0791562
17.5138,0.012208,0.0852598,-0.0046306,0.0791562
17.5158,0.012208,0.0852598,-0.0046306,0.0791562
17.5179,0.012208,0.0852598,-0.0046306,0.0791562
17.5198,0.012208,0.0852598,-0.0046306,0.0791562
17.5218,0.012208,0.0852598,-0.0046306,0.0791562
17.5238,0.012208,0.0852598,-0.0046306,0.0791562
17.5258,0.012208,0.0852598,-0.0046306,0.0791562
17.5278,0.012208,0.0852598,-0.0046306,0.0791562
17.5299,0.012208,0.0852598,-0.0046306,0.0791562
17.5318,0.012208,0.0852598,-0.0046306,0.0791562
17.5338,0.012208,0.0852598,-0.0046306,0.0791562
17.536,0.012208,0.0852598,-0.0046306,0.0791562
17.5379,0.012208,0.0852598,-0.0046306,0.0791562
17.5399,0.012208,0.0852598,-0.0046306,0.0791562
17.5422,0.012208,0.0852598,-0.0046306,0.0791562
17.5441,0.012208,0.0852598,-0.0046306,0.0791562
17.5461,0.012208,0.0852598,-0.0046306,0.0791562
17.5481,0.012208,0.0852598,-0.0046306,0.0791562
17.5501,0.012208,0.0852598,-0.0046306,0.0791562
17.5521,0.012208,0.0852598,-0.0046306,0.0791562
17.5541,0.012208,0.0852598,-0.0046306,0.0791562
17.5562,0.012208,0.0852598,-0.0046306,0.0791562
17.5582,0.012208,0.0852598,-0.0046306,0.0791562
17.5602,0.012208,0.0852598,-0.0046306,0.0791562
17.5622,0.012208,0.0852598,-0.0046306,0.0791562
17.5641,0.012208,0.0852598,-0.0046306,0.0791562
17.5661,0.012208,0.0852598,-0.0046306,0.0791562
17.5681,0.012208,0.0852598,-0.0046306,0.0791562
17.5701,0.012208,0.0852598,-0.0046306,0.0791562
17.5722,0.012208,0.0852598,-0.0046306,0.0791562
17.5742,0.012208,0.0852598,-0.0046306,0.0791562
17.5762,0.012208,0.0852598,-0.0046306,0.0791562
17.5782,0.012208,0.0852598,-0.0046306,0.0791562
17.5802,0.012208,0.0852598,-0.0046306,0.0791562
17.5822,0.012208,0.0852598,-0.0046306,0.0791562
17.5842,0.012208,0.0852598,-0.0046306,0.0791562
17.5861,0.012208,0.0852598,-0.0046306,0.0791562
17.5879,0.012208,0.0852598,-0.0046306,0.0791562
17.5899,0.012208,0.0852598,-0.0046306,0.0791562
17.5919,0.012208,0.0852598,-0.0046306,0.0791562
17.5938,0.012208,0.0852598,-0.0046306,0.0791562
17.5959,0.012208,0.0852598,-0.0046306,0.0791562
17.5979,0.012208,0.0852598,-0.0046306,0.0791562
17.5999,0.012208,0.0852598,-0.0046306,0.0791562
17.6019,0.012208,0.0852598,-0.0046306,0.0791562
17.6039,0.012208,0.0852598,-0.0046306,0.0791562
17.6059,0.012208,0.0852598,-0.0046306,0.0791562
17.6079,0.012208,0.0852598,-0.0046306,0.0791562
17.6099,0.012208,0.0852598,-0.0046306,0.0791562
17.6119,0.012208,0.0852598,-0.0046306,0.0791562
17.6139,0.012208,0.0852598,-0.0046306,0.0791562
17.6159,0.012208,0.0852598,-0.0046306,0.0791562
17.618,0.012208,0.0852598,-0.0046306,0.0791562
17.62,0.012208,0.0852598,-0.0046306,0.0791562
17.6219,0.012208,0.0852598,-0.0046306,0.0791562
17.6239,0.012208,0.0852598,-0.0046306,0.0791562
17.6259,0.012208,0.0852598,-0.0046306,0.0791562
17.6279,0.012208,0.0852598,-0.0046306,0.0791562
17.6299,0.012208,0.0852598,-0.0046306,0.0791562
17.632,0.012208,0.0852598,-0.0046306,0.0791562
17.6339,0.012208,0.0852598,-0.0046306,0.0791562
17.6359,0.012208,0.0852598,-0.0046306,0.0791562
17.6379,0.012208,0.0852598,-0.0046306,0.0791562
17.6399,0.012208,0.0852598,-0.0046306,0.0791562
17.6419,0.012208,0.0852598,-0.0046306,0.0791562
17.6439,0.012208,0.0852598,-0.0046306,0.0791562
17.6459,0.012208,0.0852598,-0.0046306,0.0791562
17.6481,0.012208,0.0852598,-0.0046306,0.0791562
17.6501,0.012208,0.0852598,-0.0046306,0.0791562
17.6522,0.012208,0.0852598,-0.0046306,0.0791562
17.6542,0.012208,0.0852598,-0.0046306,0.0791562
17.6562,0.012208,0.0852598,-0.0046306,0.0791562
17.6583,0.012208,0.0852598,-0.0046306,0.0791562
17.6604,0.012208,0.0852598,-0.0046306,0.0791562
17.6623,0.012208,0.0852598,-0.0046306,0.0791562
17.6643,0.012208,0.0852598,-0.0046306,0.0791562
17.6662,0.012208,0.0852598,-0.0046306,0.0791562
17.6682,0.012208,0.0852598,-0.0046306,0.0791562
17.6702,0.012208,0.0852598,-0.0046306,0.0791562
17.6722,0.012208,0.0852598,-0.0046306,0.0791562
17.6742,0.012208,0.0852598,-0.0046306,0.0791562
17.6762,0.012208,0.0852598,-0.0046306,0.0791562
17.6783,0.012208,0.0852598,-0.0046306,0.0791562
17.6802,0.012208,0.0852598,-0.0046306,0.0791562
17.6823,0.012208,0.0852598,-0.0046306,0.0791562
17.6842,0.012208,0.0852598,-0.0046306,0.0791562
17.6863,0.012208,0.0852598,-0.0046306,0.0791562
17.6882,0.012208,0.0852598,-0.0046306,0.0791562
17.6902,0.012208,0.0852598,-0.0046306,0.0791562
17.6922,0.012208,0.0852598,-0.0046306,0.0791562
17.6943,0.012208,0.0852598,-0.0046306,0.0791562
17.6962,0.012208,0.0852598,-0.0046306,0.0791562
17.6983,0.012208,0.0852598,-0.0046306,0.0791562
17.7003,0.012208,0.0852598,-0.0046306,0.0791562
17.7025,0.012208,0.0852598,-0.0046306,0.0791562
17.7042,0.012208,0.0852598,-0.0046306,0.0791562
17.7062,0.012208,0.0852598,-0.0046306,0.0791562
17.7083,0.012208,0.0852598,-0.0046306,0.0791562
17.7103,0.012208,0.0852598,-0.0046306,0.0791562
17.7123,0.012208,0.0852598,-0.0046306,0.0791562
17.7143,0.012208,0.0852598,-0.0046306,0.0791562
17.7163,0.012208,0.0852598,-0.0046306,0.0791562
17.7183,0.012208,0.0852598,-0.0046306,0.0791562
17.7203,0.012208,0.0852598,-0.0046306,0.0791562
17.7223,0.012208,0.0852598,-0.0046306,0.0791562
17.7243,0.012208,0.0852598,-0.0046306,0.0791562
17.7263,0.012208,0.0852598,-0.0046306,0.0791562
17.7283,0.012208,0.0852598,-0.0046306,0.0791562
17.7304,0.012208,0.0852598,-0.0046306,0.0791562
17.7323,0.012208,0.0852598,-0.0046306,0.0791562
17.7343,0.012208,0.0852598,-0.0046306,0.0791562
17.7363,0.012208,0.0852598,-0.0046306,0.0791562
17.7384,0.012208,0.0852598,-0.0046306,0.0791562
17.7404,0.012208,0.0852598,-0.0046306,0.0791562
17.7425,0.012208,0.0852598,-0.0046306,0.0791562
17.744,0.012208,0.0852598,-0.0046306,0.0791562
17.7461,0.012208,0.0852598,-0.0046306,0.0791562
17.7481,0.012208,0.0852598,-0.0046306,0.0791562
17.7501,0.012208,0.0852598,-0.0046306,0.0791562
17.752,0.012208,0.0852598,-0.0046306,0.0791562
17.7541,0.012208,0.0852598,-0.0046306,0.0791562
17.7561,0.012208,0.0852598,-0.0046306,0.0791562
17.7584,0.012208,0.0852598,-0.0046306,0.0791562
17.7601,0.012208,0.0852598,-0.0046306,0.0791562
17.7621,0.012208,0.0852598,-0.0046306,0.0791562
17.7641,0.012208,0.0852598,-0.0046306,0.0791562
17.7661,0.012208,0.0852598,-0.0046306,0.0791562
17.7681,0.012208,0.0852598,-0.0046306,0.0791562
17.7701,0.012208,0.0852598,-0.0046306,0.0791562
17.7721,0.0117825,0.0848783,-0.0046306,0.0791562
17.7741,0.0122081,0.0852598,-0.0046306,0.0791562
17.7761,0.0117825,0.0848783,-0.0046306,0.0791562
17.7782,0.0122081,0.0852598,-0.0046306,0.0791562
17.7804,0.012208,0.0852598,-0.0046306,0.0791562
17.7846,0.012208,0.0852598,-0.0046306,0.0791562
17.7851,0.012208,0.0852598,-0.0046306,0.0791562
17.7861,0.012208,0.0852598,-0.0046306,0.0791562
17.7881,0.012208,0.0852598,-0.0046306,0.0791562
17.7901,0.012208,0.0852598,-0.0046306,0.0791562
17.7921,0.012208,0.0852598,-0.0046306,0.0791562
17.7944,0.012208,0.0852598,-0.0046306,0.0791562
17.7961,0.012208,0.0852598,-0.0046306,0.0791562
17.7982,0.012208,0.0852598,-0.0046306,0.0791562
17.8001,0.012208,0.0852598,-0.0046306,0.0791562
17.8022,0.012208,0.0852598,-0.0046306,0.0791562
17.8041,0.012208,0.0852598,-0.0046306,0.0791562
17.8062,0.012208,0.0852598,-0.0046306,0.0791562
17.8081,0.012208,0.0852598,-0.0046306,0.0791562
17.8102,0.012208,0.0852598,-0.0046306,0.0791562
17.8124,0.012208,0.0852598,-0.0046306,0.0791562
17.8142,0.012208,0.0852598,-0.0046306,0.0791562
17.8162,0.012208,0.0852598,-0.0046306,0.0791562
17.8182,0.012208,0.0852598,-0.0046306,0.0791562
17.8202,0.012208,0.0852598,-0.0046306,0.0791562
17.8222,0.012208,0.0852598,-0.0046306,0.0791562
17.8242,0.012208,0.0852598,-0.0046306,0.0791562
17.8262,0.012208,0.0852598,-0.0046306,0.0791562
17.8284,0.012208,0.0852598,-0.0046306,0.0791562
17.8303,0.012208,0.0852598,-0.0046306,0.0791562
17.8323,0.012208,0.0852598,-0.0046306,0.0791562
17.8344,0.012208,0.0852598,-0.0046306,0.0791562
17.8364,0.012208,0.0852598,-0.0046306,0.0791562
17.8383,0.012208,0.0852598,-0.0046306,0.0791562
17.8402,0.012208,0.0852598,-0.0046306,0.0791562
17.8423,0.012208,0.0852598,-0.0046306,0.0791562
17.8443,0.012208,0.0852598,-0.0046306,0.0791562
17.8463,0.012208,0.0852598,-0.0046306,0.0791562
17.8483,0.012208,0.0852598,-0.0046306,0.0791562
17.8503,0.012208,0.0852598,-0.0046306,0.0791562
17.8522,0.012208,0.0852598,-0.0046306,0.0791562
17.8542,0.012208,0.0852598,-0.0046306,0.0791562
17.8562,0.012208,0.0852598,-0.0046306,0.0791562
17.8583,0.012208,0.0852598,-0.0046306,0.0791562
17.8603,0.012208,0.0852598,-0.0046306,0.0791562
17.8623,0.012208,0.0852598,-0.0046306,0.0791562
17.8643,0.012208,0.0852598,-0.0046306,0.0791562
17.8666,0.012208,0.0852598,-0.0046306,0.0791562
17.8683,0.012208,0.0852598,-0.0046306,0.0791562
17.8705,0.012208,0.0852598,-0.0046306,0.0791562
17.8725,0.012208,0.0852598,-0.0046306,0.0791562
17.8746,0.012208,0.0852598,-0.0046306,0.0791562
17.8765,0.012208,0.0852598,-0.0046306,0.0791562
17.8785,0.012208,0.0852598,-0.0046306,0.0791562
17.8805,0.012208,0.0852598,-0.0046306,0.0791562
17.8826,0.012208,0.0852598,-0.0046306,0.0791562
17.8845,0.012208,0.0852598,-0.0046306,0.0791562
17.8866,0.012208,0.0852598,-0.0046306,0.0791562
17.8886,0.012208,0.0852598,-0.0046306,0.0791562
17.8906,0.012208,0.0852598,-0.0046306,0.0791562
17.8926,0.012208,0.0852598,-0.0046306,0.0791562
17.8946,0.012208,0.0852598,-0.0046306,0.0791562
17.8967,0.012208,0.0852598,-0.0046306,0.0791562
17.8986,0.012208,0.0852598,-0.0046306,0.0791562
17.9006,0.0126004,0.0852598,-0.0046306,0.0791562
17.9026,0.0126007,0.0852598,-0.0046306,0.0791562
17.9047,0.0126007,0.0852598,-0.0046306,0.0791562
17.9069,0.0126007,0.0852598,-0.0046306,0.0791562
17.9088,0.0126007,0.0852598,-0.0046306,0.0791562
17.9107,0.0126007,0.0852598,-0.0046306,0.0791562
17.9127,0.0126007,0.0852598,-0.0046306,0.0791562
17.9147,0.0126007,0.0852598,-0.0046306,0.0791562
17.9169,0.0126007,0.0852598,-0.0046306,0.0791562
17.9188,0.0126007,0.0852598,-0.0046306,0.0791562
17.9207,0.0126007,0.0852598,-0.0046306,0.0791562
17.9227,0.0126007,0.0852598,-0.0046306,0.0791562
17.9248,0.0126007,0.0852598,-0.0046306,0.0791562
17.9265,0.0126007,0.0852598,-0.0046306,0.0791562
17.9284,0.0126007,0.0852598,-0.0046306,0.0791562
17.9304,0.0126007,0.0852598,-0.0046306,0.0791562
17.9324,0.0126007,0.0852598,-0.0046306,0.0791562
17.9344,0.0126007,0.0852598,-0.0046306,0.0791562
17.9364,0.0126007,0.0852598,-0.0046306,0.0791562
17.9384,0.0126007,0.0852598,-0.0046306,0.0791562
17.9404,0.0126007,0.0852598,-0.0046306,0.0791562
17.9425,0.0126007,0.0852598,-0.0046306,0.0791562
17.9444,0.012993,0.0852598,-0.0046306,0.0791562
17.9464,0.0129933,0.0852598,-0.0046306,0.0791562
17.9484,0.0129933,0.0852598,-0.0046306,0.0791562
17.9504,0.0129933,0.0852598,-0.0046306,0.0791562
17.9524,0.0129933,0.0852598,-0.0046306,0.0791562
17.9546,0.0129933,0.0852598,-0.0046306,0.0791562
17.9567,0.0133853,0.0852598,-0.0046306,0.0791562
17.9587,0.0133857,0.0852598,-0.0046306,0.0791562
17.9607,0.0133857,0.0852598,-0.0046306,0.0791562
17.9627,0.0133857,0.0852598,-0.0046306,0.0791562
17.9647,0.0137775,0.0852598,-0.0046306,0.0791562
17.9667,0.0137779,0.0852598,-0.0046306,0.0791562
17.9687,0.0137779,0.0852598,-0.0046306,0.0791562
17.9707,0.0141696,0.0852598,-0.0046306,0.0791562
17.9727,0.0141699,0.0852598,-0.0046306,0.0791562
17.9747,0.0141699,0.0852598,-0.0046306,0.0791562
17.9767,0.0145615,0.0852598,-0.0046306,0.0791562
17.9831,0.0145618,0.0852598,-0.0046306,0.0791562
17.9851,0.0149532,0.0852598,-0.0046306,0.0791562
17.9912,0.0149535,0.0852598,-0.0046306,0.0791562
17.9935,0.0153447,0.0852598,-0.0046306,0.0791562
17.9954,0.015345,0.0852598,-0.0046306,0.0791562
17.9959,0.015345,0.0852598,-0.0046306,0.0791562
17.9966,0.015345,0.0852598,-0.0046306,0.0791562
17.9971,0.015345,0.0852598,-0.0046306,0.0791562
18.0009,0.015345,0.0852598,-0.0046306,0.0791562
18.0034,0.015345,0.0852598,-0.0046306,0.0791562
18.0042,0.015345,0.0852598,-0.0046306,0.0791562
18.0049,0.015345,0.0852598,-0.0046306,0.0791562
18.0054,0.015345,0.0852598,-0.0046306,0.0791562
18.0059,0.015345,0.0852598,-0.0046306,0.0791562
18.0069,0.015345,0.0852598,-0.0046306,0.0791562
18.0089,0.015345,0.0852598,-0.0046306,0.0791562
18.0109,0.015345,0.0852598,-0.0046306,0.0791562
18.0129,0.015345,0.0852598,-0.0046306,0.0791562
18.0149,0.015345,0.0852598,-0.0046306,0.0791562
18.0169,0.015345,0.0852598,-0.0046306,0.0791562
18.0189,0.015345,0.0852598,-0.0046306,0.0791562
18.0209,0.015345,0.0852598,-0.0046306,0.0791562
18.0232,0.015345,0.0852598,-0.0046306,0.0791562
18.0255,0.015345,0.0852598,-0.0046306,0.0791562
18.0273,0.015345,0.0852598,-0.0046306,0.0791562
18.0289,0.015345,0.0852598,-0.0046306,0.0791562
18.0309,0.015345,0.0852598,-0.0046306,0.0791562
18.0329,0.015345,0.0852598,-0.0046306,0.0791562
18.0349,0.015345,0.0852598,-0.0046306,0.0791562
18.0369,0.015345,0.0852598,-0.0046306,0.0791562
18.0389,0.015345,0.0852598,-0.0046306,0.0791562
18.0409,0.015345,0.0852598,-0.0046306,0.0791562
18.0429,0.015345,0.0852598,-0.0046306,0.0791562
18.045,0.015345,0.0852598,-0.0046306,0.0791562
18.0468,0.015345,0.0852598,-0.0046306,0.0791562
18.0488,0.015345,0.0852598,-0.0046306,0.0791562
18.0508,0.015345,0.0852598,-0.0046306,0.0791562
18.0529,0.015345,0.0852598,-0.0046306,0.0791562
18.0548,0.015345,0.0852598,-0.0046306,0.0791562
18.0569,0.015345,0.0852598,-0.0046306,0.0791562
18.0589,0.015345,0.0852598,-0.0046306,0.0791562
18.0608,0.015345,0.0852598,-0.0046306,0.0791562
18.0629,0.015345,0.0852598,-0.0046306,0.0791562
18.0648,0.015345,0.0852598,-0.0046306,0.0791562
18.0669,0.015345,0.0852598,-0.0046306,0.0791562
18.0689,0.015345,0.0852598,-0.0046306,0.0791562
18.071,0.015345,0.0852598,-0.0046306,0.0791562
18.073,0.015345,0.0852598,-0.0046306,0.0791562
18.0749,0.015345,0.0852598,-0.0046306,0.0791562
18.0769,0.015345,0.0852598,-0.0046306,0.0791562
18.0791,0.015345,0.0852598,-0.0046306,0.0791562
18.0809,0.015345,0.0852598,-0.0046306,0.0791562
18.0829,0.015345,0.0852598,-0.0046306,0.0791562
18.0849,0.015345,0.0852598,-0.0046306,0.0791562
18.0869,0.015345,0.0852598,-0.0046306,0.0791562
18.0889,0.015345,0.0852598,-0.0046306,0.0791562
18.091,0.015345,0.0852598,-0.0046306,0.0791562
18.0929,0.015345,0.0852598,-0.0046306,0.0791562
18.0951,0.015345,0.0852598,-0.0046306,0.0791562
18.0969,0.015345,0.0852598,-0.0046306,0.0791562
18.099,0.015345,0.0852598,-0.0046306,0.0791562
18.1009,0.015345,0.0852598,-0.0046306,0.0791562
18.103,0.0149532,0.0852598,-0.0046306,0.0791562
18.105,0.0149535,0.0852598,-0.0046306,0.0791562
18.107,0.0149535,0.0852598,-0.0046306,0.0791562
18.1094,0.0149535,0.0852598,-0.0046306,0.0791562
18.111,0.0149535,0.0852598,-0.0046306,0.0791562
18.113,0.0149535,0.0852598,-0.0046306,0.0791562
18.115,0.0149535,0.0852598,-0.0046306,0.0791562
18.1169,0.0149535,0.0852598,-0.0046306,0.0791562
18.119,0.0149535,0.0852598,-0.0046306,0.0791562
18.1209,0.0149535,0.0852598,-0.0046306,0.0791562
18.1229,0.0149535,0.0852598,-0.0046306,0.0791562
18.125,0.0149535,0.0852598,-0.0046306,0.0791562
18.127,0.0149535,0.0852598,-0.0046306,0.0791562
18.129,0.0149535,0.0852598,-0.0046306,0.0791562
18.131,0.0149535,0.0852598,-0.0046306,0.0791562
18.133,0.0149535,0.0852598,-0.0046306,0.0791562
18.1352,0.0149535,0.0852598,-0.0046306,0.0791562
18.137,0.0149535,0.0852598,-0.0046306,0.0791562
18.139,0.0149535,0.0852598,-0.0046306,0.0791562
18.141,0.0149535,0.0852598,-0.0046306,0.0791562
18.1431,0.0149535,0.0852598,-0.0046306,0.0791562
18.145,0.0149535,0.0852598,-0.0046306,0.0791562
18.147,0.0149535,0.0852598,-0.0046306,0.0791562
18.149,0.0149535,0.0852598,-0.0046306,0.0791562
18.1511,0.0149535,0.0852598,-0.0046306,0.0791562
18.1531,0.0149535,0.0852598,-0.0046306,0.0791562
18.1553,0.0149535,0.0852598,-0.0046306,0.0791562
18.157,0.0149535,0.0852598,-0.0046306,0.0791562
18.1591,0.0149535,0.0852598,-0.0046306,0.0791562
18.161,0.0149535,0.0852598,-0.0046306,0.0791562
18.1631,0.0149535,0.0852598,-0.0046306,0.0791562
18.165,0.0149535,0.0852598,-0.0046306,0.0791562
18.167,0.0149535,0.0852598,-0.0046306,0.0791562
18.169,0.0149535,0.0852598,-0.0046306,0.0791562
18.171,0.0149535,0.0852598,-0.0046306,0.0791562
18.173,0.0149535,0.0852598,-0.0046306,0.0791562
18.175,0.0149535,0.0852598,-0.0046306,0.0791562
18.177,0.0149535,0.0852598,-0.0046306,0.0791562
18.179,0.0149535,0.0852598,-0.0046306,0.0791562
18.181,0.0145615,0.0852598,-0.0046306,0.0791562
18.183,0.0145618,0.0852598,-0.0046306,0.0791562
18.1854,0.0145618,0.0852598,-0.0046306,0.0791562
18.1871,0.0145618,0.0852598,-0.0046306,0.0791562
18.1892,0.0145618,0.0852598,-0.0046306,0.0791562
18.1912,0.0145618,0.0852598,-0.0046306,0.0791562
18.1932,0.0145618,0.0852598,-0.0046306,0.0791562
18.1951,0.0145618,0.0852598,-0.0046306,0.0791562
18.1971,0.0145618,0.0852598,-0.0046306,0.0791562
18.1991,0.0145618,0.0852598,-0.0046306,0.0791562
18.2011,0.0145618,0.0852598,-0.0046306,0.0791562
18.2031,0.0145618,0.0852598,-0.0046306,0.0791562
18.2051,0.0145618,0.0852598,-0.0046306,0.0791562
18.2071,0.0145618,0.0852598,-0.0046306,0.0791562
18.2092,0.0145618,0.0852598,-0.0046306,0.0791562
18.2112,0.0145618,0.0852598,-0.0046306,0.0791562
18.2131,0.0141696,0.0852598,-0.0046306,0.0791562
18.2151,0.0141699,0.0852598,-0.0046306,0.0791562
18.2171,0.0141699,0.0852598,-0.0046306,0.0791562
18.2192,0.0141699,0.0852598,-0.0046306,0.0791562
18.2211,0.0141699,0.0852598,-0.0046306,0.0791562
18.2231,0.0141699,0.0852598,-0.0046306,0.0791562
18.2251,0.0141699,0.0852598,-0.0046306,0.0791562
18.2271,0.0141699,0.0852598,-0.0046306,0.0791562
18.2291,0.0141699,0.0852598,-0.0046306,0.0791562
18.2333,0.0141699,0.0852598,-0.0046306,0.0791562
18.2338,0.0141699,0.0852598,-0.0046306,0.0791562
18.2352,0.0141699,0.0852598,-0.0046306,0.0791562
18.2371,0.0141699,0.0852598,-0.0046306,0.0791562
18.2392,0.0141699,0.0852598,-0.0046306,0.0791562
18.2412,0.0141699,0.0852598,-0.0046306,0.0791562
18.2432,0.0141699,0.0852598,-0.0046306,0.0791562
18.2451,0.0141699,0.0852598,-0.0046306,0.0791562
18.2472,0.0141699,0.0852598,-0.0046306,0.0791562
18.2496,0.0141699,0.0852598,-0.0046306,0.0791562
18.2512,0.0141699,0.0852598,-0.0046306,0.0791562
18.2532,0.0141699,0.0852598,-0.0046306,0.0791562
18.2552,0.0141699,0.0852598,-0.0046306,0.0791562
18.2572,0.0141699,0.0852598,-0.0046306,0.0791562
18.259,0.0141699,0.0852598,-0.0046306,0.0791562
18.2609,0.0141699,0.0852598,-0.0046306,0.0791562
18.2629,0.0137775,0.0852598,-0.0046306,0.0791562
18.2649,0.0137779,0.0852598,-0.0046306,0.0791562
18.2669,0.0137779,0.0852598,-0.0046306,0.0791562
18.2689,0.0137779,0.0852598,-0.0046306,0.0791562
18.2709,0.0137779,0.0852598,-0.0046306,0.0791562
18.273,0.0137779,0.0852598,-0.0046306,0.0791562
18.275,0.0137779,0.0852598,-0.0046306,0.0791562
18.2769,0.0137779,0.0852598,-0.0046306,0.0791562
18.2792,0.0133853,0.0852598,-0.0046306,0.0791562
18.2812,0.0133857,0.0852598,-0.0046306,0.0791562
18.283,0.0133857,0.0852598,-0.0046306,0.0791562
18.2849,0.0133857,0.0852598,-0.0046306,0.0791562
18.287,0.0133857,0.0852598,-0.0046306,0.0791562
18.289,0.012993,0.0852598,-0.0046306,0.0791562
18.291,0.0129933,0.0852598,-0.0046306,0.0791562
18.293,0.0129933,0.0852598,-0.0046306,0.0791562
18.295,0.0129933,0.0852598,-0.0046306,0.0791562
18.297,0.0126004,0.0852598,-0.0046306,0.0791562
18.299,0.0126007,0.0852598,-0.0046306,0.0791562
18.301,0.0126007,0.0852598,-0.0046306,0.0791562
18.303,0.0126007,0.0852598,-0.0046306,0.0791562
18.305,0.0121752,0.0848783,-0.0046306,0.0791562
18.307,0.0126008,0.0852598,-0.0046306,0.0791562
