t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
49.188,0.0014096,0.032455,18286,0.032907,1.1486,-2.6901e-06,0.020047,-0.00030072,0.0035952,0.00017934,1,2,0.90162,97.975,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0022782,-0.0041453,0.0043411,-0.0034084,-0.0022449,0.0070618,0.0034546,-0.0038629,-0.0039135,0.012533,-0.0025137,0.0041199,1.0473,5.06,0.10352,-0.31993,2.684,-1.4939,-0.62835,-5.579,0.44857,-0.26176,1.6095,0.85298,0.089267,-0.0073572,-0.0068931,-0.29388,-0.34528,0.015478,0.11376,0.11907,-0.0027731,-0.15911,-0.15418,-0.039307,189,189,18294,10,1011.1
49.211,0.0015806,0.022179,18296,0.022532,1.1537,5.4557e-05,0.020136,0.00012858,0.0021473,-0.0011825,1,2,0.96771,97.99,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0042437,-0.0027964,0.0028705,-0.0069362,-0.0035913,0.0070165,0.0031928,-0.0043051,0.0042929,0.0041227,0.0038984,0.0050443,0.76799,4.4139,0.011502,-0.3781,3.0249,-1.7631,-1.0473,-5.6531,0.88564,0.49443,1.2747,0.92336,0.084816,-0.035558,-0.0063641,-0.30317,-0.30358,-0.058335,0.1219,0.10492,0.031986,-0.2348,-0.17668,-0.11384,189,189,18302,10,1011.1
49.229,0.0018205,0.013435,18304,0.017848,1.1554,6.3474e-05,0.020165,0.0021277,0.0026451,-0.00102,1,2,0.021252,97.986,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0079973,-0.0036499,0.0050407,0.00090359,-0.00072145,0.013196,0.005059,-0.0033354,0.0055496,0.0040687,-7.8997e-05,0.017337,0.62835,4.2308,-0.12652,-0.31993,2.9044,-1.6325,-0.76799,-5.5048,0.81663,-0.5526,1.3541,0.87564,0.09778,-0.050208,0.0027318,-0.18428,-0.22574,-0.11768,0.14559,0.018049,0.092723,-0.31274,-0.18142,-0.19561,189,189,18307,10,1011.1
49.24,0.0017372,0.011029,18309,0.011391,1.1588,7.7771e-05,0.020225,0.00080348,0.0033789,-0.00089647,1,2,0.048753,97.975,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0089848,-0.0060815,0.014001,-0.013315,-0.0024418,0.014008,0.0073266,-0.006241,0.00779,0.005746,0.00067287,0.021909,1.4662,4.1209,0.011502,-0.66894,2.964,-1.5746,-0.62835,-5.3566,0.67861,0.61077,1.374,0.86371,0.097541,-0.018221,0.021073,0.11939,-0.11395,-0.051483,0.17813,-0.13706,0.12934,-0.35896,-0.20481,-0.24381,189,189,18311,10,1011.1
49.256,0.0013163,0.006057,18317,0.015986,1.1592,0.00013782,0.020231,0.0026582,0.00065733,0.0012397,1,2,0.08984,97.981,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0018412,-0.0013743,0.0083405,-0.013432,-0.003251,0.0088906,0.0042416,-0.004867,-0.001313,0.0023714,0.0021575,0.0087399,1.3265,4.4139,-0.080513,-0.95978,3.0227,-1.3375,-0.76799,-5.5048,0.81663,-0.14542,1.1434,0.60922,0.023465,0.02013,0.022812,0.29528,-0.1731,0.014973,0.20297,-0.19606,0.10082,-0.32421,-0.19719,-0.24913,189,189,18318,10,1011.1
49.278,0.0015792,0.0091998,18323,0.02192,1.1608,0.00016404,0.02026,0.0010798,0.0008361,0.0012673,1,2,0.12796,97.988,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0068742,-0.0086312,-0.00021438,-0.010216,-0.0016495,0.0077562,0.0029327,-0.0027903,-0.0021813,0.0064532,0.0014366,0.01354,1.4662,4.1575,0.057509,-0.31993,2.7446,-1.6376,-0.34908,-5.6531,0.74762,-0.26176,1.3163,0.8112,-0.041586,0.032699,0.040563,0.35808,-0.2076,0.028937,0.2052,-0.19115,0.072546,-0.2772,-0.16488,-0.25825,189,189,18324,10,1011.1
49.307,0.0020577,0.018209,18330,0.029259,1.1635,0.0001433,0.020306,-0.00047845,0.0028756,0.0006245,1,2,0.1694,98.011,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.001289,-0.0073111,0.011658,-0.0044761,-0.00058249,0.013272,0.0025212,-0.0038752,0.0062989,0.0078193,0.0081662,0.013929,1.3265,4.6337,-0.034505,-0.14542,2.7257,-1.8286,-1.4662,-5.6531,0.51758,0.20359,1.2914,1.066,-0.067821,0.034196,0.050706,0.36389,-0.20892,0.029933,0.20461,-0.16758,0.055888,-0.25248,-0.1489,-0.25608,189,189,18331,10,1011.1
49.321,0.001585,0.011199,18334,0.013292,1.1642,0.00015515,0.020318,0.00019339,0.0016851,-0.0012067,1,2,0.20907,97.998,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0057292,-0.0068197,0.0064471,-0.0081459,-0.00096359,0.0087302,0.0073743,-0.0049678,0.0023723,0.0068438,-0.0013782,0.0085821,-1.0473,4.4139,-0.12652,0.087253,2.8243,-1.5903,-1.0473,-5.8014,0.74762,-0.14542,1.5102,0.91264,-0.0662,0.029825,0.053387,0.32589,-0.19693,0.027141,0.20219,-0.13542,0.043826,-0.24411,-0.14375,-0.23561,189,189,18336,10,1011.1
49.344,0.0015513,0.015087,18340,0.023939,1.1631,0.00014819,0.0203,-7.9455e-05,-0.0011425,-0.00056433,1,2,0.24908,98.048,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.006059,-0.0030588,0.0071953,-0.00227,-0.00058737,0.0053536,0.010172,-0.0021774,-0.004798,0.0082172,-0.0028347,0.0033783,1.0473,3.9377,-0.17253,-0.20359,2.5248,-1.611,-0.62835,-5.5419,0.81663,-0.31993,1.2973,0.77898,-0.04188,0.019136,0.053399,0.25528,-0.17435,0.021289,0.19713,-0.096278,0.035414,-0.24421,-0.14643,-0.19779,189,189,18339,10,1011.1
49.356,0.0057326,0.0070647,18343,0.011708,1.1626,0.00013024,0.020291,-0.0018404,-0.001221,-0.0011266,1,2,0.29693,98.047,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0041546,-0.0086379,0.0061113,-0.0033231,0.0028262,0.011423,0.010901,-0.0034647,-0.00042543,0.0050036,-0.0049486,0.0086722,1.4662,5.2824,-0.12652,-0.087253,3.024,-1.5839,-0.34908,-5.5048,0.81663,-0.26176,1.4534,0.81598,-0.0012414,0.0055703,0.049604,0.14788,-0.13692,0.015188,0.18231,-0.064725,0.0287,-0.24154,-0.16556,-0.14655,189,189,18342,10,1011.1
49.387,0.0015052,0.017744,18348,0.030595,1.1606,0.00013683,0.020255,-0.00020485,-0.0009533,-0.0009222,1,2,0.32828,98.048,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0066119,-0.0035467,0.0046059,-0.0094337,-0.0036203,0.011921,0.0072743,-0.003009,0.0092595,0.0054482,0.0034812,0.018419,1.4662,4.5238,-0.034505,-0.087253,2.9044,-1.6325,-0.34908,-5.7273,0.74762,0.31993,1.1605,0.64046,0.044315,-0.0077316,0.044456,0.047466,-0.10126,0.0091377,0.1628,-0.060307,0.03079,-0.24089,-0.20265,-0.11459,189,189,18350,10,1011.1
49.399,0.0014775,0.010059,18353,0.012269,1.1608,0.00013117,0.020259,-0.0018563,0.00047026,0.00092695,1,2,0.36815,98.04,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0040744,-0.0043299,0.0051413,-0.0020263,0.00094278,0.017315,0.0022869,-0.0023991,0.0052087,0.002723,-7.7408e-05,0.012497,0.62835,3.7179,-0.034505,-0.029084,3.0842,-1.638,-1.4662,-5.2824,0.74762,0.029084,1.2058,0.53026,0.082407,-0.023712,0.04444,-0.053447,-0.073872,0.010041,0.14336,-0.07022,0.031153,-0.24034,-0.24173,-0.095824,189,189,18355,10,1011.1
49.43,0.0014271,0.021242,18361,0.031269,1.152,0.00012273,0.020106,-0.0014678,-0.0030688,0.00089651,1,2,0.40825,98.043,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0095238,-0.0091479,0.0026148,0.0064587,-0.0032885,0.012293,0.0037532,-0.0017507,0.0043937,-0.0033116,-0.0019426,0.0018837,1.4662,4.707,0.011502,-0.95978,2.8844,-1.6219,-0.62835,-5.579,0.67861,-0.31993,1.3163,0.8112,0.10805,-0.033004,0.044112,-0.12013,-0.071506,0.013975,0.13102,-0.069719,0.031791,-0.25636,-0.27052,-0.083105,189,189,18366,10,1011.1
49.45,0.0012345,0.010102,18372,0.019937,1.1472,0.00013274,0.020022,0.0008319,-0.0016096,0.00043179,1,2,0.46999,98.039,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0034931,-0.0095087,0.0049508,-0.012965,-0.0018234,0.022575,0.0003737,-0.0075356,0.0033946,0.00051909,0.0010433,0.018626,1.3265,4.0476,-0.034505,-0.66894,3.0039,-1.5733,-0.62835,-5.2083,0.81663,-0.26176,1.3144,0.8995,0.11084,-0.028731,0.027672,-0.17881,-0.081093,0.055805,0.138,-0.04464,0.028068,-0.28335,-0.25294,-0.019897,189,189,18374,10,1011.1
49.471,0.0064816,0.020533,18376,0.020906,1.1441,0.00013334,0.019968,0.0013687,-0.0022973,0.0014844,1,2,0.50136,98.049,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,0.00011931,-0.0028465,0.0085584,-0.0085077,-0.0002445,0.013192,0.0060339,-0.0040973,0.0065542,0.0032362,0.0045261,-0.0057724,1.8851,4.5238,-0.17253,-0.20359,3.0641,-1.6274,-0.62835,-5.6531,0.6096,-0.087253,1.4336,0.82791,0.11824,0.0049429,-0.0060089,-0.23441,-0.10816,0.088396,0.14587,-0.013614,0.018521,-0.2604,-0.2146,0.060673,189,189,18380,10,1011.1
49.489,0.002036,0.011915,18383,0.018307,1.1427,0.00013702,0.019944,5.8679e-05,-0.0025891,0.00061023,1,2,0.54598,98.053,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.00078766,-0.0054372,0.0043169,-0.0071975,-0.00040219,0.011013,0.0062361,-0.0031687,0.0037929,-0.0048128,0.0013286,0.0067379,0.76799,4.1575,0.14952,-0.31993,2.864,-1.5442,-1.1869,-4.9267,0.58659,-0.14542,0.91079,0.66606,0.13352,0.11092,-0.080467,-0.34856,-0.17812,0.17285,0.1475,0.038588,0.013175,-0.066528,-0.14307,0.098428,189,189,18385,10,1011.1
49.517,0.0066103,0.018049,18388,0.027442,1.1392,0.00013634,0.019883,0.00014808,-0.0025878,-0.00021101,1,2,0.59796,98.049,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0057269,-0.00057086,0.0028501,-0.012123,-0.0014572,0.010037,-0.00068966,-0.0054779,0.0026646,0.0048928,0.0043412,0.0049623,1.4662,3.5348,-0.034505,-0.78527,2.8645,-1.6338,-0.62835,-5.2824,0.95465,0.14542,1.5467,1.0433,0.15901,0.18674,-0.086845,-0.44469,-0.26968,0.22953,0.088827,0.057671,-0.00015335,0.23037,-0.14419,0.0022152,189,189,18392,10,1011.1
49.528,0.0016845,0.010296,18394,0.010831,1.1389,0.00011624,0.019877,-0.00027153,-0.0016595,-0.00070678,1,2,0.62537,98.046,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0030214,-0.001437,0.010856,-0.0056862,0.0012705,0.0097953,-0.0024886,-0.0021486,0.004346,0.0083008,0.00073474,0.0040054,0.76799,4.1209,-0.21853,-0.087253,3.084,-1.6156,0.48872,-5.9497,0.67861,0.14542,1.2152,0.95916,0.16416,0.15295,-0.02644,-0.37964,-0.19238,0.19957,0.0045432,0.067185,-0.0097272,0.28444,-0.22183,-0.029253,189,189,18396,10,1011.1
49.549,0.0068052,0.018768,18399,0.02091,1.1356,0.00012306,0.01982,-0.00037565,-0.0013608,0.0011487,1,2,0.6606,98.047,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0076672,-0.002807,0.0068159,-0.0038895,-0.0012811,0.009265,0.0020481,-0.0010009,0.0061122,0.00087255,0.006165,0.0054392,0.62835,4.4139,-0.21853,-0.84344,2.984,-1.5852,-0.62835,-5.6531,0.74762,0.14542,1.2382,0.7927,0.1837,0.13225,-0.024085,-0.35906,-0.18216,0.19454,-0.029657,0.072962,-0.024231,0.30276,-0.22946,-0.031581,189,189,18402,10,1011.1
49.559,0.0056102,0.0097154,18404,0.010068,1.1347,0.00012461,0.019804,0.00057509,-0.0012755,0.00065357,1,2,0.69642,98.054,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-6.3849e-05,-0.0028165,0.0050658,-0.0052113,0.0019305,0.0058421,0.0077746,-0.0074641,0.0052175,0.010286,-0.00093535,0.014872,1.3265,3.8645,-0.26454,-0.66894,2.8246,-1.6575,-1.4662,-5.7273,0.67861,-0.31993,0.74751,0.53603,0.18754,0.10226,-0.013017,-0.33326,-0.17373,0.17592,-0.03959,0.076834,-0.025072,0.27829,-0.2256,-0.039411,189,189,18405,10,1011.1
49.598,0.0018013,0.02239,18412,0.039172,1.1326,9.7782e-05,0.019767,-0.0014165,-0.00096059,-0.00051376,1,2,0.74174,98.048,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0013603,-0.0050592,0.0098306,-0.0069172,-0.002622,0.012788,-0.00074281,-0.0072211,0.0074477,0.0069733,0.0014797,0.013698,1.4662,3.6447,0.057509,-0.31993,2.6654,-1.7522,-0.62835,-5.5048,0.58659,0.3781,1.6829,1.0922,0.1805,0.061493,-0.0016269,-0.30699,-0.18991,0.14714,-0.02646,0.089722,-0.027982,0.21312,-0.19881,-0.043795,189,189,18417,10,1011.1
49.609,0.0014231,0.010201,18419,0.010943,1.132,0.00010345,0.019757,-0.00061492,-0.0010721,-0.0018315,1,2,0.78723,98.041,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0067003,-0.0059177,0.0066511,-0.0070007,-0.0006024,0.012795,0.0082896,-0.0034687,0.00024676,0.0043002,0.0043066,0.0065479,1.0473,4.2308,-0.12652,-0.78527,2.9237,-1.5087,-1.0473,-5.3195,0.67861,0.029084,1.6658,0.97171,0.15954,0.024457,0.0061208,-0.28448,-0.22834,0.11029,0.0086259,0.10777,-0.029134,0.1153,-0.16084,-0.042242,189,189,18421,10,1011.1
49.632,0.001361,0.020926,18424,0.022881,1.1322,0.00011055,0.01976,9.0679e-05,-0.0011441,-0.00070032,1,2,0.8115,98.045,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0027015,-0.0093247,0.0064094,-0.0014216,-0.0028281,0.011789,-0.00012768,-0.0023266,0.0023744,0.0003522,0.0029763,0.01011,3.2814,3.7546,-0.034505,-0.029084,2.6842,-1.5387,-0.34908,-5.616,0.58659,-0.14542,1.1264,0.57798,0.13599,0.017096,0.00034969,-0.2857,-0.26583,0.084785,0.053779,0.11278,-0.020755,0.037544,-0.13235,-0.036195,189,189,18429,10,1011.1
49.659,0.0013185,0.019708,18433,0.026829,1.1327,0.00010863,0.01977,0.0014807,0.00075901,0.00032305,1,2,0.86746,98.042,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0088303,-0.0013521,0.0063363,-0.0032681,-0.0038895,0.0086118,0.0064484,-0.0055605,0.0081629,0.0012207,0.005611,0.0065759,1.8851,5.7273,-0.034505,-0.087253,3.104,-1.6037,-1.0473,-5.7273,0.67861,-0.31993,0.92224,0.78363,0.1077,0.0046725,-0.0010911,-0.28955,-0.32518,0.050378,0.090152,0.11814,-0.016538,-0.079642,-0.13445,-0.029594,189,189,18438,10,1011.1
49.677,0.0021889,0.018208,18440,0.018674,1.1328,0.0001214,0.01977,-0.0010999,0.0012674,-0.00083712,1,2,0.90941,98.049,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0019377,-0.0051217,0.0044497,-0.0058726,-0.0010513,0.014943,0.0084702,-0.0031403,-0.00057143,-0.00098645,-0.0017724,0.006599,0.76799,4.3773,-0.17253,-0.66894,2.4662,-1.8481,-0.62835,-5.579,0.51758,-0.14542,1.4511,0.92636,0.08629,-0.010692,-0.0082469,-0.29747,-0.34542,0.0078315,0.11815,0.11831,0.0026506,-0.1728,-0.15882,-0.045838,189,189,18443,10,1011.1
49.69,0.0016574,0.011958,18445,0.012331,1.1331,0.00013712,0.019775,0.00095039,0.00044416,0.00055008,1,2,0.9457,98.047,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0097353,-0.0065323,-0.0041775,0.0058762,-0.00031357,0.00088662,0.0063165,-0.0063579,0.0011604,0.0053506,-0.00022701,-0.0014473,1.4662,5.1341,0.14952,-0.78527,2.7039,-1.4821,-0.62835,-5.3566,0.74762,0.14542,1.5328,0.76825,0.08496,-0.028577,-0.0091033,-0.30314,-0.3157,-0.03965,0.12554,0.10729,0.02879,-0.22509,-0.17751,-0.091538,189,189,18447,10,1011.1
49.718,0.0019381,0.022159,18450,0.028193,1.1353,0.00013641,0.019814,0.0012878,0.00088046,-0.00042198,1,2,0.98211,98.043,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.012908,-0.0015747,-0.0010974,-0.008144,-0.003483,0.0073218,0.0033941,-0.0026183,0.0043174,0.0020118,1.9591e-05,0.020256,1.0473,4.4505,0.057509,-0.087253,2.9633,-1.4402,-0.34908,-5.4678,0.81663,-0.087253,1.507,1.0672,0.095306,-0.041793,-0.0049357,-0.2704,-0.26253,-0.088787,0.13068,0.071977,0.062507,-0.27727,-0.18747,-0.14855,189,189,18455,10,1011.1
49.748,0.0019707,0.029623,18457,0.030006,1.1401,0.00013724,0.019898,-0.0017908,0.0022936,0.00041099,1,2,0.027342,98.042,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.009669,-0.0045054,0.0079623,-0.0017755,0.0011329,0.010177,0.0059657,-0.0045304,-0.0016713,0.00097121,0.00027041,0.023164,2.8625,3.9377,-0.24154,-0.31993,2.7045,-1.5941,-0.34908,-5.3566,0.67861,-0.43626,1.2549,0.93529,0.10652,-0.043998,0.0093821,-0.088581,-0.19105,-0.10398,0.1552,-0.038737,0.11465,-0.33587,-0.18946,-0.21975,189,189,18464,10,1011.1
49.761,0.00183,0.012989,18466,0.013377,1.1409,0.00014312,0.019913,0.00032081,0.0034864,-0.0012283,1,2,0.087085,98.04,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0081605,-0.007619,0.011537,-0.0076615,-0.0024189,0.015973,0.0057377,-0.0046157,0.0001643,0.0055212,-0.0023481,0.004103,0.34908,3.7546,0.14952,-0.20359,3.0635,-1.5154,-0.62835,-5.4678,0.58659,-0.31993,1.0129,0.56324,0.076463,0.0021318,0.023728,0.24612,-0.12056,-0.018046,0.19501,-0.17738,0.1201,-0.35548,-0.20552,-0.25263,189,189,18468,10,1011.1
49.78,0.010173,0.010114,18470,0.018454,1.1431,0.00012471,0.019951,0.00031252,0.0024283,-0.00051825,1,2,0.13821,98.053,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0039078,-0.0068596,0.011838,-0.012588,-0.0029711,0.010478,0.00063313,-0.0061857,0.0043974,0.0015097,-0.0050568,0.0095595,1.4662,4.1575,0.19553,-0.3781,2.765,-1.7154,-0.34908,-5.5048,0.58659,-0.087253,1.7083,0.8154,-0.016419,0.029508,0.035613,0.33556,-0.20527,0.022918,0.20656,-0.18509,0.075384,-0.29026,-0.17171,-0.25442,189,189,18471,10,1011.1
49.817,0.001592,0.019031,18478,0.037117,1.1484,0.00015763,0.020043,0.00020411,0.0037551,-0.0012834,1,2,0.18536,98.063,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.00010386,-0.0061841,0.0004881,-0.0021349,-0.0022642,0.016981,0.0032158,-0.0024986,0.0061552,0.0078132,-0.0002284,0.0065622,1.4662,4.1209,0.057509,-0.087253,2.745,-1.7048,-0.62835,-5.4307,0.81663,-0.26176,1.3583,0.67696,-0.054329,0.032101,0.050582,0.34223,-0.20269,0.026917,0.20469,-0.15543,0.052475,-0.25563,-0.14798,-0.24568,189,189,18483,10,1011.1
49.837,0.0013214,0.019994,18485,0.020385,1.1507,0.00014244,0.020083,0.00022065,0.00068157,0.00028035,1,2,0.224,98.044,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.01039,-0.0030168,0.010987,-0.007104,0.00039512,0.010504,0.0068383,-0.0054969,0.0036689,0.0034136,-0.001976,0.005627,1.8851,4.2674,0.057509,-0.84344,2.7842,-1.5691,-0.62835,-5.4307,0.67861,0.61077,1.374,0.86371,-0.0533,0.025812,0.053332,0.29838,-0.18877,0.024084,0.20059,-0.12069,0.04124,-0.24722,-0.14443,-0.22129,189,189,18490,10,1011.1
49.849,0.0013807,0.010241,18493,0.012238,1.1541,0.00017204,0.020141,0.0016848,0.0014353,-0.00070356,1,2,0.26811,98.043,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0077754,-0.011422,0.0020356,-0.014224,4.9191e-05,0.0021507,0.0093918,-0.005344,0.0080825,-0.0029951,0.0028337,0.013248,0.76799,4.4872,-0.034505,-0.087253,2.944,-1.564,-0.62835,-5.5048,0.81663,-0.14542,1.6492,0.82912,-0.024482,0.013698,0.052361,0.21343,-0.16086,0.018144,0.1926,-0.080097,0.031931,-0.24467,-0.1514,-0.17619,189,189,18495,10,1011.1
49.865,0.0013862,0.010048,18498,0.015633,1.1563,0.00017536,0.02018,0.00028722,0.0026457,-0.00031713,1,2,0.29971,98.046,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.011503,-0.0070306,0.006206,-0.0054625,0.0011634,0.011619,0.0030072,-0.0013339,0.007551,0.0045073,0.0044294,0.020166,1.4662,3.6813,-0.034505,-0.087253,3.0039,-1.5733,-0.76799,-5.5048,0.67861,-0.26176,1.2576,0.80284,0.013866,0.00069007,0.04886,0.12708,-0.12994,0.01167,0.17921,-0.065415,0.032714,-0.24584,-0.1754,-0.13944,189,189,18500,10,1011.1
49.886,0.0015452,0.008688,18506,0.02132,1.1569,0.00019954,0.02019,0.0014972,0.00087124,0.00099973,1,2,0.34535,98.045,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.00635,-0.0020905,0.0048792,-0.014293,-0.0028799,0.013457,0.0088893,-0.0015076,0.0029755,-0.00032873,0.007449,0.0030345,-1.1869,4.4505,-0.011502,-0.087253,2.9244,-1.6431,-1.1869,-5.6531,0.67861,-0.14542,1.0442,0.66888,0.055488,-0.0115,0.043619,0.0098145,-0.087766,0.010827,0.15537,-0.061229,0.028232,-0.23831,-0.21461,-0.10479,189,189,18507,10,1011.1
49.935,0.019503,0.041709,18512,0.048917,1.1594,0.00019821,0.020235,-0.00042426,0.0011938,0.00059411,1,2,0.40912,97.975,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.012818,-0.0084351,0.0045519,-0.009397,-0.0039678,0.015226,0.0081067,-0.0068025,-9.736e-05,0.0040047,0.00049241,0.00015227,0.62835,4.5604,-0.034505,-0.087253,3.0029,-1.3717,-0.62835,-5.6531,0.67861,0.029084,1.2576,0.80284,0.0908,-0.035232,0.049062,-0.098928,-0.068581,0.021178,0.13736,-0.072487,0.028127,-0.25469,-0.25752,-0.083162,189,189,18514,10,1011.1
