t_s,low_state_age_s,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11
44.693,0.0045807,0.019915,0.14345,-0.0019989,-0.0015075,-0.1237,-0.060625,-0.123,0,0,0,183.74,0,0,0,-0.19474,0.050546,-0.0059129,0.40837,-0.19753,0.0086991,-0.15087,0.027276,0.0047684,0.40036,-0.20758,0.023512,0.013978,0.015917,-0.18076,-0.31619,-0.086256,0.12763,0.00079396,0.12081,0.012392,-0.28065,-0.12549,0.024004,-1.6058,1.0708,0.034505,-1.9486,2.3283,1.7101,1.0473,-1.6486,1.4837,-2.5303,-0.31903,0.079876,-0.0033344,0.068994,-0.017472,-0.044859,0.10954,0.055555,0.072329,0.026689,0.01475,-0.06144,0.034118,0.011936
44.723,0.00090647,0.030611,0.23264,-0.0037287,-0.0016071,-0.047989,-0.0035415,-0.049326,0,0,0,183.72,0,0,0,-0.19474,0.050546,-0.0066758,0.40036,-0.19963,0.013289,-0.15126,0.02842,0.0047684,0.39044,-0.20859,0.022574,-0.010146,-0.0066989,0.0062322,-0.25073,0.01632,0.02748,0.0079584,0.013865,0.0067847,-0.40382,0.036743,-0.00070352,-0.48872,0.90081,0.12652,-2.1232,2.7926,1.9566,0.62835,-1.6826,1.4607,-2.6467,0.043062,0.3653,-0.0052232,0.069826,-0.015952,-0.04308,0.11572,0.053816,0.075112,0.027341,0.014528,-0.067889,0.039997,0.013159
44.75,0.00095674,0.026747,0.25633,-0.0035044,-0.0027811,0.0084496,-0.036675,-0.015698,0,0,0,183.73,0,0,0,-0.19627,0.051308,-0.0066758,0.39578,-0.19433,0.020014,-0.14973,0.028801,0.0047684,0.37976,-0.206,0.01906,-0.072183,0.043444,-0.0052104,-0.15079,0.25405,0.39248,0.076445,0.0068965,-0.0025807,-0.37267,0.08568,-0.13176,-1.6058,0.96879,-0.90864,-2.065,2.6209,2.1206,1.6058,-1.1727,1.1157,-2.7048,-0.67296,0.073355,-0.010289,0.062117,-0.013693,-0.042774,0.10861,0.06136,0.07514,0.022296,0.014227,-0.080171,0.04686,0.014205
44.771,0.0044142,0.020533,0.31644,-0.00358,-0.0042055,0.00025701,-0.063555,-0.01071,0,0,0,183.73,0,0,0,-0.19627,0.053979,-0.0070573,0.39197,-0.18758,0.025672,-0.14706,0.028038,0.0051499,0.37175,-0.20084,0.015225,0.01144,0.088087,-0.0056456,-0.19114,0.2117,0.13293,0.1063,-0.014957,0.019617,-0.28818,0.21905,-0.0036366,-0.90762,0.69685,-0.74762,-2.2977,2.0952,1.7154,2.7229,-1.1727,1.1847,-2.3558,-0.72386,0.36863,-0.010058,0.061825,-0.012451,-0.046199,0.11104,0.062438,0.075684,0.02348,0.013555,-0.082627,0.053709,0.013065
44.796,0.00093908,0.02565,0.43332,-0.0048584,-0.0057959,-0.053747,-0.052703,0.050474,0,0,0,183.68,0,0,0,-0.19589,0.054742,-0.010491,0.38586,-0.18245,0.020446,-0.14515,0.02842,0.0051499,0.36488,-0.19326,0.016438,-0.0010866,0.015148,-0.135,-0.16817,0.15558,-0.24584,0.059276,0.017272,0.0073395,-0.17988,0.20888,-0.025908,-1.3265,0.96879,-0.21853,-2.2977,2.0949,2.0761,2.304,-0.42491,1.0927,-2.065,-0.70843,-0.022741,-0.011045,0.067408,-0.017812,-0.052349,0.11719,0.057047,0.076128,0.029019,0.012933,-0.083533,0.054491,0.010844
44.826,0.00096749,0.029697,0.62172,-0.0076655,-0.0076804,-0.084636,-0.048323,0.071198,0,0,0,183.72,0,0,0,-0.19589,0.055123,-0.012016,0.38396,-0.17867,0.014483,-0.14439,0.029183,0.0051499,0.36221,-0.19112,0.016972,-0.01546,0.018821,-0.044685,-0.10139,0.17439,-0.28055,0.038197,0.019654,0.00054586,-0.13484,0.10425,0.036809,-1.8851,1.2747,-0.42557,-2.5303,1.8233,1.9789,1.6058,0.18696,1.0927,-2.2395,-0.74292,-0.099124,-0.011593,0.070022,-0.020468,-0.054441,0.12332,0.05134,0.077394,0.032104,0.012715,-0.083171,0.055406,0.010239
44.852,0.00086419,0.026008,0.72251,-0.0085657,-0.0092546,-0.061891,-0.074291,0.071895,0,0,0,183.7,0,0,0,-0.19665,0.055123,-0.012016,0.38319,-0.17633,0.014318,-0.14134,0.029183,0.0051499,0.35725,-0.18677,0.018923,-0.02375,-0.014529,0.0018561,5.444e-05,0.047374,0.081962,0.14944,0.0022782,-0.0026852,-0.20251,0.16378,0.035742,-1.1869,0.83282,-0.034505,-2.4722,2.0076,2.5413,1.1869,-0.56088,0.95465,-2.3558,-0.64322,-0.27342,-0.013289,0.068767,-0.021024,-0.053446,0.12625,0.051289,0.079312,0.033218,0.011905,-0.088371,0.059918,0.011781
44.873,0.0050711,0.021547,0.85628,-0.0092606,-0.01173,-0.031066,-0.10429,0.028633,0,0,0,183.96,0,0,0,-0.19627,0.05436,-0.011635,0.38319,-0.17569,0.01558,-0.13638,0.028801,0.0051499,0.35077,-0.18214,0.018228,0.014462,-0.02001,0.0026733,-0.0064754,0.014426,0.053797,0.22371,-0.0087293,0.0021258,-0.28535,0.20586,-0.00865,-1.3265,0.59487,0.14952,-2.8212,1.6724,2.3721,0.90762,-0.59487,0.95465,-2.1813,-0.98622,-0.1328,-0.013564,0.066601,-0.020817,-0.056512,0.12082,0.052779,0.082889,0.031209,0.011758,-0.097067,0.059928,0.012112
44.9,0.0011567,0.026992,0.9487,-0.010329,-0.012941,-0.041178,-0.075022,0.0023009,0,0,0,183.96,0,0,0,-0.19589,0.05436,-0.012016,0.38319,-0.17522,0.015547,-0.13256,0.028801,0.0051499,0.3439,-0.17833,0.019264,-1.3894e-05,0.0002645,-0.0034352,-0.008632,0.037971,0.0083245,0.15098,0.002083,0.0054223,-0.27494,0.16893,0.036072,-1.3265,0.83282,-0.19553,-2.763,1.9487,2.1881,0.62835,-0.79883,1.0927,-1.7741,-1.0887,0.063504,-0.01267,0.066754,-0.021997,-0.059435,0.12019,0.051463,0.086785,0.031173,0.011409,-0.10169,0.059633,0.011894
44.928,0.0051143,0.027524,1.0037,-0.012199,-0.012574,-0.072724,0.010076,-0.048793,0,0,0,183.97,0,0,0,-0.19665,0.054742,-0.012398,0.38281,-0.17322,0.012794,-0.13142,0.028801,0.0051499,0.33818,-0.17364,0.019455,-0.048547,0.0038588,-0.03362,-0.031613,0.084302,-0.134,0.012837,-0.0018146,-0.00029417,-0.15318,0.18576,0.02765,-2.1643,1.2407,-0.72462,-3.6923,1.6062,2.3642,1.1869,-0.62886,0.6096,-1.716,-0.72326,-0.191,-0.010867,0.068165,-0.02304,-0.057741,0.13115,0.046656,0.08836,0.036346,0.011189,-0.097543,0.066344,0.010855
44.96,0.0010807,0.031976,1.0568,-0.013909,-0.012115,-0.064243,0.016505,-0.033102,0,0,0,183.9,0,0,0,-0.19932,0.054742,-0.013161,0.38281,-0.1704,0.0078249,-0.1318,0.028801,0.0051499,0.33589,-0.17031,0.020463,-0.071748,-0.0080051,-0.0011084,-0.0060753,0.11505,-0.19588,0.0074863,-0.0050637,0.0092297,-0.079185,0.082759,0.043779,-1.6058,0.90081,-0.6326,-4.6769,1.8212,2.3513,1.1869,0.69685,1.0237,-1.9486,-0.49413,-0.30718,-0.013351,0.06822,-0.02365,-0.054357,0.13693,0.043752,0.086724,0.038407,0.011281,-0.096689,0.071692,0.011532
45.005,0.0057192,0.044916,1.1226,-0.014926,-0.012693,-0.037377,-0.014605,0.016136,0,0,0,183.65,0,0,0,-0.19932,0.054742,-0.013161,0.38243,-0.1686,0.0046726,-0.13104,0.028801,0.0051499,0.33322,-0.16937,0.020501,-0.0085409,-0.0051435,-0.00058326,-0.016478,0.073129,-0.11297,0.036587,-0.0033672,0.0030557,-0.14818,0.059911,0.038213,-1.8851,1.3427,-0.37956,-4.3253,2.01,2.2146,1.6058,-0.28894,0.88564,-2.0068,-0.69591,-0.4241,-0.015439,0.067867,-0.023048,-0.054394,0.1363,0.044486,0.088056,0.034691,0.011427,-0.10323,0.069526,0.013165
45.028,0.00092695,0.023346,1.1701,-0.015554,-0.013236,-0.022113,-0.021805,0.0055938,0,0,0,183.66,0,0,0,-0.19932,0.05436,-0.013542,0.38243,-0.1686,0.0046726,-0.12913,0.028801,0.0051499,0.32826,-0.16691,0.02234,-0.0063543,-0.017635,-0.0016542,-0.027527,0.0029786,0.0071007,0.11003,-0.00249,0.0036361,-0.18797,0.091213,0.06335,-1.8851,0.79883,-0.6096,-4.1143,1.8249,2.5113,2.7229,0.56088,0.95465,-2.065,-1.0772,-0.29704,-0.014624,0.066001,-0.02336,-0.054516,0.13515,0.045728,0.089642,0.03451,0.011009,-0.10651,0.072625,0.013542
45.055,0.001331,0.026859,1.2721,-0.017309,-0.013905,-0.040097,-0.007645,0.020967,0,0,0,183.66,0,0,0,-0.19932,0.053597,-0.01545,0.38205,-0.16736,0.0032953,-0.12264,0.029564,0.0051499,0.3191,-0.16151,0.022982,-0.00012069,-0.016897,-0.022635,-0.012489,0.026568,-0.032307,0.1006,0.026279,-0.0045521,-0.10445,0.028807,0.047134,-1.4662,1.2747,-0.49458,-3.7626,2.8635,2.338,1.3265,0.62886,1.0927,-1.3088,-0.56465,-0.46559,-0.014074,0.066053,-0.025502,-0.053005,0.14294,0.043802,0.093206,0.038125,0.010258,-0.10925,0.079152,0.013481
45.076,0.0049581,0.021412,1.316,-0.017858,-0.014445,-0.03006,-0.024155,0.030572,0,0,0,183.66,0,0,0,-0.19932,0.053216,-0.015831,0.38243,-0.16685,0.0023975,-0.1215,0.030709,0.0051499,0.31834,-0.16125,0.023425,0.0023325,-0.020831,-0.0042748,-0.0011261,0.017335,-0.022533,0.067688,0.058452,0.0067822,-0.027915,0.0084724,0.017233,-1.8851,1.8866,-0.51758,-2.9375,2.3916,2.3238,0.34908,0.35692,0.6096,-1.2506,-0.80017,-0.70162,-0.015251,0.065568,-0.025086,-0.052482,0.14142,0.044207,0.094128,0.036127,0.011179,-0.11255,0.080024,0.013525
45.09,0.00095101,0.013838,1.3467,-0.018004,-0.015112,-0.0013536,-0.016786,0.049033,0,0,0,183.68,0,0,0,-0.19932,0.052071,-0.016594,0.38243,-0.16581,0.00060364,-0.12036,0.034524,0.0047684,0.31834,-0.16072,0.024311,-0.0047238,-0.05424,-0.027339,-0.002988,0.018271,-0.025621,0.0071137,0.10676,0.0056988,0.00030971,0.020991,0.051893,-2.304,1.3767,-0.51758,-3.9033,2.3009,2.2573,1.1869,-0.39092,0.79363,-1.8323,-0.53136,-0.36668,-0.016747,0.065498,-0.025069,-0.051383,0.13903,0.046075,0.095749,0.032811,0.011832,-0.11726,0.079482,0.013201
45.121,0.0047789,0.030939,1.3412,-0.01778,-0.015227,0.008747,-0.0030844,0.036513,0,0,0,183.63,0,0,0,-0.19932,0.050927,-0.016976,0.38243,-0.16561,0.0010237,-0.11997,0.035286,0.004387,0.31796,-0.16019,0.025195,-0.0077624,-0.043794,0.0045346,0.0054451,0.00078533,0.014859,0.032139,-0.020091,-0.01694,-0.010278,0.0091621,0.039498,-2.0247,1.1048,-0.14952,-3.6923,2.3867,2.3063,1.6058,0.18696,1.1617,-1.8905,-0.34694,-0.27861,-0.014172,0.062887,-0.025964,-0.052,0.14504,0.043829,0.09615,0.037703,0.010065,-0.11298,0.082564,0.01107
45.141,0.0047321,0.019957,1.3489,-0.01778,-0.015433,0.0013611,-0.012955,0.020494,0,0,0,183.61,0,0,0,-0.19932,0.050546,-0.016976,0.38243,-0.16561,0.0010241,-0.11921,0.034905,0.0040055,0.31758,-0.15966,0.02608,-0.003691,-0.035191,-0.0045447,-0.0050987,0.0033462,-0.0050701,0.035809,-0.014685,-0.016651,-0.027037,0.037963,0.039248,-1.8851,1.8866,-0.6326,-3.9033,2.7229,2.4806,1.6058,0.39092,0.6556,-2.0068,-0.71074,-0.10051,-0.014504,0.062993,-0.026109,-0.053238,0.14161,0.043439,0.096264,0.037472,0.010512,-0.11551,0.08049,0.011542
45.171,0.00088931,0.030304,1.3613,-0.017963,-0.015553,-0.004442,-0.0043326,0.027735,0,0,0,183.61,0,0,0,-0.19932,0.050164,-0.017739,0.38243,-0.16535,0.00057603,-0.11769,0.034905,0.003624,0.31491,-0.15893,0.026538,-0.0045877,-0.013487,-0.024654,-0.00017031,-0.0074833,0.03241,0.10668,-0.0069809,-0.0079069,-0.13621,0.044211,0.0048275,-1.8851,1.6486,-0.6326,-2.5885,2.7492,2.5364,1.1869,-0.39092,0.90864,-1.716,-0.45828,-0.33131,-0.013596,0.06183,-0.027166,-0.05221,0.14384,0.043388,0.098267,0.037449,0.0094829,-0.11669,0.082967,0.011554
45.199,0.0048396,0.027476,1.3821,-0.018589,-0.015375,-0.017914,-0.00030498,0.027344,0,0,0,183.63,0,0,0,-0.19932,0.050164,-0.01812,0.38243,-0.16514,0.00099628,-0.1154,0.034905,0.003624,0.31033,-0.15706,0.026604,-0.0079883,-0.00010302,-0.014897,-0.0068034,0.0086034,0.03031,0.10724,-0.006216,-0.0048616,-0.23268,0.10208,0.04278,-1.8851,1.5807,-1.2537,-3.6923,3.1702,2.3281,1.1869,-0.59487,0.88564,-1.8905,-0.29891,-0.58683,-0.01345,0.062344,-0.028156,-0.055162,0.14042,0.042426,0.10041,0.037619,0.0098485,-0.12235,0.078874,0.01179
