pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.0087,10.7560,0.0530,combined,1.8045,4.4200,0.0087,-0.0073,0.0047
0.0380,6.2746,0.0263,straight,1.6376,5.6600,0.0296,-0.0082,0.0372
0.0695,1.8755,0.0452,combined,1.7859,4.2800,0.0695,0.0387,0.0577
0.0290,7.0615,0.0199,straight,1.9560,5.6800,0.0243,-0.0233,0.0173
0.0442,12.0980,0.0238,turn,0.0000,4.9200,0.0000,nan,nan
0.0392,6.4294,0.0442,stand,0.0000,5.2600,0.0000,nan,nan
0.0525,12.4469,0.0661,combined,1.8998,5.9400,0.0426,-0.0012,0.0525
0.0284,12.3392,0.0468,combined,1.2331,4.1200,0.0277,0.0169,0.0228
0.0352,5.3896,0.0361,lateral,0.8652,6.2200,0.0352,-0.0343,0.0078
0.0579,9.9933,0.0258,combined,0.6047,5.1000,0.0238,-0.0319,0.0483
0.0681,7.6486,0.0410,combined,0.4546,4.0800,0.0523,-0.0662,0.0161
0.0491,0.2699,0.0466,stand,0.0000,4.5400,0.0000,nan,nan
0.0231,5.8396,0.0167,combined,1.5414,5.9200,0.0205,-0.0154,0.0173
0.0375,6.5875,0.0395,straight,1.8580,4.6200,0.0325,-0.0011,0.0374
0.0305,8.9079,0.0520,lateral,0.8622,6.3400,0.0175,0.0174,0.0251
0.0380,10.6982,0.0197,straight,1.6321,6.0800,0.0004,0.0299,0.0235
0.0404,3.4141,0.0248,combined,1.7404,4.1400,0.0391,-0.0374,0.0153
0.0731,5.3001,0.0644,turn,0.0000,5.3400,0.0000,nan,nan
0.0456,7.4349,0.0077,turn,0.0000,5.2600,0.0000,nan,nan
0.0073,12.2577,0.0136,turn,0.0000,6.0200,0.0000,nan,nan
0.0135,8.9852,0.0490,straight,1.8066,4.5000,0.0087,0.0032,0.0131
0.1275,11.9884,0.0128,stand,0.0000,6.4000,0.0000,nan,nan
0.0585,15.5958,0.0702,straight,0.7028,4.8000,0.0456,-0.0491,0.0318
0.0568,4.7762,0.0391,turn,0.0000,6.0800,0.0000,nan,nan
0.0483,12.0616,0.0465,combined,0.6197,4.6200,0.0476,0.0282,0.0392
0.0261,7.4639,0.0458,combined,0.8706,4.6800,0.0261,-0.0253,0.0064
0.0179,8.5214,0.0637,lateral,1.1861,5.1800,0.0179,-0.0053,0.0171
0.0245,0.8570,0.0058,stand,0.0000,4.6000,0.0000,nan,nan
0.0274,0.9782,0.0361,lateral,0.8734,4.7200,0.0274,-0.0252,0.0106
0.0746,10.0534,0.0152,turn,0.0000,4.5600,0.0000,nan,nan
0.0649,8.0890,0.0540,straight,1.3075,6.5400,0.0594,0.0068,0.0645
0.0322,8.0617,0.0679,straight,1.6869,5.6400,0.0228,0.0120,0.0299
0.0569,5.1021,0.0288,turn,0.0000,6.2200,0.0000,nan,nan
0.0407,6.1685,0.0287,turn,0.0000,5.8600,0.0000,nan,nan
0.0537,11.5327,0.0267,straight,0.1937,5.7200,0.0419,-0.0411,0.0345
0.0643,8.4878,0.0237,combined,1.3272,4.5000,0.0094,0.0517,0.0381
0.0688,10.6363,0.0208,combined,1.3347,5.2800,0.0627,-0.0680,0.0102
0.0439,7.6724,0.0291,turn,0.0000,6.4200,0.0000,nan,nan
0.0469,8.0110,0.0230,turn,0.0000,6.0200,0.0000,nan,nan
0.0418,3.6141,0.0286,turn,0.0000,4.9600,0.0000,nan,nan
0.0650,9.6381,0.0539,combined,1.9756,4.7600,0.0650,-0.0649,0.0042
0.0219,7.0022,0.0842,combined,0.9392,5.6000,0.0077,-0.0148,0.0162
0.0516,7.2344,0.0401,lateral,0.3092,4.9600,0.0513,-0.0097,0.0506
0.0749,0.4317,0.0052,combined,1.6404,5.6600,0.0693,-0.0736,0.0138
0.0304,3.8855,0.0234,lateral,0.1350,4.9000,0.0276,0.0057,0.0298
0.0934,8.9309,0.0765,straight,1.8728,4.6400,0.0879,-0.0161,0.0920
0.0746,0.0103,0.0341,combined,2.1657,5.9800,0.0744,0.0577,0.0473
0.0198,3.4684,0.0133,stand,0.0000,5.7000,0.0000,nan,nan
0.0523,11.5493,0.0347,combined,1.2363,4.4800,0.0461,0.0129,0.0507
0.0282,10.1529,0.0092,combined,2.0949,6.5000,0.0262,-0.0174,0.0223
0.0382,4.7195,0.0148,combined,1.3604,5.3000,0.0109,0.0186,0.0334
0.0625,7.5529,0.0446,lateral,0.0648,6.7000,0.0487,-0.0438,0.0446
0.0620,3.5890,0.0304,combined,2.0079,5.8400,0.0620,-0.0472,0.0402
0.0855,10.1178,0.0752,turn,0.0000,6.0800,0.0000,nan,nan
0.0514,13.3834,0.0384,lateral,0.3321,6.9800,0.0207,0.0182,0.0481
0.0077,11.2479,0.0259,combined,1.2343,5.7600,0.0022,-0.0052,0.0057
0.0507,8.4271,0.0152,straight,1.5737,7.4600,0.0440,-0.0006,0.0507
0.0541,7.8278,0.0712,combined,1.6462,4.0000,0.0531,0.0119,0.0528
0.0687,5.6702,0.0411,straight,0.4677,5.1000,0.0500,-0.0291,0.0622
0.0550,6.1836,0.0369,combined,0.1412,7.4800,0.0313,0.0491,0.0248
0.0600,7.2530,0.0888,lateral,0.5453,6.2000,0.0480,-0.0396,0.0451
0.0186,5.3838,0.0290,stand,0.0000,7.4000,0.0000,nan,nan
0.0319,4.5750,0.0330,turn,0.0000,5.4000,0.0000,nan,nan
0.0178,2.5080,0.0214,combined,0.8830,6.1400,0.0031,-0.0177,0.0021
0.0405,11.2443,0.0164,combined,1.5413,7.0400,0.0307,-0.0405,0.0004
0.0257,12.0615,0.0343,straight,0.2902,7.5600,0.0234,-0.0256,0.0025
0.0293,1.4422,0.0464,combined,0.6442,5.3200,0.0268,0.0014,0.0293
0.0696,0.9227,0.0488,combined,1.4536,5.3800,0.0693,-0.0490,0.0494
0.0411,13.9657,0.0223,straight,0.7657,4.9600,0.0264,0.0046,0.0409
0.0253,7.5823,0.0325,turn,0.0000,6.8800,0.0000,nan,nan
0.0145,7.4291,0.0196,combined,0.8349,5.0400,0.0124,0.0130,0.0063
0.0401,8.2477,0.0237,combined,1.0648,4.5600,0.0368,-0.0366,0.0162
0.0453,4.9237,0.0379,combined,1.2050,6.4800,0.0453,-0.0438,0.0115
0.0251,4.1774,0.0082,combined,0.7844,4.9600,0.0031,0.0219,0.0122
0.0495,14.5369,0.0440,combined,0.5517,5.9000,0.0272,-0.0444,0.0219
0.0321,9.3743,0.0514,combined,1.1432,4.0600,0.0321,-0.0252,0.0199
0.1117,2.7515,0.1035,combined,1.5627,4.0800,0.1117,-0.0750,0.0828
0.0451,4.1721,0.0285,lateral,0.2885,4.2200,0.0341,-0.0422,0.0158
0.0500,1.5900,0.0301,combined,1.0228,7.0800,0.0395,0.0357,0.0351
0.0372,3.0761,0.0263,lateral,1.4818,5.2600,0.0109,0.0355,0.0111
0.0252,7.3556,0.0549,straight,0.5607,7.5800,0.0029,0.0231,0.0102
0.0320,9.9178,0.0266,combined,1.7259,5.2000,0.0224,0.0054,0.0315
0.0581,10.7996,0.0248,combined,0.4351,4.7600,0.0475,-0.0295,0.0501
0.0497,7.3898,0.0435,lateral,0.0490,7.2200,0.0179,0.0478,0.0137
0.0722,1.4090,0.0311,stand,0.0000,5.7600,0.0000,nan,nan
0.0337,7.4623,0.0449,combined,1.5302,6.5000,0.0250,-0.0154,0.0299
0.0602,5.2900,0.0338,lateral,0.9986,7.4800,0.0581,-0.0515,0.0312
0.0397,7.3600,0.0162,turn,0.0000,4.9400,0.0000,nan,nan
0.0227,3.6303,0.0197,stand,0.0000,6.7800,0.0000,nan,nan
0.0236,6.4698,0.0341,turn,0.0000,5.4600,0.0000,nan,nan
0.0342,13.8446,0.0216,lateral,0.5905,4.8200,0.0336,0.0288,0.0183
0.0137,1.1664,0.0158,stand,0.0000,6.5200,0.0000,nan,nan
0.0485,12.4067,0.0613,turn,0.0000,6.8200,0.0000,nan,nan
0.0563,7.2168,0.0243,turn,0.0000,5.6800,0.0000,nan,nan
0.0354,12.2044,0.0118,straight,0.0413,6.8800,0.0250,-0.0354,0.0008
0.0649,10.2325,0.0083,straight,0.6030,4.2800,0.0649,-0.0529,0.0376
0.0521,8.1112,0.0320,straight,0.0593,5.1800,0.0373,-0.0304,0.0423
0.0154,8.2351,0.0278,combined,2.1521,7.7600,0.0111,-0.0005,0.0154
0.0630,4.8026,0.0036,turn,0.0000,4.7000,0.0000,nan,nan
0.0115,0.2346,0.0379,stand,0.0000,6.8200,0.0000,nan,nan
0.0338,12.7794,0.0367,straight,0.1569,7.7000,0.0098,0.0206,0.0268
0.0822,5.9961,0.0518,turn,0.0000,7.6200,0.0000,nan,nan
0.0191,9.3431,0.0485,turn,0.0000,7.3600,0.0000,nan,nan
0.0147,9.7359,0.0179,combined,1.1626,4.2400,0.0084,-0.0147,0.0007
0.0552,8.9922,0.0322,turn,0.0000,4.9600,0.0000,nan,nan
0.0445,12.0573,0.0346,lateral,0.9470,6.7200,0.0066,0.0429,0.0115
0.0061,7.2722,0.0518,turn,0.0000,6.1000,0.0000,nan,nan
0.0354,11.3960,0.0487,combined,1.8656,4.5800,0.0282,0.0266,0.0233
0.0576,9.3569,0.0190,combined,1.1797,5.3400,0.0475,-0.0410,0.0404
0.0721,10.1804,0.0087,combined,1.5261,5.5400,0.0620,-0.0708,0.0136
0.0378,6.9087,0.0070,turn,0.0000,4.6800,0.0000,nan,nan
0.0182,5.2990,0.0464,combined,0.7768,7.2200,0.0005,0.0054,0.0173
0.0560,6.5125,0.0335,straight,0.9474,6.6400,0.0447,-0.0014,0.0560
0.0620,5.8969,0.0558,combined,1.3301,7.2000,0.0555,-0.0117,0.0608
0.0156,6.6730,0.0345,combined,1.3766,7.5200,0.0122,-0.0142,0.0065
0.0558,2.4269,0.0269,straight,0.2095,6.6400,0.0558,-0.0537,0.0148
0.0223,7.3092,0.0081,lateral,0.0864,5.3200,0.0057,-0.0018,0.0223
0.0561,2.1807,0.0493,combined,1.2416,6.9600,0.0399,-0.0388,0.0405
0.0465,9.9431,0.0164,lateral,0.4112,6.4800,0.0098,0.0465,0.0000
0.0197,12.8849,0.0289,combined,1.7105,5.9600,0.0062,-0.0164,0.0110
0.0652,8.4835,0.0192,straight,1.6260,4.9000,0.0108,0.0575,0.0309
0.0217,10.9579,0.0515,turn,0.0000,5.5800,0.0000,nan,nan
0.0240,12.7397,0.0567,combined,0.9405,6.8600,0.0154,-0.0148,0.0189
0.0314,3.5778,0.0459,combined,0.2550,5.2200,0.0116,0.0082,0.0303
0.0048,0.9174,0.0219,stand,0.0000,6.5000,0.0000,nan,nan
0.0421,1.9157,0.0200,stand,0.0000,4.4800,0.0000,nan,nan
0.0664,1.0214,0.0299,combined,1.7003,6.1400,0.0542,0.0044,0.0662
0.0566,3.6937,0.0714,combined,1.9276,4.8000,0.0519,-0.0501,0.0263
0.0379,9.2642,0.0491,combined,0.8458,4.3600,0.0337,-0.0235,0.0297
0.0152,7.4419,0.0220,combined,1.2002,6.5000,0.0011,0.0136,0.0069
0.0425,2.6804,0.1123,lateral,0.3889,6.3000,0.0245,-0.0403,0.0135
0.0328,5.7065,0.0482,stand,0.0000,5.7400,0.0000,nan,nan
0.0480,0.7689,0.0431,stand,0.0000,6.7400,0.0000,nan,nan
0.0547,12.8342,0.0287,straight,0.8063,7.0400,0.0290,-0.0207,0.0506
0.0310,0.4958,0.0472,stand,0.0000,7.5800,0.0000,nan,nan
0.0475,5.6250,0.0264,combined,1.9865,4.7600,0.0452,-0.0449,0.0155
0.0482,2.6365,0.0487,turn,0.0000,6.0600,0.0000,nan,nan
0.0285,7.5097,0.0443,straight,1.5689,4.7400,0.0101,0.0122,0.0258
0.0149,3.2646,0.0538,stand,0.0000,4.9000,0.0000,nan,nan
0.0368,9.9239,0.0536,turn,0.0000,4.9800,0.0000,nan,nan
0.0770,7.9420,0.0648,lateral,0.5382,4.7600,0.0028,0.0712,0.0294
0.0056,7.4850,0.0569,lateral,1.2785,6.6200,0.0056,-0.0056,0.0005
0.0541,11.8330,0.0378,lateral,0.5192,5.7200,0.0336,0.0152,0.0520
0.0335,7.3602,0.0243,stand,0.0000,7.7200,0.0000,nan,nan
0.0429,2.3612,0.0554,stand,0.0000,5.5600,0.0000,nan,nan
0.0297,3.7700,0.0317,turn,0.0000,7.8000,0.0000,nan,nan
0.0244,10.0780,0.0271,straight,0.9725,6.1400,0.0055,0.0221,0.0104
0.0403,2.1397,0.0115,stand,0.0000,5.8800,0.0000,nan,nan
0.0436,11.0371,0.0309,combined,2.0136,6.2200,0.0436,0.0009,0.0436
0.0374,2.8625,0.0070,stand,0.0000,6.8600,0.0000,nan,nan
0.0256,4.0344,0.0203,combined,0.4935,6.2400,0.0033,-0.0153,0.0204
0.0364,3.8164,0.0333,lateral,0.4974,6.3400,0.0075,0.0354,0.0087
0.0217,3.9658,0.1004,lateral,0.7972,7.8400,0.0002,0.0183,0.0118
0.0396,7.1993,0.0367,straight,0.7275,6.3200,0.0309,-0.0099,0.0383
0.0709,10.6174,0.0636,lateral,0.9712,7.0600,0.0130,0.0666,0.0245
0.0570,4.4721,0.0426,turn,0.0000,5.6600,0.0000,nan,nan
0.0491,8.0548,0.0360,lateral,0.9946,5.2800,0.0397,-0.0490,0.0026
0.0260,9.6394,0.0117,straight,1.0603,5.3200,0.0218,-0.0138,0.0220
0.0279,2.9189,0.0230,combined,0.9549,6.9400,0.0168,0.0275,0.0048
0.0592,5.7711,0.0295,combined,1.2903,6.4200,0.0209,0.0575,0.0142
0.0168,8.6656,0.0478,lateral,1.3616,5.6400,0.0142,-0.0124,0.0114
0.0297,6.5916,0.0235,turn,0.0000,4.1400,0.0000,nan,nan
0.0334,6.0256,0.0250,lateral,0.1412,7.5000,0.0191,0.0052,0.0330
0.0312,4.9380,0.0437,turn,0.0000,4.2600,0.0000,nan,nan
0.0525,0.5857,0.0199,stand,0.0000,4.0600,0.0000,nan,nan
0.0534,8.9041,0.0157,combined,1.8897,6.8200,0.0235,0.0064,0.0530
0.0763,5.2648,0.0305,combined,1.4008,6.1000,0.0733,-0.0260,0.0717
0.0426,5.9898,0.0226,combined,1.0399,5.4200,0.0426,-0.0419,0.0077
0.0335,7.1349,0.0792,straight,0.0995,5.7000,0.0164,0.0172,0.0287
0.0103,5.7151,0.0507,combined,1.5607,7.5000,0.0079,0.0101,0.0016
0.0521,11.7646,0.0681,combined,1.7263,7.2600,0.0059,0.0521,0.0010
0.0287,7.8515,0.0381,straight,0.3658,7.2400,0.0012,-0.0286,0.0026
0.0132,10.3246,0.0442,combined,1.1380,7.2200,0.0080,-0.0118,0.0060
0.0301,5.2871,0.0453,combined,0.5815,6.5200,0.0113,-0.0033,0.0300
0.0305,6.6700,0.0447,straight,0.5547,4.8400,0.0219,0.0066,0.0298
0.0348,11.3261,0.0693,straight,0.2369,6.4400,0.0239,-0.0260,0.0231
0.0686,5.3027,0.0461,straight,1.9584,7.0400,0.0565,0.0306,0.0613
0.0203,7.2437,0.0269,combined,2.1560,7.4200,0.0065,0.0203,0.0013
0.0547,5.6138,0.0130,combined,1.7387,6.3000,0.0522,-0.0011,0.0547
0.0418,6.0213,0.0156,combined,1.1981,5.7400,0.0273,-0.0414,0.0056
0.0567,10.9868,0.0388,combined,0.9211,6.1000,0.0244,0.0275,0.0496
0.0289,11.2526,0.0245,lateral,0.0996,7.3000,0.0050,0.0241,0.0160
0.0455,12.2511,0.0301,lateral,0.7903,7.6800,0.0403,-0.0097,0.0445
0.0819,10.3950,0.0204,lateral,1.1091,7.8600,0.0635,0.0310,0.0758
0.0418,8.9914,0.0397,turn,0.0000,7.4800,0.0000,nan,nan
0.0577,0.3016,0.0255,lateral,0.6792,7.6800,0.0261,0.0434,0.0379
0.0446,10.4785,0.0478,combined,1.9663,6.6600,0.0414,-0.0444,0.0040
0.0758,5.5138,0.0523,straight,1.0474,7.9600,0.0610,-0.0588,0.0478
0.0209,9.0524,0.0261,combined,1.0421,4.6000,0.0177,-0.0208,0.0023
0.0310,10.7222,0.0325,straight,0.8051,6.6000,0.0299,-0.0106,0.0291
0.0402,3.6330,0.1032,lateral,0.8598,7.6200,0.0180,-0.0305,0.0261
0.0164,10.2550,0.0296,combined,2.0970,7.6600,0.0149,-0.0086,0.0139
0.0374,8.2255,0.0388,combined,1.9460,6.3600,0.0323,-0.0332,0.0171
0.0387,6.2314,0.0449,lateral,1.3768,5.1400,0.0283,0.0154,0.0355
0.0446,0.0987,0.0334,lateral,0.2674,7.0800,0.0402,0.0312,0.0320
0.0572,10.7597,0.0242,turn,0.0000,7.6400,0.0000,nan,nan
0.0243,8.4601,0.0546,combined,1.1441,7.1600,0.0223,0.0198,0.0141
0.0578,7.9542,0.0389,straight,0.8497,7.1400,0.0196,0.0217,0.0536
0.0273,2.2263,0.0418,combined,1.5258,7.0600,0.0051,-0.0025,0.0272
0.0213,4.9851,0.0831,turn,0.0000,7.0000,0.0000,nan,nan
0.0698,4.8993,0.0248,straight,0.1191,4.3800,0.0509,-0.0592,0.0370
0.0633,11.4313,0.0732,combined,1.5848,4.0000,0.0633,-0.0609,0.0171
0.0333,4.5935,0.0255,turn,0.0000,6.7200,0.0000,nan,nan
0.0475,5.6897,0.0300,combined,1.0857,6.4400,0.0183,0.0370,0.0298
0.0287,1.0132,0.0252,stand,0.0000,4.3000,0.0000,nan,nan
0.0423,10.0806,0.0171,turn,0.0000,6.3400,0.0000,nan,nan
0.0182,4.6234,0.0303,turn,0.0000,6.8000,0.0000,nan,nan
0.0120,1.8350,0.0566,lateral,1.4534,7.3400,0.0048,-0.0120,0.0009
0.0238,2.1498,0.0151,stand,0.0000,6.4600,0.0000,nan,nan
0.0373,9.8717,0.0573,straight,1.0693,7.8600,0.0026,-0.0179,0.0328
0.0391,3.1454,0.0365,turn,0.0000,7.8200,0.0000,nan,nan
0.0437,9.9130,0.0255,lateral,1.1352,4.9200,0.0393,-0.0367,0.0237
0.0496,0.8097,0.0123,stand,0.0000,7.8000,0.0000,nan,nan
0.0100,6.1466,0.1051,straight,0.7264,7.6200,0.0012,0.0092,0.0039
0.0312,10.3670,0.0954,straight,1.8329,7.4400,0.0248,0.0160,0.0268
0.0268,7.5175,0.0327,combined,1.2202,7.5600,0.0171,0.0264,0.0048
0.0159,15.3799,0.0262,combined,1.5207,5.7200,0.0125,-0.0018,0.0158
0.0395,9.6799,0.0361,lateral,0.0604,7.1000,0.0073,0.0364,0.0155
0.0387,6.3045,0.0316,turn,0.0000,7.9200,0.0000,nan,nan
0.0442,7.4323,0.0655,combined,1.4047,4.2800,0.0214,0.0438,0.0056
0.0069,5.2727,0.0332,turn,0.0000,4.9200,0.0000,nan,nan
0.0075,4.6558,0.0882,turn,0.0000,7.4800,0.0000,nan,nan
0.0511,13.0819,0.0810,combined,0.8745,7.5200,0.0469,-0.0034,0.0510
0.0477,5.8851,0.0446,stand,0.0000,4.5600,0.0000,nan,nan
0.0845,8.1435,0.0403,lateral,1.3076,4.7200,0.0226,0.0789,0.0304
0.0349,7.5936,0.0341,turn,0.0000,7.5400,0.0000,nan,nan
0.0145,2.3430,0.0140,stand,0.0000,7.9000,0.0000,nan,nan
0.0214,10.9468,0.0235,turn,0.0000,6.6800,0.0000,nan,nan
0.0360,8.8333,0.0379,lateral,0.3240,5.1600,0.0013,0.0302,0.0197
0.0526,3.7568,0.0134,straight,1.2536,7.2200,0.0416,-0.0283,0.0443
0.0898,11.1454,0.0435,combined,1.3961,4.4400,0.0759,-0.0063,0.0896
0.0405,9.4389,0.0787,combined,1.3230,7.0200,0.0260,0.0058,0.0401
0.0473,7.2857,0.0349,lateral,0.0534,7.5000,0.0240,0.0406,0.0242
0.0640,13.4088,0.0050,combined,1.9854,5.1200,0.0627,-0.0588,0.0252
0.0012,6.1453,0.0372,lateral,0.4126,6.8800,0.0007,-0.0010,0.0006
0.0344,11.9129,0.0931,turn,0.0000,4.6400,0.0000,nan,nan
0.0199,6.2180,0.0458,straight,1.3070,7.8800,0.0062,0.0121,0.0158
0.0382,11.9374,0.0088,combined,1.4369,6.9800,0.0058,0.0305,0.0231
0.0083,10.0835,0.0093,combined,1.9460,5.7400,0.0046,-0.0076,0.0033
0.0460,11.3357,0.0599,combined,1.8852,4.0400,0.0460,-0.0182,0.0422
0.0740,5.4652,0.0130,turn,0.0000,4.1800,0.0000,nan,nan
0.0134,3.8927,0.0080,stand,0.0000,4.0200,0.0000,nan,nan
0.0671,6.9579,0.0528,combined,2.0100,4.6000,0.0541,-0.0468,0.0481
0.0113,2.9269,0.0268,stand,0.0000,5.9000,0.0000,nan,nan
0.0144,13.0373,0.0329,straight,1.2364,6.3800,0.0054,0.0080,0.0120
0.0405,3.1503,0.0105,lateral,1.4935,5.6000,0.0375,-0.0374,0.0156
0.0724,9.4403,0.0493,combined,1.9853,5.4000,0.0524,-0.0184,0.0700
0.0454,11.3678,0.0277,lateral,0.2917,4.4000,0.0046,0.0413,0.0191
0.0193,0.2635,0.0126,stand,0.0000,7.4200,0.0000,nan,nan
0.0371,12.1374,0.0370,combined,2.0268,4.7800,0.0371,-0.0325,0.0178
0.0394,5.5897,0.0214,lateral,0.0831,7.4800,0.0046,0.0303,0.0253
0.0363,6.3400,0.0086,straight,0.2202,7.4400,0.0057,0.0236,0.0275
0.0289,6.1465,0.0493,lateral,0.7099,4.9200,0.0178,0.0275,0.0087
0.0183,10.0327,0.0094,turn,0.0000,4.3600,0.0000,nan,nan
0.0580,9.3163,0.0506,combined,0.9738,4.4000,0.0580,-0.0572,0.0092
0.0258,10.7912,0.0225,combined,1.1310,4.1000,0.0163,-0.0034,0.0256
0.0372,0.7067,0.0567,lateral,1.1991,7.8400,0.0293,-0.0331,0.0170
0.0483,10.1246,0.0207,turn,0.0000,6.3000,0.0000,nan,nan
0.0761,9.2420,0.0265,turn,0.0000,5.9000,0.0000,nan,nan
0.0547,9.4988,0.0459,lateral,0.4493,4.7200,0.0298,-0.0538,0.0098
0.0491,5.1763,0.0280,straight,0.6625,5.0000,0.0376,-0.0443,0.0212
0.0196,4.3652,0.0457,lateral,0.1875,5.4600,0.0188,0.0013,0.0196
0.0265,8.7823,0.0257,lateral,0.5657,6.1000,0.0173,-0.0134,0.0229
0.0661,7.8885,0.0283,combined,1.7397,7.9800,0.0539,-0.0656,0.0075
0.0268,1.1858,0.0442,combined,1.6046,4.0800,0.0268,-0.0091,0.0252
0.0413,3.2354,0.0139,combined,1.2838,6.1600,0.0375,0.0008,0.0413
0.0378,3.4446,0.0128,combined,1.6195,4.1400,0.0111,0.0377,0.0017
0.0495,7.2423,0.0756,turn,0.0000,4.2600,0.0000,nan,nan
0.0491,8.7834,0.0833,straight,1.0381,4.8200,0.0059,0.0396,0.0291
0.0635,9.4058,0.0152,straight,0.0659,6.4400,0.0046,0.0478,0.0417
0.0229,2.7233,0.0078,stand,0.0000,6.7200,0.0000,nan,nan
0.0268,11.3150,0.0435,turn,0.0000,4.4200,0.0000,nan,nan
0.0570,7.2976,0.0100,combined,0.3916,4.1600,0.0448,-0.0083,0.0564
0.0255,10.5491,0.1009,lateral,1.4138,4.3200,0.0255,-0.0180,0.0181
0.0184,8.9938,0.0188,straight,1.3789,6.8200,0.0078,0.0177,0.0050
0.0214,2.4217,0.0216,straight,1.3676,6.2600,0.0214,0.0135,0.0166
0.0451,11.8283,0.0600,straight,0.8298,7.0000,0.0240,0.0293,0.0342
0.0378,7.9431,0.0249,turn,0.0000,4.6600,0.0000,nan,nan
0.0562,0.0795,0.0722,combined,1.3536,6.4000,0.0336,0.0410,0.0385
0.0725,3.6467,0.0599,turn,0.0000,4.5200,0.0000,nan,nan
0.0345,10.3486,0.0530,combined,1.2267,5.2000,0.0313,-0.0092,0.0333
0.0257,3.4582,0.0151,lateral,1.4975,4.9400,0.0253,0.0147,0.0211
0.0458,9.8554,0.0174,straight,0.3265,5.7400,0.0207,0.0230,0.0397
0.0423,5.4629,0.0727,combined,1.6043,4.3000,0.0296,0.0411,0.0100
0.0734,6.5055,0.0266,combined,2.1813,4.5800,0.0645,-0.0135,0.0721
0.0377,13.2714,0.0835,straight,0.8292,4.3800,0.0325,0.0072,0.0370
0.0139,8.3393,0.0152,combined,1.8583,5.0400,0.0070,0.0043,0.0133
0.0190,11.9464,0.0434,combined,2.0417,5.8000,0.0075,0.0182,0.0056
0.0125,11.0218,0.0352,turn,0.0000,6.6600,0.0000,nan,nan
0.0544,1.8552,0.0392,lateral,1.1151,6.3800,0.0530,-0.0536,0.0098
0.0237,4.3352,0.0109,stand,0.0000,7.7800,0.0000,nan,nan
0.0178,7.5153,0.0291,combined,1.1625,7.0000,0.0076,0.0154,0.0090
0.0876,6.8433,0.0783,combined,2.1291,5.1800,0.0876,-0.0772,0.0414
0.0093,7.7597,0.0132,combined,0.2028,6.6600,0.0002,0.0074,0.0057
0.0369,4.6973,0.0539,lateral,0.5161,5.4400,0.0285,-0.0347,0.0126
0.0519,7.3460,0.0097,straight,0.5527,4.8600,0.0191,0.0331,0.0400
0.0630,5.4901,0.0549,straight,1.2016,7.6600,0.0494,0.0134,0.0615
0.0449,5.5403,0.0235,combined,1.5377,6.3600,0.0209,0.0067,0.0444
0.0281,9.4601,0.0472,combined,0.7635,5.1600,0.0281,-0.0079,0.0269
0.0186,4.3330,0.0460,turn,0.0000,4.2800,0.0000,nan,nan
0.0239,3.4247,0.0304,straight,0.9163,4.3800,0.0228,-0.0226,0.0079
0.0453,10.5255,0.0068,turn,0.0000,5.9400,0.0000,nan,nan
0.0470,9.0259,0.0106,combined,1.1583,6.6600,0.0222,0.0185,0.0432
0.0247,4.2687,0.0189,straight,0.9497,4.7000,0.0206,-0.0054,0.0241
0.0218,6.8586,0.0326,straight,0.8444,4.0600,0.0178,-0.0176,0.0129
0.0167,8.5648,0.0115,lateral,1.0103,4.8800,0.0035,0.0125,0.0110
0.0150,4.1752,0.0022,stand,0.0000,4.8200,0.0000,nan,nan
0.0519,11.7744,0.1153,combined,1.5958,5.5600,0.0519,-0.0064,0.0515
0.0220,10.2748,0.0412,turn,0.0000,6.2200,0.0000,nan,nan
0.0420,6.0585,0.0462,lateral,0.9379,4.4800,0.0323,0.0314,0.0280
0.0552,0.1883,0.0421,combined,0.8761,5.5200,0.0229,0.0399,0.0381
0.0405,7.5454,0.0241,lateral,0.8838,5.4200,0.0277,0.0303,0.0268
0.0599,7.9069,0.0190,straight,0.4487,6.1600,0.0313,-0.0377,0.0466
0.0224,6.5666,0.0385,combined,1.6934,5.2400,0.0054,0.0072,0.0212
0.0223,4.5979,0.0481,lateral,1.4850,6.5600,0.0220,-0.0208,0.0082
0.0643,11.2101,0.0398,combined,1.9763,6.2600,0.0159,0.0532,0.0362
0.0443,4.7393,0.0473,combined,2.4781,4.4000,0.0426,-0.0024,0.0442
0.0302,5.1301,0.0351,combined,1.4691,4.7800,0.0260,0.0107,0.0283
0.0106,0.3718,0.0274,stand,0.0000,4.3800,0.0000,nan,nan
0.0349,10.7268,0.0282,turn,0.0000,4.4000,0.0000,nan,nan
0.0287,17.1973,0.0376,straight,1.4309,4.9200,0.0030,0.0286,0.0029
0.0633,10.9861,0.0240,turn,0.0000,5.0000,0.0000,nan,nan
0.0125,6.7837,0.0225,turn,0.0000,5.7600,0.0000,nan,nan
0.0625,1.0997,0.0237,straight,0.3999,4.8600,0.0418,0.0378,0.0497
0.0502,4.7888,0.0265,straight,0.6018,4.1200,0.0337,0.0438,0.0245
0.0065,1.4047,0.0098,stand,0.0000,5.4400,0.0000,nan,nan
0.0531,12.7385,0.0137,combined,1.7943,5.8000,0.0290,0.0408,0.0340
0.0488,6.6034,0.0323,turn,0.0000,7.0400,0.0000,nan,nan
