pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.1272,1.3739,0.0971,turn,0.0000,7.0200,0.0000,nan,nan
0.0901,0.2312,0.0316,stand,0.0000,7.0400,0.0000,nan,nan
0.1006,2.7091,0.2569,straight,1.8962,7.0600,0.0931,-0.0677,0.0745
0.0660,4.4246,0.0258,turn,0.0000,7.1000,0.0000,nan,nan
0.0660,0.0523,0.0184,stand,0.0000,7.1000,0.0000,nan,nan
0.0356,3.3917,0.0345,turn,0.0000,7.1200,0.0000,nan,nan
0.0539,5.1984,0.0079,combined,1.6906,7.1400,0.0389,-0.0529,0.0101
0.0792,3.0593,0.1713,straight,1.4605,7.1600,0.0564,-0.0389,0.0690
0.0405,4.3686,0.2577,straight,1.9180,7.1600,0.0240,0.0029,0.0404
0.1030,1.2094,0.1366,combined,1.9918,7.1600,0.1030,-0.0539,0.0878
0.0469,4.7144,0.0726,lateral,1.0252,7.1800,0.0444,-0.0391,0.0259
0.1102,2.4577,0.0572,turn,0.0000,7.2200,0.0000,nan,nan
0.1005,1.9629,0.2527,turn,0.0000,7.2400,0.0000,nan,nan
0.0513,2.2113,0.1839,lateral,1.3403,7.2600,0.0443,0.0351,0.0374
0.0987,1.7786,0.1328,turn,0.0000,7.2600,0.0000,nan,nan
0.0398,4.4068,0.0221,combined,1.4142,6.9600,0.0099,0.0203,0.0343
0.0247,2.4711,0.0618,combined,1.0968,7.3000,0.0056,0.0204,0.0139
0.0414,1.6306,0.1889,turn,0.0000,7.3200,0.0000,nan,nan
0.1482,0.1880,0.0414,lateral,0.6277,7.3800,0.0334,-0.1481,0.0057
0.0614,0.7345,0.2335,lateral,0.5212,6.1400,0.0530,-0.0476,0.0387
0.0647,0.1523,0.0687,turn,0.0000,7.4000,0.0000,nan,nan
0.1054,2.7900,0.0480,stand,0.0000,7.4000,0.0000,nan,nan
0.1280,0.9799,0.0611,combined,1.2809,7.4400,0.1112,-0.1255,0.0251
0.0590,4.0689,0.2128,turn,0.0000,7.4600,0.0000,nan,nan
0.0577,1.6895,0.1657,combined,1.3280,7.4200,0.0028,0.0563,0.0129
0.0416,2.3454,0.1181,straight,1.7883,7.4800,0.0196,0.0043,0.0413
0.1018,3.2642,0.0585,lateral,0.3606,7.4800,0.0426,0.0323,0.0965
0.0853,4.3053,0.1765,combined,0.4541,7.4800,0.0131,0.0635,0.0568
0.0514,1.0277,0.0084,combined,0.8515,7.4800,0.0032,0.0137,0.0495
0.0675,1.4062,0.1108,straight,1.4773,7.4800,0.0215,0.0434,0.0517
0.0443,1.9507,0.0933,turn,0.0000,7.5200,0.0000,nan,nan
0.0455,0.0030,0.1353,combined,1.1741,7.5200,0.0327,0.0101,0.0444
0.0811,2.2708,0.0545,turn,0.0000,7.5600,0.0000,nan,nan
0.0466,3.6111,0.1377,straight,1.2206,7.5600,0.0423,-0.0361,0.0295
0.0971,6.5610,0.1041,combined,1.8693,7.5800,0.0678,-0.0503,0.0831
0.0511,5.3308,0.2081,turn,0.0000,7.5800,0.0000,nan,nan
0.1432,1.6129,0.0283,straight,1.5475,7.5800,0.1223,-0.0636,0.1283
0.0829,2.3373,0.0557,combined,1.1963,7.5600,0.0618,0.0075,0.0825
0.1580,0.9826,0.0818,turn,0.0000,7.6200,0.0000,nan,nan
0.0471,1.9648,0.2485,combined,2.2577,7.6400,0.0389,0.0286,0.0374
0.0242,1.1819,0.2008,combined,1.5803,7.6600,0.0153,-0.0030,0.0240
0.0749,0.9732,0.0243,turn,0.0000,7.7000,0.0000,nan,nan
0.0656,2.0873,0.0663,straight,0.7712,7.7000,0.0233,0.0455,0.0472
0.1215,3.1793,0.0212,straight,0.4081,7.7200,0.1140,-0.1026,0.0651
0.1249,1.7515,0.0754,turn,0.0000,7.7600,0.0000,nan,nan
0.0532,0.7960,0.0837,combined,0.5611,7.7800,0.0091,-0.0415,0.0334
0.1503,0.3411,0.0115,straight,1.7538,7.8000,0.0445,0.0855,0.1236
0.0387,3.9455,0.2408,lateral,0.2147,7.8000,0.0039,0.0129,0.0365
0.0667,2.0594,0.0636,lateral,0.2448,7.8000,0.0214,-0.0291,0.0600
0.0660,3.0527,0.0833,combined,1.1772,7.8400,0.0444,-0.0649,0.0120
0.0209,2.5248,0.0538,straight,1.3400,7.8400,0.0017,0.0004,0.0209
0.1121,5.1609,0.1807,combined,1.3988,7.9000,0.1050,-0.0354,0.1063
0.0465,3.3011,0.0078,stand,0.0000,7.8600,0.0000,nan,nan
0.0324,0.1870,0.0257,stand,0.0000,7.9200,0.0000,nan,nan
0.1528,1.2036,0.0565,straight,0.8674,7.9400,0.0571,0.0478,0.1451
0.0172,0.3378,0.0360,combined,1.9614,7.9600,0.0045,0.0161,0.0061
0.0404,4.9176,0.0200,stand,0.0000,7.9800,0.0000,nan,nan
0.1434,4.3991,0.1191,straight,1.3307,7.9800,0.1265,-0.1212,0.0767
0.1561,2.2226,0.0650,straight,1.5873,4.1200,0.1503,-0.1427,0.0633
0.0943,0.9904,0.0354,turn,0.0000,4.0400,0.0000,nan,nan
0.0658,1.4627,0.1350,combined,1.8598,4.1800,0.0647,-0.0485,0.0445
0.1716,0.1639,0.1996,lateral,0.7479,4.0800,0.1716,-0.1068,0.1343
0.0483,0.9592,0.0461,straight,1.2139,7.7400,0.0442,-0.0472,0.0105
0.1381,2.2536,0.1198,turn,0.0000,4.3800,0.0000,nan,nan
0.0819,2.1170,0.2161,straight,1.0231,4.2800,0.0669,-0.0073,0.0815
0.0717,1.6479,0.0092,turn,0.0000,4.4800,0.0000,nan,nan
0.1497,1.7841,0.0462,combined,1.9500,4.0200,0.1484,-0.1497,0.0053
0.1770,0.7164,0.1443,straight,0.9585,4.1000,0.1726,-0.1542,0.0869
0.0716,0.3847,0.0437,lateral,1.2533,4.6800,0.0292,0.0325,0.0637
0.0865,2.2206,0.0693,straight,1.0149,4.9800,0.0628,0.0299,0.0812
0.0454,1.9405,0.0686,turn,0.0000,4.9400,0.0000,nan,nan
0.0926,2.1504,0.1394,turn,0.0000,4.8800,0.0000,nan,nan
0.1493,2.1873,0.1229,combined,0.8613,4.3800,0.1493,-0.1232,0.0843
0.1004,2.1093,0.1978,straight,0.8436,4.1000,0.0976,-0.0990,0.0169
0.0766,1.7992,0.2212,straight,0.9011,4.2600,0.0766,-0.0752,0.0147
0.3089,6.9235,0.0891,stand,0.0000,4.4800,0.0000,nan,nan
0.1043,3.7021,0.1814,lateral,0.9467,4.4400,0.1014,0.0444,0.0943
0.0880,2.0266,0.0730,combined,1.5820,5.1200,0.0875,-0.0734,0.0484
0.0928,1.0405,0.0284,turn,0.0000,4.7800,0.0000,nan,nan
0.0462,2.7797,0.0487,straight,1.3578,5.4200,0.0462,-0.0114,0.0448
0.1148,2.0416,0.0048,stand,0.0000,5.2200,0.0000,nan,nan
0.1265,1.2844,0.1652,straight,1.9779,5.3600,0.1254,-0.0480,0.1170
0.0200,0.0084,0.0879,combined,1.0734,5.3400,0.0099,0.0176,0.0095
0.0870,0.1042,0.0356,turn,0.0000,4.9400,0.0000,nan,nan
0.0614,1.7825,0.0871,straight,1.2294,5.1000,0.0075,0.0470,0.0395
0.1022,3.9561,0.0637,turn,0.0000,5.0200,0.0000,nan,nan
0.0743,3.0550,0.0099,combined,1.0875,5.0400,0.0736,-0.0743,0.0007
0.1873,3.1010,0.2558,combined,1.8185,4.0200,0.1873,-0.1824,0.0427
0.0134,2.5651,0.1654,combined,1.2810,5.1600,0.0134,-0.0049,0.0125
0.1433,7.2713,0.1121,combined,1.0388,4.2600,0.1433,-0.1182,0.0809
0.0906,4.5180,0.0781,turn,0.0000,4.2800,0.0000,nan,nan
0.0794,0.2325,0.0028,combined,1.8422,5.5400,0.0657,-0.0793,0.0037
0.1323,0.2232,0.1231,straight,1.5101,5.5000,0.0362,0.1105,0.0727
0.0743,0.1430,0.0682,combined,0.3513,4.1000,0.0679,-0.0719,0.0185
0.0514,0.5073,0.0559,straight,0.1525,4.3400,0.0014,0.0513,0.0032
0.0478,0.1064,0.0741,combined,1.3123,5.0800,0.0337,-0.0333,0.0343
0.0416,1.8424,0.0363,combined,0.8393,5.5200,0.0190,0.0299,0.0289
0.1418,2.7600,0.1896,turn,0.0000,4.9800,0.0000,nan,nan
0.0891,1.2804,0.1197,lateral,1.1131,4.3400,0.0891,-0.0455,0.0766
0.0354,4.9951,0.2135,lateral,0.1354,4.1200,0.0090,0.0348,0.0065
0.1345,6.4864,0.0277,stand,0.0000,6.0400,0.0000,nan,nan
0.0684,1.1037,0.0305,lateral,1.3325,5.3400,0.0683,-0.0683,0.0039
0.0777,0.6474,0.0394,lateral,1.3978,6.0200,0.0724,-0.0462,0.0624
0.0540,5.1245,0.0397,stand,0.0000,4.4000,0.0000,nan,nan
0.0730,2.9620,0.2009,lateral,0.8888,5.5000,0.0690,0.0202,0.0702
0.2398,2.4141,0.2639,straight,1.2645,6.2000,0.1157,0.1139,0.2109
0.0921,2.8284,0.1212,straight,0.8781,5.9200,0.0921,-0.0846,0.0363
0.0511,0.3883,0.0501,lateral,1.4623,5.0200,0.0506,-0.0487,0.0156
0.1116,4.0543,0.2162,lateral,0.0433,5.0000,0.0074,-0.1110,0.0111
0.1565,0.1681,0.0293,turn,0.0000,4.3200,0.0000,nan,nan
0.0230,2.0174,0.1120,lateral,0.3894,5.9200,0.0004,0.0209,0.0097
0.1142,0.7677,0.0504,lateral,0.8638,5.5800,0.1117,0.0748,0.0862
0.1164,3.7958,0.0289,stand,0.0000,5.9000,0.0000,nan,nan
0.0739,0.3382,0.0100,combined,0.9201,5.1600,0.0567,-0.0189,0.0715
0.0744,2.0679,0.0292,stand,0.0000,4.8600,0.0000,nan,nan
0.0533,5.1804,0.1100,lateral,0.9341,4.6200,0.0487,0.0010,0.0533
0.0412,1.9207,0.0981,turn,0.0000,5.0600,0.0000,nan,nan
0.0120,3.7299,0.1452,combined,2.2292,6.5200,0.0120,0.0046,0.0111
0.0977,0.6774,0.0530,combined,0.9329,5.3400,0.0922,-0.0622,0.0754
0.1394,1.7995,0.0853,combined,1.0088,5.2600,0.1344,-0.1070,0.0894
0.0257,2.0758,0.0692,straight,1.9368,4.8000,0.0257,-0.0118,0.0228
0.1541,3.6773,0.1332,lateral,1.3585,6.2600,0.0684,0.1453,0.0511
0.0573,4.7826,0.1797,combined,1.2603,5.0200,0.0429,0.0193,0.0539
0.1308,1.0746,0.0790,turn,0.0000,6.0800,0.0000,nan,nan
0.0093,1.2832,0.1556,lateral,0.2727,5.6000,0.0016,0.0032,0.0087
0.0604,1.1820,0.2236,combined,1.3500,4.4600,0.0501,-0.0604,0.0027
0.0424,5.5025,0.0875,combined,0.3463,5.2800,0.0060,0.0102,0.0411
0.0849,1.1818,0.1852,combined,2.2150,5.4400,0.0773,-0.0820,0.0221
0.0932,3.3184,0.0710,combined,0.9264,6.6600,0.0913,0.0154,0.0919
0.0934,1.5931,0.1352,lateral,0.6817,6.2600,0.0603,0.0611,0.0706
0.0901,3.9551,0.0421,straight,0.1494,5.8800,0.0852,-0.0901,0.0012
0.0106,2.8052,0.1766,turn,0.0000,4.8600,0.0000,nan,nan
0.0714,2.2514,0.1891,combined,0.9655,6.2400,0.0390,0.0014,0.0714
0.1612,1.0870,0.2989,lateral,1.4039,4.2400,0.1612,-0.1610,0.0074
0.1045,4.7739,0.0607,turn,0.0000,5.1600,0.0000,nan,nan
0.0651,2.3040,0.0570,turn,0.0000,5.2400,0.0000,nan,nan
0.0564,2.7232,0.0848,straight,1.1574,5.9000,0.0032,0.0395,0.0403
0.0369,0.2449,0.2282,straight,1.7031,6.9400,0.0225,0.0352,0.0113
0.1418,0.7524,0.0174,combined,2.1310,5.5600,0.1009,-0.0243,0.1397
0.0786,5.4620,0.0384,stand,0.0000,5.4800,0.0000,nan,nan
0.1656,2.6741,0.0940,combined,1.8996,4.6000,0.1656,-0.1652,0.0112
0.0996,1.1542,0.2408,turn,0.0000,5.6000,0.0000,nan,nan
0.1042,3.7707,0.0291,lateral,0.9924,4.7000,0.0101,0.1012,0.0248
0.1782,1.2394,0.1512,lateral,0.8152,5.4200,0.1216,0.0298,0.1757
0.1165,0.6882,0.0152,turn,0.0000,6.0800,0.0000,nan,nan
0.0638,1.5433,0.1635,turn,0.0000,5.9800,0.0000,nan,nan
0.1016,1.1659,0.1048,straight,1.1206,4.4400,0.0879,-0.0722,0.0715
0.0663,1.5638,0.0388,turn,0.0000,5.1200,0.0000,nan,nan
0.0887,3.3640,0.0441,turn,0.0000,6.5800,0.0000,nan,nan
0.1495,8.2511,0.0244,stand,0.0000,5.0000,0.0000,nan,nan
0.0698,3.8648,0.0608,combined,0.7964,5.5600,0.0537,-0.0509,0.0478
0.0712,3.5378,0.0943,lateral,0.2046,6.2000,0.0357,-0.0168,0.0692
0.0651,5.5096,0.0459,lateral,1.1426,5.5800,0.0651,-0.0628,0.0172
0.0171,0.6473,0.0333,straight,0.0852,7.2800,0.0146,-0.0069,0.0156
0.0408,2.2979,0.1590,turn,0.0000,5.4400,0.0000,nan,nan
0.0606,0.4695,0.1833,turn,0.0000,7.2000,0.0000,nan,nan
0.0817,2.6661,0.1048,combined,0.6087,4.5400,0.0342,0.0623,0.0528
0.0953,2.3823,0.0529,lateral,0.7982,4.3600,0.0858,-0.0640,0.0706
0.2214,11.5471,0.0495,stand,0.0000,6.0200,0.0000,nan,nan
0.1185,0.2568,0.0850,lateral,0.6662,5.0200,0.0961,-0.0146,0.1176
0.1745,1.3513,0.1993,straight,1.3960,4.9600,0.1732,-0.1455,0.0962
0.0894,0.9972,0.0955,turn,0.0000,4.6800,0.0000,nan,nan
0.0827,3.2005,0.0832,turn,0.0000,4.3200,0.0000,nan,nan
0.0719,1.6068,0.0292,combined,0.7671,4.2400,0.0719,-0.0521,0.0496
0.0277,3.9484,0.2068,turn,0.0000,6.0400,0.0000,nan,nan
0.0318,1.2451,0.1936,lateral,0.4289,5.4000,0.0086,0.0227,0.0223
0.0207,2.5487,0.1511,lateral,0.2288,4.9000,0.0137,0.0059,0.0199
0.0582,1.3173,0.0173,turn,0.0000,5.8400,0.0000,nan,nan
0.1652,2.8846,0.2628,straight,1.7348,5.9000,0.1652,-0.1521,0.0644
0.0625,5.8132,0.0509,turn,0.0000,5.2000,0.0000,nan,nan
0.1587,3.0405,0.0150,lateral,0.4646,4.2600,0.1587,-0.0817,0.1360
0.1127,1.1479,0.0291,lateral,0.8837,7.4200,0.1068,-0.0157,0.1116
0.1413,0.8128,0.1222,straight,1.7008,5.8000,0.0348,0.1388,0.0264
0.1336,0.1471,0.0690,lateral,0.3592,4.3200,0.1090,-0.1336,0.0028
0.1376,1.4014,0.2454,combined,0.2034,6.0000,0.0364,0.0979,0.0967
0.0382,4.3519,0.2033,combined,0.8841,4.0600,0.0160,-0.0123,0.0361
0.0404,5.4651,0.0203,turn,0.0000,5.6600,0.0000,nan,nan
0.0345,1.8593,0.1913,turn,0.0000,4.2000,0.0000,nan,nan
0.0509,2.5897,0.0730,straight,0.5436,5.6800,0.0377,-0.0102,0.0498
0.0577,3.1706,0.1564,lateral,1.1366,4.3200,0.0537,-0.0471,0.0334
0.0745,2.0692,0.0199,combined,1.5655,6.6400,0.0729,-0.0330,0.0668
0.1307,1.8504,0.0863,turn,0.0000,7.2000,0.0000,nan,nan
0.1409,1.7210,0.1784,combined,2.3483,6.8800,0.1409,-0.1385,0.0258
0.0959,3.0567,0.0442,combined,0.9820,7.5800,0.0924,-0.0919,0.0272
0.0266,1.5793,0.1350,turn,0.0000,6.6000,0.0000,nan,nan
0.0131,1.2333,0.1561,turn,0.0000,6.2600,0.0000,nan,nan
0.0544,4.2093,0.2224,straight,0.4263,7.4200,0.0520,-0.0261,0.0477
0.0326,0.7361,0.2074,turn,0.0000,6.9800,0.0000,nan,nan
0.0895,1.5707,0.0827,straight,0.9219,7.4400,0.0563,0.0323,0.0834
0.0626,3.7394,0.1822,combined,0.6578,5.8600,0.0456,-0.0576,0.0246
0.0896,2.7883,0.2156,turn,0.0000,6.9600,0.0000,nan,nan
0.0781,0.5142,0.1800,lateral,0.0615,7.9000,0.0452,0.0567,0.0537
0.0624,2.4153,0.0198,combined,1.2023,5.4200,0.0464,-0.0090,0.0618
0.0834,0.4142,0.1320,lateral,0.0018,7.6400,0.0013,0.0486,0.0678
0.0500,2.0807,0.0535,lateral,0.8247,5.4400,0.0035,0.0296,0.0403
0.1688,2.1325,0.0664,combined,1.4755,7.6000,0.1268,0.0056,0.1687
0.0617,1.2619,0.2494,lateral,0.3427,5.2000,0.0526,-0.0284,0.0548
0.0912,3.4150,0.1629,lateral,1.0919,4.8000,0.0901,-0.0734,0.0541
0.1715,8.9903,0.0017,stand,0.0000,4.6000,0.0000,nan,nan
0.0072,2.0623,0.0912,combined,1.0870,5.1600,0.0048,0.0063,0.0035
0.1536,0.7567,0.2236,turn,0.0000,6.0600,0.0000,nan,nan
0.1985,1.5389,0.0918,combined,1.3784,4.4000,0.1924,-0.1895,0.0591
0.0760,0.4712,0.1721,turn,0.0000,4.6600,0.0000,nan,nan
0.0635,4.4206,0.1319,lateral,0.1566,5.7000,0.0573,-0.0080,0.0630
0.0707,1.8239,0.0423,lateral,0.1751,6.3000,0.0089,0.0696,0.0126
0.1009,0.5597,0.0940,combined,1.4551,4.9600,0.0770,0.0212,0.0986
0.0939,0.8250,0.1909,lateral,0.7135,6.4200,0.0710,0.0776,0.0529
0.1523,2.0482,0.0503,combined,2.0845,7.0800,0.0103,0.1151,0.0997
0.0019,0.3392,0.0166,stand,0.0000,5.2000,0.0000,nan,nan
0.0818,1.8958,0.2460,straight,1.2319,6.2000,0.0163,-0.0080,0.0815
0.1062,3.2799,0.1135,turn,0.0000,6.7400,0.0000,nan,nan
0.1506,0.0620,0.1885,straight,0.7419,6.0000,0.0146,0.0720,0.1322
0.0967,2.0318,0.0229,turn,0.0000,4.6200,0.0000,nan,nan
0.1040,5.5531,0.1055,straight,0.0608,4.8400,0.0193,0.0665,0.0800
0.0700,1.8365,0.1768,straight,0.4597,5.3800,0.0251,0.0649,0.0264
0.0336,1.5337,0.0428,straight,0.7402,6.4200,0.0213,-0.0116,0.0316
0.1805,3.2370,0.0078,stand,0.0000,6.6600,0.0000,nan,nan
0.0401,1.1067,0.0542,lateral,0.0875,7.6600,0.0062,0.0354,0.0187
0.0587,3.1965,0.0818,combined,1.4766,6.3200,0.0475,-0.0518,0.0276
0.1441,1.5366,0.0279,lateral,1.0827,5.0600,0.0017,0.1441,0.0005
0.0738,0.2268,0.0413,stand,0.0000,6.8600,0.0000,nan,nan
0.0139,5.6249,0.0198,stand,0.0000,4.3200,0.0000,nan,nan
0.1130,0.7674,0.0224,turn,0.0000,5.3000,0.0000,nan,nan
0.0191,0.9271,0.0612,turn,0.0000,6.0200,0.0000,nan,nan
0.1140,4.2704,0.1671,straight,1.0391,5.6800,0.1090,-0.1129,0.0152
0.0501,3.0181,0.1296,combined,1.3791,6.1200,0.0322,-0.0489,0.0107
0.0476,0.4094,0.0220,lateral,0.7447,4.9800,0.0467,-0.0055,0.0472
0.0789,0.0726,0.2245,combined,0.6561,7.8800,0.0773,-0.0789,0.0006
0.0232,3.3134,0.2630,lateral,0.7088,7.6600,0.0086,-0.0205,0.0109
0.1089,1.0605,0.0836,straight,1.0038,7.0800,0.1051,-0.0356,0.1029
0.0171,7.2146,0.1284,combined,2.2379,7.3800,0.0171,-0.0051,0.0163
0.0264,2.2228,0.1482,combined,0.6520,5.1800,0.0067,-0.0149,0.0218
0.0161,4.8146,0.0787,lateral,0.5173,4.9800,0.0017,-0.0158,0.0028
0.0355,2.9288,0.0872,combined,1.9015,6.4800,0.0289,0.0264,0.0237
0.0436,1.1278,0.2274,turn,0.0000,7.3000,0.0000,nan,nan
0.0340,1.1084,0.0538,straight,0.9245,5.1400,0.0340,-0.0209,0.0269
0.1190,2.1291,0.1169,combined,1.5672,6.1800,0.1127,-0.1184,0.0115
0.0989,2.3825,0.0944,lateral,0.3957,7.0400,0.0845,-0.0986,0.0070
0.1571,1.5023,0.0946,combined,1.5179,7.0600,0.0600,-0.0563,0.1467
0.1536,0.1451,0.1084,lateral,1.0725,6.7600,0.1414,-0.1061,0.1110
0.0403,2.6304,0.1936,combined,0.7494,7.4000,0.0403,-0.0396,0.0078
0.2058,1.0653,0.1074,lateral,0.1200,6.6600,0.1001,-0.1643,0.1239
0.2157,14.0958,0.0258,stand,0.0000,6.2000,0.0000,nan,nan
0.1705,3.9155,0.0498,combined,0.8548,6.6000,0.0114,0.1678,0.0302
0.1185,3.5830,0.0664,turn,0.0000,4.9400,0.0000,nan,nan
0.1495,1.5490,0.2455,combined,1.1241,5.8200,0.1415,-0.1168,0.0933
0.0662,1.8895,0.0497,combined,1.3884,6.3000,0.0560,-0.0618,0.0238
0.1093,5.6889,0.0108,lateral,1.1444,5.3000,0.0948,-0.0865,0.0669
0.1376,5.9692,0.0202,combined,2.0143,7.3800,0.1178,0.0030,0.1376
0.1284,0.1148,0.0287,straight,1.9559,7.9200,0.1284,-0.1276,0.0148
0.0269,5.1962,0.0338,lateral,0.4215,7.2400,0.0080,-0.0269,0.0007
0.0334,3.3262,0.0522,combined,1.9742,6.4200,0.0007,-0.0191,0.0275
0.1779,1.6057,0.1981,combined,1.9536,5.4600,0.1779,-0.1698,0.0531
0.0431,2.5286,0.0377,lateral,0.2704,5.5000,0.0406,-0.0091,0.0422
0.0744,1.7634,0.1298,lateral,0.1560,7.7000,0.0155,-0.0733,0.0127
0.0654,3.6764,0.1580,straight,0.5685,5.2200,0.0562,-0.0654,0.0004
0.0385,2.2743,0.0688,lateral,1.1197,7.5600,0.0024,-0.0367,0.0117
0.0252,3.2234,0.0509,turn,0.0000,7.7400,0.0000,nan,nan
0.0690,0.6099,0.0496,turn,0.0000,6.9200,0.0000,nan,nan
0.0470,1.9930,0.1958,combined,1.9926,7.0400,0.0310,0.0394,0.0256
0.0308,6.4760,0.0404,stand,0.0000,6.7200,0.0000,nan,nan
0.0309,0.9334,0.1472,combined,0.8871,5.9800,0.0010,0.0271,0.0148
0.0447,1.1890,0.0450,combined,0.5391,5.4000,0.0418,-0.0287,0.0343
0.0165,0.4830,0.0807,straight,0.4784,7.0600,0.0006,-0.0158,0.0049
0.0640,5.7058,0.2036,turn,0.0000,5.0200,0.0000,nan,nan
0.0960,0.6014,0.0554,combined,0.8498,6.6400,0.0792,-0.0416,0.0865
0.0663,3.0236,0.0618,straight,0.3683,4.3800,0.0640,-0.0457,0.0481
0.0670,2.3368,0.1214,lateral,1.0575,6.3400,0.0544,-0.0550,0.0383
0.1501,2.6120,0.2069,lateral,0.6625,5.4600,0.0183,0.1499,0.0076
0.0816,3.7284,0.0928,combined,0.6784,5.7800,0.0798,-0.0811,0.0093
0.0604,0.0029,0.0745,turn,0.0000,7.2800,0.0000,nan,nan
0.0050,0.2773,0.0374,stand,0.0000,7.5400,0.0000,nan,nan
0.0645,0.4535,0.1053,turn,0.0000,7.1600,0.0000,nan,nan
0.1090,3.8872,0.2549,combined,1.1877,6.3800,0.0896,-0.1064,0.0234
0.0695,1.0638,0.1675,turn,0.0000,4.1800,0.0000,nan,nan
0.0638,0.4830,0.1234,lateral,0.4814,6.2800,0.0408,-0.0565,0.0296
0.0043,1.4862,0.0104,stand,0.0000,7.2800,0.0000,nan,nan
0.1082,0.2740,0.0265,lateral,0.6618,7.3600,0.0800,-0.0881,0.0628
0.1021,1.3831,0.0666,straight,0.8462,6.7600,0.0558,0.0241,0.0992
0.0371,2.0687,0.0493,lateral,0.9308,6.4800,0.0005,0.0235,0.0287
0.0913,0.2670,0.1081,combined,2.0842,7.3000,0.0711,-0.0908,0.0101
0.0834,4.2612,0.1757,combined,1.3224,6.5200,0.0771,-0.0511,0.0660
0.1220,3.0677,0.0218,lateral,0.1114,5.9800,0.0437,-0.1151,0.0403
0.0734,2.8638,0.2130,combined,1.6253,7.3600,0.0292,0.0734,0.0021
0.0563,1.9258,0.0300,combined,2.1613,6.8000,0.0502,-0.0270,0.0494
0.0713,1.5479,0.1843,combined,0.1745,6.9200,0.0638,-0.0416,0.0579
0.0097,0.6880,0.0652,combined,1.3687,6.7200,0.0094,-0.0095,0.0023
0.0146,1.6250,0.0468,stand,0.0000,4.7600,0.0000,nan,nan
0.0169,0.7716,0.1131,turn,0.0000,6.8600,0.0000,nan,nan
0.0832,0.6873,0.0458,straight,1.7869,6.7200,0.0577,-0.0170,0.0814
0.0108,1.5066,0.1066,turn,0.0000,7.9600,0.0000,nan,nan
0.0493,2.3305,0.0991,straight,1.4372,4.5200,0.0266,0.0492,0.0016
0.0890,0.2184,0.1311,combined,1.4952,4.6200,0.0786,-0.0889,0.0023
0.0371,3.2340,0.0773,straight,1.9524,6.1600,0.0371,-0.0363,0.0074
0.1233,6.4375,0.0427,combined,1.4647,7.1200,0.1196,-0.1227,0.0122
0.2271,13.3926,0.0878,stand,0.0000,7.5400,0.0000,nan,nan
0.0607,1.7362,0.1219,combined,0.7467,7.3000,0.0468,-0.0529,0.0298
0.0661,2.5669,0.1398,straight,1.4331,7.1200,0.0545,-0.0406,0.0522
0.0033,0.3583,0.0313,stand,0.0000,7.4400,0.0000,nan,nan
0.1786,4.2264,0.0661,combined,1.4456,5.0000,0.1786,-0.1731,0.0441
0.0502,0.5319,0.0420,turn,0.0000,6.7400,0.0000,nan,nan
0.0405,2.1133,0.2053,turn,0.0000,6.9800,0.0000,nan,nan
0.0918,0.6083,0.1135,combined,0.1870,7.6600,0.0735,-0.0545,0.0739
0.1172,5.5799,0.0559,combined,1.5002,7.7600,0.1072,-0.0957,0.0676
0.0590,5.0358,0.0078,stand,0.0000,4.5200,0.0000,nan,nan
0.0991,3.2920,0.1761,lateral,0.6269,6.4600,0.0904,-0.0871,0.0472
0.0810,0.4983,0.1302,combined,1.9254,6.2400,0.0601,0.0218,0.0780
0.0336,2.1375,0.0406,combined,1.6283,7.0800,0.0310,0.0235,0.0240
0.0125,0.0933,0.0082,straight,0.4261,4.5800,0.0004,0.0068,0.0104
0.0451,6.6880,0.0384,combined,1.2730,7.4400,0.0364,-0.0436,0.0115
0.0196,3.2355,0.1175,straight,0.3215,6.8400,0.0057,0.0140,0.0138
0.1133,3.4633,0.0067,turn,0.0000,7.9800,0.0000,nan,nan
0.0318,0.1362,0.0640,combined,1.1152,7.7200,0.0230,0.0203,0.0245
0.1319,0.2323,0.1147,straight,1.2917,4.1000,0.1319,-0.1248,0.0427
0.1323,4.2118,0.1297,combined,1.1045,5.6400,0.1088,-0.0792,0.1060
0.0810,2.4856,0.2542,combined,1.7445,7.1800,0.0810,-0.0809,0.0036
0.0519,3.0478,0.2324,turn,0.0000,7.0000,0.0000,nan,nan
0.1799,8.3474,0.0189,stand,0.0000,7.8800,0.0000,nan,nan
0.0841,2.9275,0.2112,combined,0.8247,4.8600,0.0841,-0.0473,0.0696
0.0222,3.2448,0.0814,lateral,0.9935,7.0400,0.0222,0.0041,0.0218
0.0351,3.8020,0.2077,straight,0.0016,4.8200,0.0016,0.0233,0.0263
0.0782,0.0160,0.0576,combined,1.4805,7.6600,0.0782,-0.0694,0.0360
0.0478,4.4633,0.0550,straight,0.5977,5.6400,0.0445,0.0033,0.0477
0.0538,4.0258,0.0247,turn,0.0000,4.6200,0.0000,nan,nan
0.0449,1.6345,0.1608,lateral,0.9640,4.0200,0.0012,0.0431,0.0127
0.0376,0.7434,0.1574,combined,1.4097,7.3800,0.0312,-0.0153,0.0343
0.0503,0.2748,0.0733,combined,0.7196,6.4000,0.0280,0.0074,0.0497
0.1895,1.5010,0.1974,straight,0.8948,7.6000,0.1589,-0.1495,0.1165
